150 30 30
85 14 9 4
84 7 6 1
87 67 9 16
24 30 10 25
15 95 9 25
39 5 12 25
53 21 19 25
28 53 16 9
48 45 8 0
73 52 8 16
98 57 7 9
58 56 5 16
38 58 10 1
65 5 11 9
55 66 3 9
81 100 1 9
30 90 5 16
3 7 10 4
44 65 8 4
79 62 8 4
24 94 5 9
41 74 15 1
34 64 9 1
82 19 10 0
68 20 7 9
49 67 7 1
85 41 12 9
4 81 10 4
41 74 8 9
39 24 13 4
69 42 8 1
90 94 2 25
16 9 9 16
67 6 6 1
76 47 4 9
88 15 6 4
44 78 12 9
99 90 13 0
74 68 15 9
97 97 11 9
15 25 4 25
16 16 11 4
57 19 19 16
29 49 15 16
72 42 9 1
25 16 12 0
76 27 10 16
100 58 11 0
67 17 6 0
29 78 13 9
31 28 11 4
42 52 9 25
10 41 17 16
21 36 8 1
74 12 13 9
70 100 11 4
15 83 4 4
83 10 10 1
94 82 13 25
4 71 13 16
45 92 15 16
11 16 5 25
24 94 2 25
55 93 6 0
68 29 15 9
13 86 14 0
64 21 10 16
47 26 9 4
71 16 13 9
50 16 12 0
21 79 10 1
54 56 9 4
12 21 9 1
8 9 8 0
62 73 7 16
67 32 16 1
95 86 15 9
85 21 17 1
91 40 20 16
11 61 12 25
46 95 11 9
73 15 10 0
4 15 10 4
60 67 13 4
15 78 5 16
79 69 8 9
69 65 8 1
35 45 9 16
41 4 15 4
45 90 15 4
71 8 12 1
42 24 9 9
17 58 6 16
76 51 5 16
57 26 7 1
75 1 8 0
20 28 15 9
44 57 10 9
26 76 8 9
31 66 6 0
66 2 5 16
9 9 11 16
24 11 3 4
66 16 10 1
46 16 14 1
27 5 12 0
100 63 8 0
38 42 11 0
52 21 11 4
97 63 6 1
18 24 14 16
89 4 8 0
30 70 13 4
49 11 8 9
47 8 9 25
59 27 14 1
77 93 15 9
14 45 8 1
33 84 7 16
87 59 12 9
57 29 12 4
23 94 13 9
19 18 9 1
20 63 7 1
53 10 8 16
35 12 11 4
83 97 5 9
64 66 10 1
94 65 16 4
96 31 11 9
81 6 12 25
2 62 14 0
2 47 12 0
18 62 6 0
53 65 6 1
7 59 10 4
19 37 12 4
33 3 16 25
100 71 15 9
26 73 14 4
69 96 6 16
7 69 13 4
49 66 16 1
72 33 12 0
77 72 13 16
23 53 6 1
74 18 7 1
7 46 19 9
20 13 11 25
44 66 9 1
26 55 970 1084 0.127404569224454 250 7 1.2815515655446
8 90 1034 1405 0.233186327940784 500 5 1.2815515655446
72 61 7366 699 0.480567827878986 250 3 1.2815515655446
75 8 8165 1476 0.458812373352703 500 3 1.2815515655446
99 89 7819 1322 0.431852758075111 100 2 1.2815515655446
54 3 7978 667 0.429680986986496 250 7 1.2815515655446
50 38 8222 1113 0.219291123643052 100 6 1.2815515655446
28 26 961 602 0.121857815368567 100 5 1.2815515655446
29 71 7900 974 0.246435247990303 100 6 1.2815515655446
45 83 5057 1160 0.40138651055051 250 5 1.2815515655446
58 55 4869 744 0.340623522757087 250 7 1.2815515655446
62 36 1013 890 0.0659531270829029 250 6 1.2815515655446
42 79 8199 999 0.373362879941706 250 4 1.2815515655446
74 92 993 1297 0.214090703441761 100 7 1.2815515655446
71 6 1014 1512 0.0400575784593821 100 4 1.2815515655446
23 83 945 689 0.217513771788217 500 6 1.2815515655446
37 19 5276 1265 0.191018880510237 250 2 1.2815515655446
4 48 1002 889 0.381935350722633 250 3 1.2815515655446
25 3 7775 1226 0.137889996811282 500 6 1.2815515655446
22 94 7271 1143 0.0473776375432499 250 7 1.2815515655446
93 74 989 1252 0.058800340029411 100 7 1.2815515655446
12 42 7948 1420 0.265074453272391 250 3 1.2815515655446
62 13 8171 1362 0.0487860164535232 100 7 1.2815515655446
20 62 1021 1149 0.487936695329845 250 6 1.2815515655446
3 74 8147 1179 0.175728559610434 250 7 1.2815515655446
62 54 1018 1158 0.454081512880512 500 6 1.2815515655446
76 73 1001 1294 0.279947050530463 500 3 1.2815515655446
60 41 7944 607 0.24281217205571 250 2 1.2815515655446
28 95 1002 945 0.22922956708353 100 5 1.2815515655446
92 90 4623 1242 0.0914975030394271 250 5 1.2815515655446
1000 17 70
1000 10 30
1000 15 50
350 18 75
350 16 50
5000 19 45
5000 11 55
5000 14 35
350 16 40
350 18 40
5000 17 70
5000 14 65
5000 15 65
5000 18 25
350 11 30
350 14 70
350 18 35
350 14 40
1000 14 35
5000 17 45
1000 14 50
5000 16 30
350 14 60
5000 11 30
1000 15 40
5000 13 25
5000 15 45
1000 15 60
5000 16 45
5000 19 40
