500 50 50
75 46 10 9
9 63 14 16
20 7 12 1
6 74 10 1
24 87 10 9
53 44 16 16
23 32 0 16
31 80 9 9
57 22 8 4
35 15 9 4
26 47 3 25
52 62 8 16
32 13 3 16
56 3 15 25
84 6 11 4
49 23 5 0
34 93 14 1
44 17 12 4
98 49 8 1
67 19 18 9
37 8 11 9
22 73 5 1
47 33 7 0
42 75 13 4
29 19 7 0
15 11 7 1
91 83 6 0
28 14 7 16
4 34 6 16
67 6 5 16
83 84 9 0
47 57 6 1
29 83 9 9
73 8 13 16
84 26 10 0
54 55 6 4
92 91 12 9
56 81 8 4
26 33 6 0
9 61 9 16
31 65 9 4
3 83 13 16
78 28 12 25
90 53 13 9
41 28 10 25
41 15 13 16
49 18 12 1
35 66 8 16
74 80 17 4
74 29 11 16
12 7 18 25
10 40 9 16
91 60 11 0
78 89 9 9
25 55 6 4
44 22 2 16
22 79 13 16
25 32 13 1
17 6 12 4
24 73 11 16
86 71 3 4
97 37 0 16
55 50 11 0
56 67 12 16
57 70 11 9
29 43 14 16
79 52 6 9
10 71 9 25
66 23 17 16
4 95 16 16
26 34 6 16
70 52 16 9
49 92 6 4
9 63 3 25
7 29 15 16
60 86 9 16
13 94 7 9
29 99 13 1
51 31 12 4
14 72 15 25
30 53 7 9
64 27 13 25
50 34 10 0
2 81 10 9
29 18 7 4
21 28 10 4
60 26 3 9
60 6 7 1
26 43 12 0
9 86 14 1
13 94 6 9
24 31 12 16
60 34 9 9
75 76 11 9
74 36 7 1
42 71 7 16
82 17 10 4
76 54 14 1
65 31 7 1
76 48 11 9
76 42 17 16
80 46 14 0
42 82 8 25
6 23 11 1
33 47 12 4
83 5 9 1
84 61 13 0
36 65 14 0
82 75 8 0
95 74 14 16
17 58 9 4
15 55 11 9
42 31 14 9
55 61 14 4
53 30 4 4
33 90 15 16
19 92 13 16
89 39 7 16
41 20 4 25
23 31 10 1
63 68 11 0
66 15 2 25
46 78 12 4
41 72 12 4
66 71 11 16
76 82 14 4
74 54 9 1
59 33 4 1
37 25 8 9
8 40 15 1
59 93 3 4
21 46 17 9
67 84 13 1
86 88 14 0
68 34 11 0
68 29 14 1
46 27 11 4
73 22 3 9
11 66 11 9
71 48 10 1
26 29 5 16
71 45 12 16
76 86 10 1
65 37 11 1
98 7 17 16
68 99 6 1
3 39 16 9
87 49 11 4
79 69 8 1
64 36 8 25
41 28 8 4
22 26 6 4
26 37 5 1
77 59 7 25
24 92 9 1
20 80 5 4
33 20 8 1
16 22 7 16
96 77 11 4
26 96 4 16
65 96 5 1
6 23 12 4
56 60 2 16
3 48 9 4
16 90 6 16
5 52 7 16
64 5 9 4
11 43 5 1
7 87 14 1
20 20 5 0
88 88 13 0
73 5 8 1
71 53 17 25
61 63 6 16
43 29 15 16
54 38 14 25
52 51 9 1
32 88 12 9
76 15 14 16
56 84 22 16
34 67 12 4
26 30 12 9
17 7 6 1
70 59 10 1
69 40 7 4
8 77 14 25
17 66 13 0
14 27 7 1
27 20 7 9
26 70 14 4
64 33 10 1
56 10 18 16
65 37 9 9
18 65 17 16
21 96 12 9
36 31 8 1
97 63 15 16
62 43 14 0
25 8 6 1
4 43 12 4
31 39 6 0
1 100 11 25
49 11 7 9
35 38 20 25
90 81 10 1
90 32 7 4
85 54 6 1
87 17 15 4
14 76 8 9
31 52 15 9
5 21 15 4
4 41 10 0
22 1 5 0
37 67 5 16
41 46 17 4
33 10 7 1
95 84 13 1
5 52 13 1
53 45 10 4
91 8 13 0
51 18 12 1
86 37 11 16
18 25 7 16
75 73 10 4
30 9 7 0
87 98 8 9
34 14 2 9
7 31 12 9
3 98 8 9
23 77 8 4
100 72 17 16
23 100 13 9
23 73 7 1
82 53 14 4
66 88 8 4
88 55 7 1
32 50 5 25
88 83 12 1
46 50 16 9
95 27 9 4
2 29 2 16
13 21 14 0
93 52 13 1
77 25 11 0
67 39 8 16
28 31 4 16
61 37 14 4
88 72 11 1
13 68 14 16
45 62 2 25
69 63 9 1
10 62 12 16
84 53 2 16
86 31 9 9
84 92 12 0
18 17 5 16
26 63 10 16
19 25 4 16
23 82 10 25
65 76 12 1
2 88 15 25
93 53 16 1
52 56 15 4
19 26 6 0
60 37 13 0
48 37 12 4
67 41 15 4
11 92 11 0
51 20 10 9
63 15 17 16
45 44 10 1
57 74 9 16
91 23 13 0
98 20 14 9
31 64 10 9
78 42 14 16
74 20 6 1
23 7 14 9
39 32 8 1
75 64 9 4
59 25 1 9
97 77 7 0
85 85 11 9
56 85 13 9
51 66 11 1
27 87 8 1
58 4 11 4
79 32 7 25
61 23 3 4
92 45 11 9
20 23 9 1
36 52 8 16
46 74 12 9
10 53 12 1
33 75 9 0
56 46 14 1
3 59 8 25
90 4 10 16
57 88 10 4
91 84 14 1
66 8 10 4
