300 50 50
43 94 16 16
14 76 6 4
13 74 11 4
76 70 12 25
54 26 14 9
33 38 10 1
54 13 11 4
82 85 9 4
17 44 12 25
5 97 4 16
89 26 8 4
99 21 8 16
93 86 11 4
46 30 7 9
51 90 10 16
65 25 6 9
63 68 5 9
77 54 13 9
91 10 6 9
31 70 11 1
34 33 6 16
87 74 9 1
11 52 10 1
19 4 14 0
43 89 17 16
34 94 7 4
83 74 9 9
73 24 4 4
79 23 12 1
6 78 11 4
54 22 16 9
61 22 14 16
79 4 23 16
45 5 5 0
82 50 12 25
41 72 14 9
54 29 2 16
10 54 9 1
26 35 8 9
29 29 9 9
2 27 12 16
98 50 11 9
38 14 6 9
32 58 5 9
7 94 9 25
71 50 8 0
48 77 10 0
78 49 2 25
24 7 15 1
36 13 9 4
50 97 10 16
44 53 11 1
59 84 11 9
80 14 12 4
53 20 6 1
80 19 2 4
98 38 3 9
55 5 9 25
94 53 1 9
34 53 15 1
86 13 14 16
50 27 14 1
87 54 9 16
79 16 12 4
12 74 7 1
13 58 7 9
6 89 16 4
37 67 13 9
34 10 7 4
28 6 15 0
37 91 11 9
89 4 10 25
11 6 6 0
49 53 9 25
79 45 5 9
76 97 10 1
81 90 15 4
68 79 12 9
38 69 8 4
47 93 10 4
8 37 6 0
27 57 12 16
86 18 12 4
56 76 7 9
28 5 14 1
37 54 15 4
16 90 8 4
78 94 6 9
7 46 15 4
79 96 11 9
64 98 21 16
33 86 10 1
49 68 11 9
18 86 8 4
58 59 11 9
46 70 11 9
27 8 11 0
71 10 10 9
75 100 11 9
64 73 12 9
61 81 4 4
30 93 8 16
86 64 13 16
32 64 12 4
41 76 15 9
34 21 16 4
10 72 13 16
21 100 15 1
19 60 7 4
43 75 7 9
38 46 14 1
8 13 19 16
96 6 13 16
60 45 5 16
38 7 16 25
96 82 8 4
20 16 7 0
64 56 7 9
65 15 5 16
39 15 12 9
79 36 4 16
51 12 16 9
2 69 12 1
46 93 12 4
99 14 8 4
44 17 10 16
33 6 9 4
37 53 4 16
42 88 3 4
66 43 6 25
59 39 4 4
53 12 9 1
1 20 4 25
15 31 11 9
3 4 2 4
1 61 8 4
22 97 12 4
84 83 7 16
82 57 18 25
65 92 9 9
54 81 11 9
77 78 11 25
48 79 15 1
9 60 6 0
50 39 9 4
30 80 7 4
43 39 11 4
37 79 9 1
33 86 11 1
90 81 11 16
22 38 15 9
77 75 5 0
62 11 8 16
20 21 8 4
78 55 5 1
45 79 14 4
46 90 8 16
40 29 4 1
58 57 2 16
83 97 9 1
16 15 1 9
22 79 15 4
79 89 5 25
18 21 11 0
53 96 7 25
66 23 12 9
61 31 8 0
15 70 5 4
14 8 15 1
45 45 8 16
22 44 7 1
73 63 10 1
44 29 18 16
71 76 11 4
35 56 13 0
8 88 13 4
23 39 10 0
58 93 7 25
38 14 6 9
15 72 14 1
13 71 9 25
40 9 14 4
41 51 19 9
72 84 12 4
23 29 17 16
73 21 6 9
6 42 10 4
42 30 12 25
86 41 6 1
45 18 9 16
27 10 11 0
44 11 10 4
56 7 10 9
56 72 13 25
70 71 8 1
77 97 7 9
3 37 11 4
86 52 9 9
26 42 5 9
37 66 14 1
91 40 10 0
85 5 7 1
80 49 5 1
55 92 11 16
89 40 5 25
1 94 10 0
55 50 8 9
62 45 12 4
68 42 6 16
12 22 4 16
42 42 10 1
35 7 13 16
96 44 11 1
74 37 8 1
73 80 5 9
9 47 14 1
76 46 8 16
68 4 14 4
85 96 14 0
40 51 11 9
41 30 16 4
34 27 13 0
89 92 13 4
99 63 3 9
68 9 7 4
68 25 16 9
68 71 9 1
16 31 8 25
18 40 13 1
25 9 8 0
54 46 16 9
71 26 12 0
79 93 13 1
24 55 17 25
49 14 7 0
21 27 10 4
72 52 17 25
90 21 6 25
41 62 19 16
48 96 16 1
20 13 9 0
20 36 6 16
88 58 7 1
23 34 14 0
3 46 10 1
71 53 11 16
96 10 10 9
44 64 10 1
92 67 11 1
26 61 10 9
89 54 11 25
61 99 4 4
17 80 13 25
46 20 9 4
63 86 14 9
98 79 14 0
60 10 7 0
80 44 17 16
8 64 8 9
77 21 4 16
59 24 10 4
99 43 11 9
89 53 12 16
3 34 15 16
93 23 11 25
26 9 10 1
49 17 6 25
75 54 17 9
34 53 5 9
65 72 7 9
71 54 9 9
63 43 13 1
30 16 9 9
63 58 14 1
63 26 14 1
10 60 9 4
57 87 17 25
14 69 15 16
59 36 12 9
13 25 6 4
83 9 13 1
51 49 14 0
7 89 13 0
8 35 13 25
66 75 5 4
69 28 17 16
40 76 10 4
47 17 10 0
75 35 13 4
74 29 9 0
11 74 9 0
91 48 14 9
54 92 17 9
7 44 9 1
25 18 8 4
11 23 12 16
53 70 2 25
56 65 14 0
57 68 15 9
36 11 11 4
100 94 987 1281 0.286892967834137 250 3 0.2533471031358
22 14 7842 2704 0.467170447432436 500 6 0.2533471031358
68 37 7718 2562 0.480535662672482 250 7 0.2533471031358
45 86 8092 2302 0.119291631611995 250 3 0.2533471031358
15 86 5369 2410 0.149761361102574 500 3 0.2533471031358
92 11 8285 2867 0.0595701394672506 250 5 0.2533471031358
89 7 1001 1712 0.0474594764923677 500 4 0.2533471031358
44 66 8675 1463 0.34128141811816 500 2 0.2533471031358
36 51 8097 1660 0.0336822620243765 250 1 0.2533471031358
49 67 5065 2017 0.39266482058214 100 5 0.2533471031358
14 44 4939 1125 0.188926256163977 100 4 0.2533471031358
45 54 5258 1097 0.131933710507583 250 5 0.2533471031358
20 44 7784 1514 0.324222360928543 500 2 0.2533471031358
50 57 8680 1506 0.413171388055198 100 3 0.2533471031358
43 44 4997 1193 0.0757385984202847 250 6 0.2533471031358
30 63 1006 2328 0.0588301785266958 500 5 0.2533471031358
52 59 998 1843 0.0428588787978515 250 6 0.2533471031358
39 40 4984 2558 0.460078358249739 100 4 0.2533471031358
90 40 4993 2123 0.273777182344347 250 5 0.2533471031358
7 69 8229 2523 0.205987153206952 500 3 0.2533471031358
49 90 8202 1942 0.180663762975018 100 5 0.2533471031358
60 90 8446 1715 0.253961644554511 250 3 0.2533471031358
78 79 4962 1072 0.126638720880728 100 7 0.2533471031358
73 62 1007 2770 0.307541558241937 250 4 0.2533471031358
42 96 5050 2290 0.151890790613834 500 5 0.2533471031358
25 31 980 2851 0.130758193256334 100 2 0.2533471031358
84 41 1018 3021 0.396891033342108 100 6 0.2533471031358
72 30 1005 1424 0.334052909712773 250 6 0.2533471031358
63 5 978 2841 0.382792246474419 500 1 0.2533471031358
4 96 7842 2261 0.194882664701436 250 3 0.2533471031358
84 75 8048 1219 0.231829025780316 100 6 0.2533471031358
39 66 4967 1442 0.377473013745621 250 3 0.2533471031358
84 8 966 2908 0.400043016208801 500 4 0.2533471031358
