150 30 30
62 40 7 1
17 21 12 1
46 96 14 9
52 31 13 1
18 74 6 4
46 63 20 9
20 77 16 9
89 7 5 0
23 17 14 4
1 56 8 4
18 28 17 16
79 79 13 16
54 40 13 9
1 80 11 16
67 24 9 0
87 76 11 4
53 83 8 16
51 65 3 16
62 76 13 0
35 10 11 0
68 28 10 16
99 88 5 1
39 24 4 9
58 22 12 25
52 3 6 0
5 2 4 16
67 92 13 1
72 72 9 9
84 32 15 4
85 4 6 1
93 83 6 9
48 16 9 9
5 90 12 9
7 98 11 4
45 28 6 16
93 23 13 1
97 78 14 0
10 99 5 0
72 37 5 4
62 66 13 16
44 20 9 16
10 72 9 1
39 14 6 4
57 74 5 0
95 52 8 9
23 20 13 25
33 35 2 9
54 52 8 1
10 49 7 16
70 10 9 9
32 91 7 4
12 20 3 9
19 23 14 1
75 60 17 9
54 70 12 0
42 64 8 4
1 41 16 4
37 4 8 16
50 75 6 0
28 15 5 16
91 77 6 25
100 34 5 1
89 2 4 16
87 13 12 9
45 33 7 0
42 43 6 9
40 69 8 9
28 49 11 1
95 74 14 1
64 48 12 4
71 74 7 25
22 2 7 0
50 98 6 9
44 99 9 1
8 50 7 9
26 83 8 16
13 5 8 0
19 57 15 25
86 38 4 1
43 91 9 25
98 93 14 1
6 80 0 25
28 37 9 4
76 23 10 1
27 43 6 9
41 14 10 4
88 96 9 1
58 7 10 4
70 65 18 16
75 81 16 16
81 52 15 4
51 64 8 9
10 24 18 16
11 77 10 16
76 92 7 0
58 61 4 16
61 83 16 1
21 50 14 1
53 6 14 25
30 28 17 16
11 48 11 0
17 27 15 0
70 88 12 4
57 57 15 1
35 2 10 9
97 78 9 4
26 48 4 25
64 95 8 1
64 81 13 16
64 82 14 16
61 71 4 9
42 14 13 16
59 57 11 0
66 65 9 4
19 80 11 1
99 53 14 9
84 4 14 9
42 47 15 25
3 91 13 9
44 38 13 4
61 70 9 1
47 47 8 4
36 5 5 25
92 9 11 1
91 16 8 0
96 91 12 1
10 57 7 1
46 61 8 9
33 77 12 1
38 41 11 9
28 69 16 4
80 19 8 4
32 97 4 16
71 29 5 9
90 56 16 9
62 79 6 9
52 46 12 0
5 90 4 16
53 17 4 9
80 48 9 0
93 25 15 16
15 77 6 1
47 44 20 25
44 48 8 0
83 72 10 9
84 13 5 9
86 80 14 16
54 78 6 1
20 39 6 0
88 20 12 1
15 78 8529 1436 0.262636446878314 500 7 1.2815515655446
81 42 993 1308 0.0615591520443559 500 2 1.2815515655446
20 43 1018 1249 0.0761095764581114 100 1 1.2815515655446
12 62 1004 1024 0.330742466151714 500 1 1.2815515655446
39 91 982 959 0.44007146476768 100 4 1.2815515655446
39 79 986 1077 0.24434926727321 250 2 1.2815515655446
34 86 8369 491 0.233711817658041 250 6 1.2815515655446
38 14 5280 1000 0.376211641449481 250 7 1.2815515655446
2 64 4886 897 0.38610105689615 500 4 1.2815515655446
88 75 1017 657 0.0887233692361042 100 4 1.2815515655446
69 42 4897 831 0.19307175907772 250 4 1.2815515655446
51 51 5267 972 0.340319053891581 500 1 1.2815515655446
10 80 1018 1332 0.299446476825979 100 4 1.2815515655446
44 91 7958 1300 0.294243389915209 250 4 1.2815515655446
55 49 4930 534 0.426660947201308 500 4 1.2815515655446
23 86 8127 1067 0.126549890642054 250 6 1.2815515655446
27 55 997 1147 0.178487437393051 250 3 1.2815515655446
47 10 7852 1340 0.445317928248551 100 1 1.2815515655446
49 67 8183 1457 0.457659685362596 100 3 1.2815515655446
68 68 959 1199 0.0750443367101252 500 2 1.2815515655446
32 41 4967 862 0.113024572595023 100 1 1.2815515655446
90 36 1020 537 0.259220679618884 250 7 1.2815515655446
86 43 7912 1030 0.113359707142226 500 1 1.2815515655446
49 11 1005 967 0.162483083335683 250 5 1.2815515655446
60 98 5148 1184 0.358561918451451 250 3 1.2815515655446
25 87 5089 1088 0.0509514003084041 250 4 1.2815515655446
43 4 5378 1037 0.162122614227701 250 1 1.2815515655446
54 3 5361 790 0.470950823223684 250 3 1.2815515655446
60 9 1015 865 0.159105039143469 500 2 1.2815515655446
61 64 5197 1229 0.277306992935482 100 1 1.2815515655446
350 18 50
5000 19 40
350 19 30
5000 17 25
350 12 35
5000 12 75
5000 12 65
1000 11 65
5000 11 65
1000 15 70
350 16 30
1000 11 50
5000 20 55
350 15 40
1000 15 70
5000 18 65
5000 17 25
1000 11 70
5000 15 70
350 13 50
5000 14 25
350 10 55
1000 10 55
1000 14 35
350 14 60
1000 11 45
5000 12 35
5000 16 40
1000 20 40
1000 11 75
