150 20 20
15 4 11 25
27 16 13 1
25 74 10 4
16 29 10 4
26 85 13 4
87 82 13 1
50 46 17 9
57 52 9 1
50 37 15 1
6 18 19 16
95 34 16 4
75 32 4 1
63 80 3 16
63 81 14 0
20 99 8 9
43 91 7 0
23 73 9 16
33 5 11 25
90 13 11 16
33 51 5 0
56 8 7 9
41 97 6 0
37 91 0 16
85 83 8 4
96 22 9 9
48 35 12 16
75 3 5 16
68 20 17 4
78 51 16 16
76 79 11 9
36 23 14 16
18 13 5 16
12 94 4 9
13 60 6 25
9 9 9 1
21 97 13 1
56 21 15 25
19 37 14 9
45 24 5 1
23 79 7 9
12 59 5 1
21 9 13 16
35 42 13 25
51 74 5 4
86 19 11 1
26 69 0 16
79 40 10 25
8 10 12 1
24 6 5 16
64 82 8 0
49 95 11 4
94 25 11 9
19 40 13 0
75 42 12 0
38 83 7 1
12 28 8 16
46 75 10 1
60 64 11 0
21 77 8 4
72 6 8 4
35 54 14 25
22 36 14 9
53 94 18 16
70 81 10 0
56 43 10 25
3 27 14 0
36 59 15 1
7 97 10 4
57 1 14 1
56 43 12 1
17 36 8 1
51 41 2 16
72 64 18 16
83 63 5 9
91 39 19 25
44 94 13 4
28 27 13 1
36 81 11 0
93 23 5 4
79 69 11 1
10 72 12 16
8 71 19 16
2 7 15 16
59 54 13 16
44 79 14 0
28 78 6 16
43 9 12 4
76 58 13 16
50 2 6 4
63 95 8 4
47 36 12 9
94 3 12 9
68 73 4 4
8 67 3 4
16 72 11 9
58 3 7 1
97 44 15 16
84 68 13 1
7 18 11 0
54 17 9 16
97 14 14 9
70 26 14 16
7 21 9 1
92 71 10 9
93 63 15 1
71 88 14 1
71 55 14 1
88 3 13 16
40 89 13 1
25 26 1 16
65 7 6 1
40 89 14 0
90 32 7 1
21 86 13 4
25 48 14 1
36 83 0 16
31 56 4 16
94 43 7 0
43 27 11 16
77 96 14 9
30 59 14 16
33 9 4 16
7 37 7 4
58 43 11 1
16 87 9 4
22 25 9 1
29 30 7 25
57 99 10 9
45 94 9 9
39 64 7 1
75 37 7 1
62 97 6 4
57 31 14 0
81 9 0 25
14 46 6 9
10 40 12 9
77 25 15 16
66 90 18 25
73 77 8 1
22 40 13 1
89 72 13 9
22 2 13 9
69 60 10 9
54 60 13 9
48 71 13 25
86 36 10 16
60 45 10 1
95 43 10 0
19 84 10 16
2 27 14 0
37 29 5273 659 0.491641256972216 500 3 0.524400512708041
31 76 1019 1064 0.35460442167474 250 4 0.524400512708041
6 81 1051 1130 0.353182625831105 100 1 0.524400512708041
73 75 8106 638 0.169420478309039 250 6 0.524400512708041
58 26 4828 976 0.393553149888758 500 6 0.524400512708041
63 18 1010 1179 0.0968197686318308 250 2 0.524400512708041
50 79 4968 1416 0.377562731355429 500 1 0.524400512708041
9 10 1028 693 0.492934850722086 250 7 0.524400512708041
66 68 8067 568 0.390879481183365 500 2 0.524400512708041
19 40 4966 934 0.271661828756332 500 3 0.524400512708041
3 62 5285 1540 0.0907666749414056 100 2 0.524400512708041
7 97 4875 665 0.330706817337777 500 4 0.524400512708041
9 89 5267 515 0.334335303620901 250 2 0.524400512708041
31 34 5244 1004 0.391265751572791 250 4 0.524400512708041
26 1 5110 555 0.33120102801593 100 4 0.524400512708041
16 69 1007 1094 0.310521655164193 100 2 0.524400512708041
55 1 4917 1522 0.432075044489466 500 4 0.524400512708041
96 58 5639 1281 0.267007603489328 100 3 0.524400512708041
89 96 7742 1067 0.485958603359759 500 3 0.524400512708041
9 59 5261 721 0.417292405150365 250 1 0.524400512708041
5000 13 65
5000 18 35
5000 15 60
350 17 40
350 19 40
5000 11 55
350 14 50
1000 11 25
5000 17 70
1000 18 55
350 13 55
5000 17 30
1000 16 40
350 10 50
1000 15 65
350 16 60
1000 14 50
5000 17 30
5000 12 35
350 19 60
