1000 50 50
3 59 13 0
11 51 8 4
78 95 16 9
21 64 6 9
63 46 8 0
96 3 7 4
88 79 17 25
57 79 2 25
53 30 8 0
39 34 10 9
60 82 4 4
79 7 4 25
11 63 4 25
83 43 9 16
95 27 12 1
8 46 11 0
84 50 10 4
22 49 12 1
67 69 9 0
93 78 15 4
83 77 7 4
36 87 17 25
92 26 8 4
15 85 10 9
96 100 14 1
27 24 12 16
61 71 10 9
2 37 6 25
90 82 7 1
75 91 6 9
64 68 14 4
86 23 10 4
68 53 11 9
9 71 8 4
97 42 9 4
89 14 12 1
15 19 5 1
26 92 10 4
52 60 9 16
33 23 7 9
92 43 0 25
40 24 12 4
37 29 3 9
62 70 8 4
62 28 16 25
25 15 12 9
52 86 11 4
7 37 3 16
5 15 13 9
2 10 11 16
7 19 2 16
13 50 5 16
22 74 4 4
92 11 7 9
8 8 17 1
46 53 6 9
42 19 13 4
39 80 13 1
47 75 15 9
76 84 18 16
11 20 13 9
37 74 10 25
73 70 6 25
18 49 12 4
96 20 15 9
53 29 10 1
34 49 12 0
66 89 7 1
18 41 10 16
69 85 10 0
80 58 2 9
27 44 13 4
11 100 12 4
90 81 8 4
44 8 10 4
80 98 8 16
7 55 4 4
29 14 14 9
3 30 4 9
89 25 17 25
77 7 15 16
97 70 12 16
11 45 18 9
61 58 19 16
17 8 15 16
62 20 7 0
27 93 17 1
34 56 10 1
59 36 6 1
79 33 12 1
15 58 15 1
88 63 8 1
90 89 14 16
73 42 11 25
82 41 13 1
67 73 14 16
46 73 15 1
72 33 11 0
60 69 7 1
60 27 15 16
11 53 9 1
99 10 14 9
55 31 13 9
37 81 17 16
15 22 14 1
6 74 9 0
27 92 14 9
84 36 6 9
38 16 9 16
21 53 8 16
39 22 13 16
56 30 10 25
85 32 16 1
16 29 12 1
69 25 11 25
62 87 15 9
72 7 13 16
77 85 16 9
84 27 15 1
2 61 3 4
69 90 9 1
45 44 14 1
83 78 8 1
76 74 6 0
38 54 14 16
9 60 12 4
7 3 14 0
69 57 13 16
32 95 13 9
24 90 10 16
41 32 15 16
23 38 17 25
48 65 6 16
19 25 7 9
79 82 14 16
17 8 7 9
21 44 4 16
97 57 4 9
65 57 11 9
57 68 13 9
29 33 15 9
17 16 11 9
83 93 10 0
41 42 13 25
84 58 11 1
19 92 6 9
66 90 10 25
37 19 8 16
46 24 6 4
52 23 15 1
86 28 9 1
66 32 10 4
81 47 18 9
44 65 14 1
70 64 14 9
10 45 10 0
24 36 12 16
40 50 14 0
49 88 8 1
20 50 10 4
3 4 15 16
98 100 5 1
21 93 15 4
7 64 8 16
64 22 7 25
