1000 50 50
33 80 15 9
79 50 13 25
54 98 8 4
14 3 11 16
3 20 11 25
77 89 14 16
62 79 13 9
42 97 10 9
95 92 9 9
94 8 10 1
19 15 12 4
70 9 14 16
46 48 9 1
61 33 18 4
77 24 6 0
23 52 12 1
64 37 17 4
84 23 19 4
20 11 4 9
69 91 12 9
7 4 1 25
21 15 8 4
40 82 13 1
4 45 14 9
21 39 14 1
100 35 12 16
63 52 8 16
7 76 11 1
30 87 17 9
20 48 8 1
67 69 9 0
87 45 3 25
61 82 7 0
67 14 15 9
31 95 3 25
5 65 8 9
68 96 13 4
46 45 9 0
64 90 11 1
36 28 16 1
25 87 12 9
4 11 10 4
61 65 12 9
37 71 16 4
96 56 11 4
15 89 9 1
85 18 8 16
69 45 11 9
21 9 10 9
17 39 12 0
93 91 6 25
60 50 12 4
34 35 18 9
51 62 10 4
68 90 6 4
52 59 12 1
21 21 10 25
44 60 6 4
28 25 7 16
82 14 13 1
54 56 15 0
58 80 10 1
6 77 12 4
17 84 6 16
31 7 13 4
36 72 14 9
64 84 13 1
8 78 13 16
33 69 13 0
27 98 6 16
93 74 13 4
8 5 8 1
64 42 9 25
36 37 10 4
57 20 15 16
21 56 14 1
8 40 9 4
48 60 15 0
12 56 11 1
82 53 2 25
78 79 10 9
92 55 10 0
12 87 3 4
86 69 6 4
41 45 11 4
75 86 8 25
98 78 13 9
52 59 7 1
48 91 12 4
93 15 15 4
57 14 17 9
91 17 17 16
89 90 12 4
1 66 16 25
48 13 14 16
25 42 9 4
12 24 14 16
71 40 3 25
13 77 13 16
6 8 13 16
48 91 9 4
92 37 5 4
73 89 13 4
31 69 9 1
30 74 10 1
96 24 15 4
40 66 19 16
71 95 1 9
7 2 13 9
36 60 9 1
46 49 15 4
30 45 10 4
32 2 8 4
58 64 5 9
80 17 13 1
86 25 16 16
1 72 17 9
22 16 13 1
85 71 6 16
74 81 9 16
36 70 14 9
37 41 11 25
3 74 11 9
22 3 12 1
30 50 10 16
25 36 10 4
52 58 7 4
52 91 2 16
46 16 13 1
10 41 8 9
91 23 16 16
84 85 6 16
30 43 8 4
25 62 4 4
26 91 9 16
14 23 3 4
30 87 11 9
33 22 7 4
79 89 6 0
22 74 9 4
72 56 10 1
76 46 13 25
93 70 7 25
69 36 10 16
63 1 6 1
7 69 7 9
38 30 14 9
52 11 12 16
40 16 5 4
55 1 21 25
50 19 8 4
92 77 8 0
52 1 7 9
5 92 5 1
47 17 10 1
70 29 11 9
36 64 10 1
27 96 14 4
11 66 12 1
98 79 9 25
67 84 2 25
43 67 12 0
30 89 12 4
5 68 7 9
99 58 5 4
35 4 16 9
12 68 11 9
45 41 14 1
37 16 13 9
55 21 10 4
54 9 15 9
49 30 17 16
29 86 10 25
18 48 9 1
49 60 12 1
78 23 12 1
40 92 12 4
89 99 11 1
23 71 10 9
27 86 7 25
11 60 16 1
30 96 5 1
61 21 1 16
29 60 8 16
23 58 10 9
64 21 14 4
12 66 13 1
53 84 10 4
32 45 14 1
98 51 3 25
59 14 15 1
26 95 12 9
51 37 12 9
89 87 7 16
99 1 3 25
39 60 12 16
5 77 9 9
33 43 8 1
34 66 5 1
51 36 14 16
59 54 6 16
98 72 6 9
48 12 16 1
8 45 10 25
92 41 5 16
93 38 7 0
27 18 17 4
34 2 12 16
39 29 4 16
46 89 13 25
38 29 12 16
40 75 8 1
79 21 12 4
81 73 7 4
35 70 14 1
39 57 13 1
35 91 9 16
82 67 8 4
7 65 15 16
23 63 7 4
12 52 3 16
56 79 10 16
75 63 16 25
65 45 5 9
49 47 4 4
92 34 10 9
35 99 13 16
61 31 9 1
45 53 5 4
10 30 11 16
91 40 13 1
7 22 10 16
30 6 10 4
69 48 9 9
26 55 11 16
16 91 10 1
96 71 9 0
72 85 11 9
