1000 50 50
79 46 17 25
61 79 14 4
52 93 8 16
58 88 16 9
48 34 14 0
58 38 14 16
10 11 14 0
73 15 4 16
66 26 12 0
62 37 10 1
38 98 18 25
74 11 16 1
54 29 9 16
9 97 4 16
75 27 7 0
98 45 10 16
15 58 5 25
37 69 15 16
47 19 13 1
57 47 5 1
100 50 7 1
100 70 5 16
4 10 13 4
67 72 13 25
13 98 13 16
98 82 7 9
14 70 15 9
36 100 16 4
98 5 15 16
51 60 1 16
71 79 1 16
16 75 3 16
85 59 10 16
95 91 11 9
4 55 13 4
19 18 13 4
24 86 8 9
34 56 8 1
94 26 11 9
64 50 9 9
80 28 9 9
29 21 11 1
14 13 15 25
94 9 10 9
72 2 14 1
17 22 7 9
61 97 5 4
71 57 6 1
89 77 13 25
5 26 9 1
47 74 13 16
10 86 11 0
82 53 10 4
42 57 13 1
12 48 12 1
93 66 14 16
4 83 7 9
32 37 11 1
58 43 8 0
86 57 11 16
92 74 6 1
89 36 4 4
22 43 7 16
31 19 4 9
73 31 8 16
81 49 10 9
78 25 14 4
71 76 11 16
73 70 5 9
82 16 9 1
18 29 6 4
90 39 5 25
93 81 9 1
9 40 21 9
72 19 13 4
38 90 8 0
68 83 13 9
61 68 12 4
8 64 11 4
85 69 14 0
98 23 10 4
17 22 12 1
69 52 6 16
70 74 8 4
68 21 2 16
39 94 8 0
21 54 6 9
18 37 14 16
44 9 9 16
90 74 16 9
96 68 9 4
96 9 12 0
29 41 11 4
27 62 10 9
18 95 19 16
11 70 8 9
68 8 3 16
68 79 0 16
25 84 15 0
53 15 12 0
42 100 5 4
13 83 10 16
20 26 13 16
46 2 14 16
3 35 13 4
98 70 11 0
15 65 4 25
18 6 9 16
49 91 5 16
55 74 6 9
67 4 13 4
44 9 8 4
24 65 14 4
86 37 13 4
44 76 11 25
92 66 12 4
49 40 10 4
59 80 19 9
81 68 6 1
32 18 4 25
33 82 14 9
98 79 14 1
79 51 3 16
10 77 11 0
46 17 12 1
4 8 12 4
66 51 11 1
51 95 11 4
32 83 12 4
82 30 2 16
67 3 7 16
59 70 9 9
40 14 4 25
23 93 12 1
21 26 11 4
81 59 2 9
15 96 14 1
30 35 12 16
39 82 13 1
43 90 8 0
73 83 7 16
83 66 12 25
14 53 6 4
48 35 7 1
63 50 13 0
34 88 7 4
83 52 12 1
26 44 7 16
36 81 9 0
53 30 9 4
7 23 12 1
72 30 16 1
9 55 10 16
83 46 8 9
17 90 14 9
67 32 6 4
41 31 12 16
83 60 14 4
21 75 5 16
42 21 7 0
79 98 18 16
7 78 4 9
80 5 8 4
15 47 4 1
54 58 11 1
12 93 15 4
48 41 15 1
31 9 7 0
67 93 6 16
23 21 6 1
91 95 6 25
65 21 1 25
3 85 14 0
97 57 16 25
99 40 14 1
98 4 13 9
75 85 14 16
30 70 11 0
78 15 12 25
35 68 4 1
25 91 9 4
45 92 10 4
65 18 2 16
96 16 12 16
63 2 5 16
14 20 9 4
24 77 10 25
4 30 11 0
19 46 9 16
38 76 7 16
27 79 11 9
82 42 10 0
60 85 8 1
28 62 13 4
5 30 11 4
20 35 11 4
43 75 16 4
49 40 14 1
72 40 3 16
3 11 5 4
80 10 9 9
87 8 13 1
28 62 11 0
14 71 14 16
95 20 11 9
45 20 7 4
30 27 12 9
61 95 10 0
81 48 9 9
85 19 11 9
97 13 12 0
65 46 14 9
81 52 10 1
89 33 15 1
11 10 12 1
10 75 10 0
90 95 9 0
75 9 9 9
48 68 15 16
52 98 4 25
97 99 11 16
36 82 14 4
92 83 10 0
68 62 9 4
12 20 7 16
53 44 9 9
49 21 6 0
56 35 5 9
83 88 10 0
48 10 11 9
60 75 11 1
1 68 9 9
23 93 10 16
5 82 9 16
59 74 10 16
42 88 9 0
71 64 9 9
91 87 13 1
89 68 8 25
78 62 13 1
71 56 11 1
69 90 4 9
73 96 12 1
89 75 7 1
4 54 7 0
75 8 18 9
87 90 10 1
95 48 27 25
35 6 12 9
60 66 11 1
80 11 9 4
50 37 21 16
65 16 9 4
87 80 13 1
30 95 18 16
50 75 5 9
67 97 6 1
23 94 15 4
77 1 17 16
8 98 7 1
12 48 3 16
14 69 12 16
45 41 11 16
51 83 19 16
18 92 11 16
15 52 6 4
45 99 9 4
68 77 10 1
98 42 11 0
47 33 12 4
1 10 15 9
12 43 9 1
55 59 5 9
4 29 7 4
26 97 12 4
90 87 8 9
11 6 14 16
23 61 6 1
19 37 13 16
42 89 19 16
33 80 4 4
93 16 19 9
37 3 14 16
60 79 12 1
42 54 6 0
91 55 2 25
84 35 14 1
42 64 14 9
55 67 11 1
69 84 8 1
47 74 13 4
9 34 12 9
15 26 14 9
46 99 11 0
2 70 13 1
74 62 8 1
92 8 8 0
29 46 14 16
86 76 10 1
95 64 12 9
12 61 12 4
92 83 5 4
99 67 7 25
31 52 4 9
54 2 10 4
90 66 18 4
16 82 7 4
87 11 4 25
43 12 17 25
37 66 6 16
2 66 19 4
98 48 7 0
77 14 7 1
62 19 9 1
5 99 9 16
71 65 18 16
4 15 11 16
66 4 14 16
26 97 14 1
61 72 13 1
6 68 9 25
14 46 12 1
36 3 8 0
25 4 13 4
58 17 7 4
52 27 16 9
60 12 13 4
38 38 19 16
12 20 2 25
6 63 10 9
64 92 9 9
50 66 4 4
50 75 15 16
44 13 4 1
63 96 11 4
53 57 9 1
80 15 12 9
90 16 2 9
96 52 13 16
72 99 5 16
58 58 17 16
8 6 6 1
85 70 14 9
79 20 14 16
61 32 20 9
57 30 9 4
8 97 8 16
56 93 2 9
27 30 14 4
45 23 9 0
99 70 9 1
90 8 4 4
9 44 10 4
61 98 13 9
80 92 11 1
99 18 5 16
93 53 9 25
6 22 12 1
20 98 10 4
67 58 7 1
68 45 16 25
6 94 7 4
27 76 7 25
13 7 11 1
85 38 14 9
70 2 6 16
54 46 7 4
19 19 9 0
84 49 7 16
87 79 14 25
22 25 6 16
47 72 8 4
84 23 15 4
28 89 11 16
99 77 8 25
2 94 11 1
2 35 6 4
64 36 7 1
59 31 14 9
36 29 13 4
71 21 11 0
76 24 14 16
44 5 15 16
7 19 6 4
3 15 8 1
44 25 6 1
11 98 20 25
9 70 10 9
16 91 12 16
38 1 3 16
23 11 11 9
73 20 9 16
64 33 15 4
85 96 11 16
64 20 7 4
66 33 4 1
68 53 5 4
27 85 11 1
99 19 15 1
67 48 14 0
75 90 13 16
9 17 13 9
86 61 13 9
66 50 6 0
21 55 12 16
5 6 5 9
53 64 10 9
22 13 9 4
38 1 16 4
65 66 8 1
48 23 10 9
10 64 12 4
22 76 6 4
39 71 12 1
95 13 14 16
50 39 14 16
49 38 4 9
52 63 6 0
31 10 14 4
91 26 13 16
32 65 13 1
73 31 16 1
93 48 12 25
58 87 10 1
19 88 6 1
39 31 12 16
31 70 7 25
67 35 10 9
37 33 13 0
60 99 6 0
41 86 10 9
2 20 7 1
51 41 14 16
88 52 16 9
33 76 7 4
68 66 8 16
52 91 10 4
72 99 14 16
73 39 7 1
25 15 5 1
8 2 14 1
87 90 12 25
66 1 3 9
94 22 10 9
56 85 5 1
29 68 7 9
56 47 2 9
38 62 6 0
25 37 14 4
50 40 12 0
14 47 14 0
57 7 7 0
68 54 12 16
23 99 16 16
25 43 14 25
47 62 4 1
83 87 16 16
44 60 11 4
47 62 2 25
3 16 9 9
12 69 13 16
56 98 11 16
14 96 14 9
41 37 5 16
60 37 6 1
56 66 13 9
96 89 11 9
72 46 10 4
95 78 5 9
42 52 7 1
96 22 8 1
10 74 12 9
29 11 9 1
19 75 13 4
9 32 10 0
55 5 11 9
3 12 8 0
74 78 10 9
90 82 11 9
48 31 5 9
87 15 10 4
30 76 9 9
86 61 15 0
25 74 7 4
50 88 7 9
96 81 13 9
12 97 6 25
32 82 15 1
59 79 15 4
65 8 28 25
95 2 15 4
38 19 13 0
17 95 10 9
55 52 13 1
71 8 15 9
14 70 6 0
44 78 17 16
95 72 6 9
74 95 9 16
46 35 9 1
83 70 17 4
84 93 5 9
99 55 9 1
84 87 7 4
52 95 12 1
39 100 9 4
49 90 10 4
34 90 8 9
40 93 11 4
52 19 13 4
47 69 13 4
15 13 14 0
26 5 15 1
54 6 13 1
51 28 6 0
44 83 15 4
65 70 6 1
65 25 11 16
49 31 7 25
52 92 9 1
32 93 8 9
78 64 13 1
70 64 10 25
58 7 11 9
4 32 7 4
65 73 10 9
86 48 9 16
59 54 5 4
20 44 5 25
97 76 7 0
66 6 9 9
77 64 14 16
91 99 7 4
13 70 5 0
53 83 11 16
90 5 20 9
47 35 6 4
24 10 9 9
29 13 11 1
61 48 12 9
11 21 14 9
7 98 11 1
95 78 11 16
95 85 6 9
74 33 13 1
38 25 13 9
16 16 12 4
58 89 18 9
54 54 13 16
66 81 5 1
41 32 7 9
56 27 7 4
7 7 8 16
74 7 5 9
56 63 7 4
35 90 10 1
3 29 8 1
37 97 9 25
29 51 14 9
69 78 9 25
38 5 10 1
6 70 12 1
4 75 8 16
13 56 5 16
73 56 11 25
81 83 6 1
77 75 11 1
64 86 5 16
69 25 16 16
58 25 12 0
77 55 5 16
65 58 10 1
75 47 12 9
37 21 8 4
87 34 6 16
39 46 13 16
54 76 11 1
49 35 8 16
3 16 10 25
71 52 13 16
89 15 10 9
53 79 14 9
30 13 10 4
54 62 8 16
30 60 12 4
81 15 18 9
6 50 7 9
69 74 10 25
21 13 12 1
98 18 15 1
60 37 5 16
54 96 13 0
59 39 2 16
96 14 13 1
70 37 7 0
1 49 6 9
44 13 18 16
25 49 5 1
4 8 11 16
93 97 12 16
13 58 16 16
65 65 15 25
52 96 12 1
84 15 15 1
89 55 5 25
35 85 12 25
39 18 12 16
62 19 17 16
50 54 14 0
48 91 13 25
72 50 13 1
17 64 14 1
60 20 6 0
71 58 6 25
76 89 8 9
46 24 14 1
52 81 13 4
97 39 12 0
26 93 16 9
14 49 11 16
91 37 13 16
64 45 6 9
84 95 11 4
75 93 8 4
34 37 10 1
64 34 8 16
3 7 13 16
55 93 3 25
4 74 10 1
4 98 10 0
31 31 10 1
12 54 2 9
48 68 13 9
21 50 7 1
54 28 9 9
31 74 10 25
63 23 10 1
49 80 15 16
3 59 11 9
98 12 5 9
55 41 5 4
11 24 10 1
19 6 6 16
17 48 14 9
57 4 13 4
68 67 9 25
96 54 7 25
21 5 6 4
29 79 15 0
87 79 6 0
19 99 15 1
54 32 14 0
5 89 13 9
64 100 6 9
10 12 5 9
84 78 8 1
29 52 10 16
12 29 6 25
75 35 9 4
15 45 4 25
69 63 15 16
43 41 14 4
16 60 12 0
48 6 9 1
44 97 13 9
48 78 8 4
10 99 14 9
79 63 9 16
84 3 4 1
74 72 11 4
86 91 7 9
54 55 12 4
86 36 13 0
26 23 9 1
97 23 16 25
98 28 12 4
23 19 10 1
23 20 8 25
9 9 15 1
41 25 10 4
14 15 11 9
81 95 14 1
56 89 14 1
99 57 12 4
33 69 15 16
91 58 3 16
32 89 5 1
56 47 14 16
22 82 9 25
85 55 14 16
47 89 17 9
15 36 5 1
45 95 3 16
34 48 8 4
82 84 11 0
14 9 3 1
23 27 9 0
19 40 9 1
85 74 11 9
64 74 2 9
59 43 7 9
42 53 9 4
53 51 6 1
82 46 13 4
78 74 1 16
73 71 11 1
83 17 8 16
42 50 9 1
21 34 16 1
71 60 3 25
49 43 18 25
77 16 13 0
98 5 4 4
44 12 12 1
10 75 15 1
88 22 12 9
57 52 6 1
66 25 13 25
94 58 10 4
90 13 10 4
46 74 12 9
99 79 15 16
63 5 6 9
87 97 14 0
75 67 12 4
19 76 14 4
50 83 10 16
17 64 13 4
47 70 10 9
51 69 6 1
23 61 12 9
48 88 9 4
91 28 8 9
76 10 5 25
37 5 11 4
46 72 9 1
31 86 11 1
82 82 8 9
68 54 3 16
21 9 5 4
19 37 3 16
29 18 12 16
42 67 15 16
69 30 11 1
7 50 12 9
69 57 9 4
79 36 16 9
81 96 0 16
38 17 9 16
19 62 11 25
88 33 5 1
59 35 5 1
47 85 11 1
33 36 8 16
67 74 8 0
68 38 8 0
91 91 11 0
65 1 6 9
97 60 8 0
71 55 7 25
93 68 11 4
12 71 12 9
92 54 10 0
91 46 16 9
80 29 7 1
28 65 14 1
40 45 19 16
30 23 6 0
38 77 13 16
80 63 11 9
21 63 7 25
85 9 10 1
30 10 7 0
1 93 14 1
80 40 9 1
54 69 6 0
87 4 8 1
100 13 13 1
58 7 4 9
20 70 8 16
97 43 12 9
2 68 16 9
59 96 12 4
13 14 8 1
21 80 9 16
9 64 9 4
19 92 12 16
90 40 8 1
13 59 15 16
52 24 9 25
91 93 12 9
74 94 9 16
95 7 4 9
14 23 8 25
20 71 8 4
16 88 2 4
84 22 16 25
74 7 2 4
6 67 8 25
29 1 6 0
24 23 7 0
52 26 8 9
4 27 8 4
61 55 14 4
37 14 12 4
9 88 13 1
92 61 12 4
88 3 7 1
53 83 8 9
86 98 6 0
70 85 7 1
94 31 9 9
73 93 10 1
44 78 14 16
68 77 10 4
68 74 6 0
14 3 7 1
44 74 6 1
85 47 11 1
74 61 7 1
73 27 8 4
88 8 8 16
71 60 10 9
63 37 13 16
45 17 11 1
86 72 16 9
90 29 13 1
61 98 6 25
78 37 9 16
6 50 6 25
13 63 14 4
71 19 16 1
90 93 15 4
40 65 15 16
33 38 3 16
56 82 7 25
53 29 14 9
85 76 14 0
22 97 7 9
28 38 15 16
90 59 10 0
68 69 16 16
9 73 8 4
77 97 11 4
20 28 10 25
81 73 18 25
72 6 11 1
81 79 6 4
63 87 11 16
47 10 14 0
61 73 16 4
59 17 16 9
53 48 3 16
43 84 20 25
70 25 4 9
54 51 4 16
89 25 11 16
6 15 12 16
75 52 9 4
61 41 14 9
16 11 17 4
66 92 17 9
66 45 8 4
56 21 6 4
13 97 5 9
5 59 6 0
1 27 10 16
69 30 11 4
30 45 15 0
68 71 13 1
4 92 8 1
46 94 7 1
25 91 7 4
47 69 11 0
35 30 9 4
12 60 9 9
66 71 9 1
39 51 10 9
97 40 7 1
100 98 13 0
35 65 8 0
51 8 12 16
50 20 9 25
93 44 5 4
29 95 7 9
39 73 10 9
40 58 11 1
54 60 10 9
92 11 5 0
46 58 4 4
94 40 7 1
20 99 15 9
15 28 14 4
38 26 12 9
47 50 14 1
58 57 8 4
40 76 6 25
75 22 8 16
65 72 14 16
10 39 7 9
94 42 7 4
2 5 11 16
72 10 12 4
87 42 11 9
16 17 16 25
39 42 11 25
29 90 8 1
76 67 16 16
30 41 13 4
21 13 9 4
70 25 10 1
24 85 5 16
47 30 6 25
27 51 12 1
34 94 5 0
62 97 10 4
92 30 10 0
1 47 26 25
60 83 2 16
41 80 6 1
60 24 8 16
52 69 13 16
34 28 13 16
17 54 4 1
14 83 11 25
55 28 6 1
24 80 6 4
66 78 4 16
30 50 10 25
39 20 9 1
38 83 17 1
62 86 6 4
39 72 5 16
42 52 8 4
54 50 6 16
19 99 17 16
68 63 23 16
25 11 4 25
21 15 10 25
67 56 7 1
28 78 12 4
70 87 16 16
86 94 4 16
24 61 4 9
16 58 14 9
53 92 12 1
45 87 25 16
38 37 9 4
20 63 9 4
78 16 5 4
25 17 5 4
82 16 7 4
24 91 4 1
92 31 9 9
85 35 8 16
95 57 6 16
51 18 9 0
48 85 13 4
18 62 4 4
63 3 14 4
90 27 12 9
1 67 4 4
82 76 11 25
77 95 7 1
37 35 12 25
38 30 11 1
64 93 12 16
4 29 13 4
74 97 9 1
60 13 13 1
65 81 7 16
30 68 11 1
95 81 16 4
95 31 11 1
25 45 13 16
40 43 13 4
75 37 15 0
39 58 11 9
40 42 14 9
62 91 15 4
79 55 11 9
47 94 8 25
94 80 14 0
39 50 8 0
71 72 9 0
87 50 13 4
64 34 13 1
66 100 7 16
33 64 9 9
46 93 12 1
60 34 21 25
20 91 7 16
24 79 7 4
74 22 0 25
23 33 10 9
24 62 4 16
62 81 13 16
4 28 15 9
99 77 10 1
5 25 11 4
78 33 7903 5400 0.206585410092957 500 4 0.524400512708041
42 28 4913 9386 0.222828699306119 100 4 0.524400512708041
61 15 4896 7493 0.363379408845212 250 1 0.524400512708041
98 40 4926 5707 0.110444724154659 500 1 0.524400512708041
59 83 5175 8726 0.482810840348247 500 4 0.524400512708041
35 40 7838 4114 0.0957627799361944 500 7 0.524400512708041
14 80 8352 9037 0.352205930489581 500 2 0.524400512708041
8 30 4853 4812 0.393797587314621 100 1 0.524400512708041
66 70 7938 6901 0.208999541180674 250 3 0.524400512708041
23 15 1031 4550 0.143661779954564 100 7 0.524400512708041
44 62 995 3442 0.147968925361056 250 1 0.524400512708041
10 11 989 5304 0.236029068259522 250 4 0.524400512708041
59 73 8549 3449 0.130182734662667 100 4 0.524400512708041
95 85 8094 5074 0.33111410733778 500 6 0.524400512708041
54 23 5026 6165 0.2614062507567 100 6 0.524400512708041
29 4 7744 8721 0.471911485807505 500 7 0.524400512708041
10 55 4846 5633 0.423617977697868 250 3 0.524400512708041
98 22 7840 3902 0.0592240217188373 250 3 0.524400512708041
45 71 4889 4188 0.379788099376019 100 4 0.524400512708041
13 68 993 9893 0.276034153646324 100 6 0.524400512708041
5 19 4946 4801 0.365782838077284 100 1 0.524400512708041
39 95 4969 9031 0.36795293728821 500 5 0.524400512708041
54 17 7557 7337 0.475328826566692 250 6 0.524400512708041
71 94 7976 7616 0.0964914466743357 500 6 0.524400512708041
2 26 1021 9339 0.189794825841673 500 7 0.524400512708041
31 66 7136 8184 0.213662876200397 250 6 0.524400512708041
33 46 4875 6410 0.483817585497163 500 6 0.524400512708041
63 78 8180 3836 0.391376240167301 500 7 0.524400512708041
64 29 4738 4958 0.21200747982366 250 1 0.524400512708041
39 40 1013 9898 0.148102519856766 250 3 0.524400512708041
59 21 4987 6463 0.274553754976951 250 3 0.524400512708041
68 5 5141 8305 0.0831323168589734 250 2 0.524400512708041
