150 20 20
23 85 1 9
2 84 12 9
30 97 11 0
8 21 11 1
83 98 4 25
79 27 19 25
72 50 10 9
66 43 11 4
54 30 7 1
14 98 8 0
78 21 8 0
6 94 15 16
60 18 11 0
67 37 9 16
92 87 15 9
99 80 7 1
96 94 8 1
49 20 9 9
73 11 5 9
5 35 11 9
89 80 11 0
11 6 10 0
82 15 7 1
12 19 15 0
10 95 6 4
99 31 6 4
65 83 11 16
19 63 14 16
56 9 22 16
59 99 9 0
58 95 10 25
4 24 13 1
61 18 10 9
34 53 12 9
11 28 6 1
97 35 14 16
59 29 8 0
29 50 5 9
49 46 10 25
49 9 8 1
86 90 7 25
70 77 17 16
20 58 15 0
57 83 11 9
65 20 8 1
55 84 11 9
57 29 12 4
51 80 15 1
63 81 10 0
48 24 15 1
57 68 18 9
91 31 11 9
64 72 15 0
79 3 7 1
92 10 4 4
3 75 11 1
4 50 17 9
57 27 12 16
61 42 13 9
40 92 8 4
6 42 10 9
96 60 14 1
88 68 11 1
69 40 10 1
9 37 12 1
81 57 5 9
80 12 7 9
82 54 12 0
62 79 15 9
31 14 10 16
44 97 10 25
7 43 11 1
46 36 6 9
81 96 7 1
73 47 8 25
54 3 6 9
78 55 4 4
29 51 14 1
61 33 6 1
15 48 6 1
58 48 11 4
22 9 9 4
19 22 7 1
83 28 10 0
40 31 9 4
6 55 10 9
48 88 9 4
25 30 10 1
98 91 7 4
56 66 15 1
26 25 10 9
96 22 7 9
81 22 13 4
75 98 8 1
61 35 8 1
73 13 17 4
37 80 14 4
83 96 11 16
31 28 8 1
93 19 7 1
37 34 11 4
18 55 11 16
15 20 1 16
82 65 13 9
98 21 2 9
28 57 14 16
25 81 12 16
51 7 12 1
56 69 12 9
10 83 9 4
4 73 10 1
40 50 7 1
50 75 12 4
58 63 1 25
13 37 6 0
90 78 8 1
87 49 9 25
30 22 6 4
45 46 1 16
64 91 4 25
48 14 11 4
72 97 10 16
44 18 6 1
49 71 3 16
85 39 14 9
49 5 12 25
16 59 3 25
19 42 12 0
80 28 5 9
2 52 7 9
91 43 11 9
12 78 9 9
59 86 7 0
83 73 13 16
81 12 6 16
45 43 10 9
71 28 9 1
67 20 7 9
44 67 13 9
31 16 6 0
88 5 12 25
77 75 13 1
39 60 12 9
2 57 12 9
96 15 7 9
93 63 10 25
17 62 16 4
28 85 16 9
21 77 2 16
64 53 10 4
99 39 4897 1237 0.432469803285785 500 4 0.2533471031358
73 13 8402 1035 0.196500460463576 500 2 0.2533471031358
38 97 8258 1462 0.172170947240666 250 1 0.2533471031358
9 4 996 640 0.368250109772198 500 4 0.2533471031358
7 99 7963 895 0.498570873960853 500 6 0.2533471031358
58 51 7825 736 0.374221843490377 500 4 0.2533471031358
74 91 5161 1353 0.433314580605365 500 2 0.2533471031358
19 7 1008 788 0.290883571903687 100 1 0.2533471031358
88 12 967 808 0.398735041006003 500 6 0.2533471031358
86 98 4796 545 0.402507813025732 500 1 0.2533471031358
96 86 8529 636 0.431554203266278 100 7 0.2533471031358
84 63 1001 1378 0.354519520862959 500 5 0.2533471031358
12 44 5213 566 0.196081448169425 100 5 0.2533471031358
76 66 992 900 0.466256397713441 500 1 0.2533471031358
43 89 4768 946 0.409147079093382 100 7 0.2533471031358
85 40 8113 1308 0.363575146130752 100 4 0.2533471031358
27 47 997 1004 0.0549281029962003 100 4 0.2533471031358
77 85 5067 1442 0.298537285926286 250 7 0.2533471031358
16 25 1016 907 0.368223822619766 100 2 0.2533471031358
33 1 7592 947 0.290850109071471 100 6 0.2533471031358
1000 16 70
5000 14 45
1000 11 40
350 14 55
350 19 30
350 13 75
5000 11 45
350 17 50
350 19 35
1000 18 70
5000 11 40
5000 15 45
350 16 60
1000 20 55
5000 10 60
1000 18 30
350 12 25
1000 11 45
5000 20 45
1000 16 40
