200 30 30
45 13 12 1
4 60 5 16
99 5 6 9
70 65 14 0
12 10 13 9
86 41 9 4
47 92 13 9
98 75 8 1
67 15 8 1
63 29 18 16
51 33 11 1
89 75 13 4
18 65 10 1
10 24 5 16
16 33 16 25
53 74 12 25
27 33 8 25
71 53 7 16
37 54 12 16
77 76 14 1
34 29 11 16
22 71 14 0
1 66 7 16
20 58 4 16
74 94 12 25
31 43 9 9
22 8 13 16
61 42 7 16
85 11 12 9
44 52 13 25
99 63 11 4
54 44 7 4
67 26 10 9
88 28 11 4
32 85 8 4
64 91 11 0
84 27 16 16
37 48 7 4
7 10 4 1
65 36 16 16
99 1 13 0
21 67 12 9
12 74 9 1
95 60 16 16
80 64 8 4
57 74 15 4
69 57 6 9
64 26 9 16
78 79 6 4
76 52 10 4
59 87 5 16
88 53 7 0
2 86 9 1
78 87 13 4
26 60 6 1
55 52 7 0
53 17 10 4
36 10 15 25
20 59 9 4
81 45 7 16
85 33 8 4
12 61 14 16
1 6 6 9
75 50 14 9
26 70 7 4
70 93 7 4
80 39 9 4
37 55 11 0
71 75 11 9
81 19 4 9
91 16 9 1
5 55 9 0
95 94 9 4
5 87 11 1
67 87 7 9
82 60 16 25
1 67 14 16
38 84 7 9
88 32 9 16
62 99 17 9
81 36 3 4
6 15 2 16
79 50 7 9
55 37 8 9
27 12 6 1
6 96 7 1
24 73 10 16
7 42 9 4
97 32 12 16
100 55 15 16
91 16 6 4
37 77 9 4
76 47 9 1
24 25 9 16
53 1 15 1
28 73 8 1
27 89 4 16
95 86 13 0
99 79 8 16
79 17 4 4
41 53 8 0
15 96 7 25
25 30 3 1
79 94 6 16
24 86 13 0
44 59 9 16
2 86 13 16
100 13 15 25
74 74 5 25
54 50 6 16
56 70 7 0
80 24 4 16
40 23 9 25
32 98 5 4
55 50 4 9
86 31 6 9
55 34 6 0
66 19 11 0
89 51 14 4
91 72 14 1
12 28 17 9
87 84 6 9
5 34 4 16
86 14 12 16
75 80 10 0
34 5 14 0
21 23 14 4
7 88 15 4
94 46 8 4
5 19 10 1
21 2 10 1
72 20 12 4
27 61 10 1
16 55 16 16
20 37 12 9
36 55 13 16
33 41 16 16
85 75 5 25
31 53 12 4
48 94 9 4
61 73 9 9
25 31 11 4
90 77 5 9
71 41 8 1
8 52 6 4
67 73 14 4
64 70 14 25
47 30 15 0
79 14 6 0
84 94 8 4
2 12 12 0
21 67 12 9
52 30 4 4
38 38 9 1
8 96 17 25
10 57 11 0
32 74 8 25
41 63 11 9
2 15 11 4
38 37 10 1
33 89 13 16
94 83 10 0
52 64 9 9
62 44 12 4
74 22 8 9
85 51 11 1
77 73 16 1
74 21 13 9
81 10 12 16
90 19 15 1
42 65 15 4
90 66 10 1
77 85 12 1
74 51 12 1
86 24 12 4
16 92 12 1
16 78 8 1
7 78 5 1
7 51 8 9
26 69 6 4
7 37 7 1
90 7 12 9
58 60 14 1
8 100 8 0
50 8 9 1
83 26 18 16
37 17 10 16
10 92 13 1
56 8 10 9
64 47 10 4
53 36 12 1
22 99 8 4
19 12 9 25
63 4 8 4
19 51 14 4
86 70 13 16
86 55 10 4
78 71 12 1
46 31 11 9
34 22 9 0
39 2 1006 1768 0.406584787229076 100 2 0.2533471031358
12 13 966 1691 0.0536701347515918 500 7 0.2533471031358
32 10 5076 1072 0.202047261374537 250 6 0.2533471031358
79 86 1020 1893 0.0775350282620639 250 2 0.2533471031358
56 18 4708 1547 0.401280633462593 100 1 0.2533471031358
51 96 8286 928 0.234816622077487 100 6 0.2533471031358
9 83 969 1446 0.338687970761675 100 5 0.2533471031358
52 88 950 1278 0.12169407476671 250 5 0.2533471031358
38 15 8141 1207 0.357350712225307 500 7 0.2533471031358
68 72 8114 1075 0.391182825432625 250 3 0.2533471031358
72 97 8001 1423 0.0305597173585556 250 2 0.2533471031358
91 74 4668 867 0.108992498889565 250 2 0.2533471031358
63 88 995 1307 0.475379973242525 100 4 0.2533471031358
84 42 7882 942 0.149218137641437 500 1 0.2533471031358
44 66 995 929 0.0474749018019065 250 5 0.2533471031358
58 57 4733 892 0.0950666354759596 100 7 0.2533471031358
14 58 1034 1727 0.371237172158435 250 3 0.2533471031358
33 15 5019 1135 0.279870128836483 250 5 0.2533471031358
37 53 8167 709 0.173334238708485 100 5 0.2533471031358
80 12 7791 1635 0.14705537541071 250 4 0.2533471031358
67 93 4821 1808 0.161449096363503 500 6 0.2533471031358
36 73 5062 1487 0.177093568844721 100 5 0.2533471031358
17 19 7412 1786 0.165308520081453 100 5 0.2533471031358
61 6 5032 1397 0.379256942148786 100 7 0.2533471031358
83 44 4922 847 0.251718144244514 100 2 0.2533471031358
52 78 992 752 0.379909535606857 100 4 0.2533471031358
70 76 4893 1350 0.369048785266932 100 4 0.2533471031358
12 46 5128 1283 0.0458011090802029 250 7 0.2533471031358
37 94 987 1911 0.420991171905771 500 7 0.2533471031358
74 95 4763 895 0.0890658559743315 100 2 0.2533471031358
350 18 45
5000 12 60
5000 14 60
1000 17 30
5000 20 60
5000 11 30
350 14 60
1000 12 75
1000 17 65
350 15 45
5000 12 50
1000 17 45
350 12 70
350 19 50
1000 14 50
1000 13 35
1000 14 25
5000 16 50
350 17 50
1000 18 50
1000 17 55
5000 12 45
1000 11 55
350 14 75
1000 12 75
5000 14 75
5000 20 30
350 12 45
5000 18 45
1000 12 45
