1000 50 50
43 61 12 0
53 84 6 25
80 90 10 16
2 11 7 1
94 7 8 9
32 69 5 1
15 51 8 1
9 54 0 4
50 58 17 1
55 69 8 0
67 95 16 1
8 37 8 1
39 58 16 9
58 69 14 1
27 64 10 25
86 32 14 16
74 78 4 4
73 74 13 16
53 73 14 1
58 37 5 1
58 18 10 1
34 82 14 16
24 84 8 16
28 6 12 9
73 60 9 0
11 44 0 16
27 7 10 9
84 32 7 1
79 19 11 1
51 57 13 1
100 84 11 4
7 32 7 16
2 67 11 9
4 19 11 1
97 79 12 0
88 28 17 1
57 51 13 4
62 68 10 1
26 88 14 25
4 94 15 4
19 83 13 9
97 32 18 16
11 45 10 9
50 76 12 9
31 95 14 16
32 8 10 1
100 56 13 1
68 65 12 9
80 76 14 16
35 86 6 9
5 82 6 1
28 70 17 16
75 57 16 16
48 52 11 9
27 74 5 1
39 31 13 1
33 72 17 25
37 23 12 0
67 37 13 9
18 23 9 4
34 33 11 9
48 35 12 1
51 86 11 9
51 41 6 4
98 7 9 25
38 40 12 4
33 35 15 9
8 62 14 0
11 80 8 16
39 75 12 1
11 18 7 9
78 41 13 1
99 76 5 16
29 14 9 1
15 5 8 9
96 52 5 9
100 55 16 16
25 86 10 25
44 54 13 4
20 2 14 16
98 27 19 25
23 23 8 16
36 49 8 4
47 54 9 4
40 84 15 16
22 57 11 4
2 42 12 0
48 54 20 25
39 85 12 1
79 88 9 1
18 7 12 4
90 13 11 9
20 65 1 9
8 24 11 16
74 62 14 9
35 48 9 16
75 70 8 25
63 94 8 16
66 57 2 9
6 5 9 16
45 56 4 1
4 28 9 4
32 17 9 1
84 80 18 16
56 34 4 4
94 68 16 4
22 9 8 0
19 8 10 1
29 58 11 4
84 46 3 9
50 95 10 4
5 93 5 1
34 87 11 4
30 34 8 0
92 7 11 1
99 53 7 4
42 56 8 16
17 25 6 1
50 15 12 1
4 92 4 9
37 16 16 9
51 40 13 16
71 75 9 16
27 9 10 1
23 1 7 0
77 58 12 9
22 59 10 4
53 78 1 9
15 66 8 16
99 47 14 16
53 75 9 4
20 5 7 25
97 88 7 4
22 22 9 25
79 51 12 0
52 58 17 4
91 22 21 25
16 39 10 16
21 3 9 4
36 73 1 16
28 13 15 4
100 54 6 16
34 52 3 4
80 66 11 9
91 89 6 1
88 84 8 16
62 62 24 16
2 19 8 16
20 63 5 16
6 42 13 0
43 53 8 9
64 91 12 1
5 12 6 0
11 66 8 25
7 57 11 4
80 23 4 25
16 30 7 16
44 37 9 25
96 69 9 16
53 93 12 4
2 31 9 4
15 42 5 25
53 81 8 16
65 45 11 1
44 25 9 9
22 35 13 9
61 81 13 25
68 36 12 4
28 15 8 4
85 2 0 16
40 39 8 1
99 97 12 9
54 12 16 16
61 43 6 4
70 26 11 9
33 76 9 0
95 95 2 25
69 27 12 4
6 38 10 0
11 70 5 16
94 15 9 25
74 82 12 9
17 38 6 9
6 82 8 4
36 36 10 0
48 23 11 9
54 51 5 25
87 76 13 4
56 34 11 0
26 25 9 16
21 34 10 1
36 73 11 16
80 36 6 1
44 82 11 9
94 43 6 4
16 89 6 1
63 9 9 16
44 68 8 9
88 3 14 25
59 63 14 9
40 96 6 0
91 10 13 16
4 34 13 4
49 22 8 9
64 11 9 1
3 83 8 0
98 20 2 9
100 1 4 25
43 46 8 16
60 28 6 1
47 29 5 16
57 95 15 0
4 65 16 4
16 45 8 25
51 13 0 25
18 74 7 9
51 11 14 4
36 99 13 4
51 13 5 16
36 13 15 25
78 50 3 4
17 71 7 16
1 96 6 1
49 29 10 4
30 2 12 0
56 14 13 1
90 76 10 4
98 10 5 4
86 45 15 1
30 2 8 1
90 40 12 0
58 91 5 0
82 98 16 16
39 5 8 4
30 30 10 4
9 82 13 0
96 30 16 4
82 13 11 9
89 25 10 4
96 51 11 1
61 56 21 16
34 89 15 25
9 77 7 1
78 90 8 4
7 84 13 4
43 19 8 4
17 90 11 9
4 45 10 9
31 15 9 16
18 23 10 4
49 37 11 0
22 8 6 0
43 70 8 1
36 82 16 9
69 97 12 9
39 45 6 16
48 87 17 9
83 9 9 4
14 38 25 25
97 29 14 16
64 82 14 25
55 70 9 0
40 48 6 4
11 92 16 4
48 30 10 16
83 59 11 1
13 58 4 25
