150 30 30
67 80 15 4
4 86 8 25
13 75 11 4
94 90 13 16
54 27 10 1
59 69 4 9
61 76 8 9
70 75 14 25
7 76 7 9
15 65 4 4
59 45 17 16
9 40 7 25
88 31 7 1
48 4 9 16
53 12 8 9
57 81 9 4
16 5 16 16
81 61 6 1
79 39 17 4
72 36 9 0
80 39 10 9
35 20 4 16
81 62 5 1
13 83 12 16
40 33 15 0
74 37 3 16
52 30 12 16
60 15 17 4
21 34 15 9
29 73 14 1
50 87 8 4
15 32 9 1
91 48 8 1
35 35 12 9
98 40 14 0
69 11 9 1
66 44 12 1
40 21 9 9
23 97 16 25
87 72 15 1
1 2 6 4
52 40 16 1
17 54 6 16
71 37 9 4
11 84 15 9
85 46 6 1
55 43 6 9
16 98 13 9
10 22 6 1
41 38 7 9
96 99 6 1
13 3 11 16
17 66 14 1
90 37 16 9
69 92 4 25
10 100 15 1
60 79 3 16
22 92 7 1
80 6 10 0
66 68 10 9
84 4 6 25
63 44 2 16
62 17 5 16
31 57 5 16
77 68 8 16
96 18 9 9
55 21 3 25
77 84 6 1
49 77 11 4
71 11 12 0
82 9 11 1
2 39 1 9
9 81 6 16
36 21 7 1
27 61 12 1
60 94 6 9
50 80 13 1
43 47 14 16
29 57 16 4
32 40 7 4
34 34 3 25
37 75 16 16
3 74 9 1
90 31 19 16
64 76 13 9
98 58 8 4
62 4 11 9
59 60 14 16
76 49 16 25
47 64 3 9
47 41 14 1
25 51 13 0
58 20 15 16
84 4 9 9
87 8 12 1
100 41 13 4
88 1 4 25
68 88 17 16
63 85 14 9
62 98 21 25
49 46 12 4
86 10 9 16
16 100 14 4
92 94 6 4
8 49 4 1
17 49 7 4
79 53 11 4
18 13 6 16
60 58 14 16
90 90 9 16
50 17 11 9
11 31 5 16
6 40 9 9
87 40 15 9
2 3 11 1
86 84 15 16
41 99 14 16
9 48 10 9
25 91 8 4
84 33 9 4
73 24 13 4
20 46 11 0
48 68 14 1
85 10 12 16
91 35 5 4
60 74 10 16
25 71 16 16
28 81 8 9
18 8 7 9
55 98 9 4
92 14 12 1
58 94 15 4
64 75 5 1
56 61 7 1
60 28 9 4
2 61 16 25
58 6 13 1
9 43 13 4
11 65 16 16
78 45 7 1
69 3 12 16
99 98 10 4
63 53 11 16
80 31 6 4
53 54 14 1
86 58 12 1
98 86 15 16
27 51 5 0
28 83 6 1
60 93 17 9
94 57 1042 1045 0.207549900114536 250 2 1.2815515655446
82 93 8350 1357 0.0533121395367198 100 5 1.2815515655446
80 62 972 1436 0.399240619095508 100 7 1.2815515655446
35 31 5094 1516 0.281549517938402 250 4 1.2815515655446
14 65 4947 1255 0.343549458633643 500 5 1.2815515655446
86 69 1013 975 0.300701651968993 250 1 1.2815515655446
93 62 5269 1295 0.246279078111984 250 5 1.2815515655446
87 8 4969 899 0.215756288226694 100 6 1.2815515655446
2 95 5038 1242 0.105854554192629 250 2 1.2815515655446
81 71 7972 1418 0.385949069885537 250 5 1.2815515655446
59 74 8041 1046 0.330542910182849 250 3 1.2815515655446
31 18 1018 770 0.149018066802528 250 3 1.2815515655446
7 48 8067 1222 0.361193722914904 500 2 1.2815515655446
45 58 7618 1242 0.22169385864865 250 3 1.2815515655446
26 53 982 714 0.388998713111505 500 7 1.2815515655446
39 15 4893 1334 0.0930408151075244 250 7 1.2815515655446
98 27 8719 705 0.496854128055275 100 1 1.2815515655446
5 14 1017 803 0.395368023021147 250 4 1.2815515655446
34 71 982 1443 0.132944542772602 250 3 1.2815515655446
19 63 995 668 0.228672633306123 250 3 1.2815515655446
53 31 7833 599 0.322059900397435 500 2 1.2815515655446
97 5 4858 1337 0.152592819912825 250 6 1.2815515655446
40 58 5211 870 0.101259392891079 500 4 1.2815515655446
87 77 8303 951 0.345615658273455 100 1 1.2815515655446
26 13 7905 643 0.0625986253097653 100 3 1.2815515655446
63 93 7801 1197 0.235920891163405 250 6 1.2815515655446
30 60 4835 1427 0.179202534542419 250 5 1.2815515655446
57 41 8167 767 0.417495998444501 250 3 1.2815515655446
72 83 8146 1184 0.452522929362021 250 7 1.2815515655446
93 15 984 1160 0.217659934912808 100 7 1.2815515655446
350 11 40
5000 19 40
5000 11 40
5000 17 65
1000 11 40
5000 13 40
5000 20 60
1000 17 30
350 13 35
1000 15 40
350 15 40
1000 11 60
5000 20 40
5000 15 30
5000 13 65
5000 19 35
1000 19 50
5000 16 55
1000 19 25
1000 19 30
1000 11 75
350 18 50
5000 18 65
1000 16 35
5000 16 60
350 14 65
350 16 65
350 10 60
5000 20 55
5000 11 75
