150 10 10
73 29 12 0
94 42 17 16
20 43 13 9
38 59 12 1
77 6 7 16
51 83 7 9
98 2 9 1
85 96 9 4
14 24 13 25
83 20 9 1
74 70 13 9
51 11 14 1
30 13 10 25
35 58 9 9
82 64 7 16
57 31 9 16
66 19 4 25
51 93 16 9
15 64 13 1
14 45 7 16
42 44 10 4
85 76 8 16
77 74 5 1
100 2 6 4
5 75 6 16
26 60 8 4
5 71 4 25
100 39 12 1
42 94 13 16
54 26 0 4
35 16 11 4
95 38 14 9
7 28 14 1
59 24 8 1
33 72 3 9
56 51 7 1
70 59 11 1
38 39 12 16
45 80 3 9
73 13 6 1
83 37 12 9
32 73 13 9
35 43 6 4
90 21 14 9
98 82 11 0
16 97 7 16
100 76 9 9
63 89 7 16
48 55 13 4
45 6 11 0
12 87 1 9
47 10 14 9
45 9 3 16
35 86 21 16
55 50 14 9
45 47 14 9
74 73 8 0
13 32 10 9
63 83 10 4
35 17 10 1
30 9 4 9
16 8 5 25
57 10 9 4
79 38 12 0
92 66 10 16
60 41 9 1
65 13 17 25
42 47 12 4
29 55 13 1
7 29 11 1
98 80 19 25
9 63 15 4
59 82 6 1
53 58 10 16
11 16 11 1
40 76 13 1
52 5 14 9
20 86 14 4
13 39 10 4
47 49 16 9
42 90 9 9
49 47 9 25
11 15 12 0
84 44 18 25
32 96 17 25
87 33 7 16
63 14 9 9
25 60 3 25
55 57 9 16
84 31 16 4
5 55 7 16
85 54 8 4
27 78 14 9
98 60 11 1
57 70 11 4
64 4 14 1
36 10 13 9
86 54 4 16
76 44 5 1
99 8 6 1
93 15 5 25
55 67 13 1
72 99 7 16
44 38 12 16
60 1 14 4
15 65 11 16
66 68 16 16
76 69 12 25
34 89 11 1
12 8 9 0
80 48 2 16
94 6 8 4
36 59 12 25
80 99 6 9
21 7 10 16
42 19 7 9
55 72 10 16
33 32 10 16
56 32 13 1
36 41 7 0
23 53 12 4
88 67 8 9
70 91 9 25
25 61 6 16
20 92 11 0
91 52 16 9
25 56 14 9
37 40 13 1
43 94 18 9
43 65 12 25
86 84 14 1
50 12 5 1
64 58 4 4
76 87 11 16
92 1 10 1
47 51 7 25
31 90 10 9
62 9 13 0
34 73 9 1
37 33 9 9
34 18 7 9
73 23 12 1
91 36 14 4
15 56 8 4
74 34 16 9
79 73 9 0
5 29 12 9
62 30 6 9
29 8 10 1
84 8 8 1
79 95 5030 1437 0.0645427290722728 100 6 0.2533471031358
31 91 5056 767 0.420867817250546 500 1 0.2533471031358
86 46 7952 828 0.313984626103193 100 5 0.2533471031358
74 68 7982 1117 0.226810826349538 100 6 0.2533471031358
33 60 1014 941 0.261247836241964 100 5 0.2533471031358
92 100 1005 824 0.257899061618373 500 1 0.2533471031358
54 2 8148 682 0.276711641536094 500 3 0.2533471031358
38 10 976 1151 0.17203871602891 500 6 0.2533471031358
26 19 4998 1383 0.416796744300518 500 4 0.2533471031358
70 32 8310 905 0.178830729976762 500 1 0.2533471031358
5000 16 35
350 10 70
350 17 75
5000 12 55
1000 17 35
1000 13 45
1000 14 35
1000 17 75
1000 13 50
1000 12 60
