150 20 20
80 42 11 0
35 67 10 9
71 8 6 1
85 89 10 9
64 92 11 4
38 76 11 9
91 80 5 1
88 24 3 9
66 62 9 16
69 69 15 9
19 93 11 4
89 12 9 16
22 3 17 9
52 57 18 4
83 72 12 9
93 44 7 4
62 29 9 9
8 22 1 16
59 35 10 25
35 55 7 16
62 50 13 1
23 79 10 1
56 11 10 1
66 14 2 16
4 19 14 0
51 94 12 4
8 78 10 4
26 34 13 4
25 19 3 9
70 70 6 16
86 8 13 16
16 19 18 25
11 66 10 4
87 46 9 0
20 67 9 4
19 81 4 4
24 73 11 16
58 7 11 4
82 11 7 4
6 29 7 9
17 82 12 16
27 58 9 9
61 28 5 25
48 33 13 1
5 99 14 9
59 53 14 16
71 48 7 9
61 65 7 9
23 58 12 25
50 51 13 4
37 48 10 0
47 49 7 25
94 65 11 1
7 38 18 4
37 32 21 16
28 28 15 0
40 68 7 9
18 16 12 16
9 45 11 16
14 48 3 25
33 41 11 16
56 69 9 16
40 38 13 4
5 40 8 16
32 23 15 9
78 51 6 16
51 95 14 1
67 26 13 1
33 8 5 9
15 57 16 16
87 19 14 1
10 39 8 9
40 50 7 9
92 28 11 0
30 39 7 16
62 99 10 4
2 76 10 0
9 47 8 16
86 20 12 1
58 70 14 4
26 62 16 4
72 57 10 9
34 88 3 4
93 79 8 9
6 5 14 1
89 69 20 16
12 57 10 9
90 77 13 4
92 82 8 9
47 59 15 9
39 81 10 0
95 31 14 1
27 56 7 4
24 88 8 4
22 86 1 16
16 92 7 4
23 46 11 1
19 99 17 4
87 1 9 4
48 24 5 4
71 52 7 16
48 82 9 25
48 97 14 9
27 50 11 1
45 66 11 4
26 77 8 16
78 51 9 0
29 13 12 16
16 72 16 16
14 61 10 1
98 69 10 4
20 9 5 1
68 15 14 9
48 38 13 4
47 4 7 4
63 18 17 25
41 53 18 9
7 59 9 9
28 38 9 4
66 64 12 4
13 50 14 16
44 81 11 25
6 53 11 25
96 99 17 9
95 66 14 4
86 68 11 9
54 86 9 16
12 28 16 4
81 74 10 4
5 88 8 9
76 79 7 4
90 54 13 1
11 16 14 1
51 71 2 16
68 31 7 4
51 78 10 1
93 94 1 9
43 90 11 16
80 74 9 0
63 10 8 4
65 51 12 9
22 20 14 4
31 1 9 25
28 13 5 16
86 35 11 0
12 18 5 16
15 34 4 9
20 45 10 16
43 61 14 0
73 27 16 25
56 65 984 675 0.056636647968553 250 1 0.524400512708041
6 10 982 532 0.440322892935947 250 7 0.524400512708041
71 51 5330 692 0.117262693899684 250 3 0.524400512708041
18 75 5039 1321 0.453593824363779 250 3 0.524400512708041
47 27 5029 638 0.174041156591848 100 6 0.524400512708041
42 91 4946 1544 0.330991533687338 100 1 0.524400512708041
22 17 4847 690 0.154965895120986 250 6 0.524400512708041
19 32 1024 870 0.0857715564616956 100 3 0.524400512708041
14 82 8334 1140 0.245987481325865 250 3 0.524400512708041
45 82 7804 1206 0.195377405351028 250 5 0.524400512708041
21 22 1013 1302 0.0762348646391183 250 4 0.524400512708041
75 85 8256 814 0.23742545359768 100 6 0.524400512708041
7 3 979 1116 0.466895690015517 500 2 0.524400512708041
39 52 4899 663 0.12117922737496 100 3 0.524400512708041
35 97 4454 1402 0.228201618699823 250 3 0.524400512708041
79 58 1011 1497 0.333557868676726 500 4 0.524400512708041
22 5 1004 1068 0.38927085142117 500 6 0.524400512708041
71 46 7988 1281 0.441533671070356 100 5 0.524400512708041
1 18 5080 1125 0.371153279638384 100 3 0.524400512708041
10 93 8129 1478 0.170160393288825 100 5 0.524400512708041
5000 20 30
5000 12 65
350 13 55
1000 12 60
1000 11 75
1000 11 60
5000 14 55
350 11 60
5000 12 30
350 12 50
1000 14 75
1000 12 45
5000 11 70
350 16 65
350 18 55
350 12 50
1000 11 30
350 19 55
1000 19 70
5000 14 50
