150 20 20
11 72 7 1
93 76 15 1
1 44 7 4
59 61 12 9
81 78 17 16
15 8 17 9
87 35 11 4
68 95 6 4
83 42 11 1
72 82 11 9
42 5 14 9
79 53 9 16
23 77 13 1
94 27 8 25
25 35 2 16
23 30 5 9
23 3 13 25
9 82 4 9
7 10 7 1
27 47 2 16
86 19 10 1
8 38 13 0
17 59 10 4
7 2 14 4
20 31 8 4
50 89 13 16
55 57 11 1
67 21 1 16
63 23 5 16
21 64 16 16
24 7 11 9
60 41 9 16
58 57 6 9
92 17 10 16
69 58 11 16
69 81 12 1
89 65 12 1
11 36 10 16
62 27 10 16
10 26 11 9
23 96 11 0
33 45 7 1
16 43 10 9
56 5 10 9
4 28 8 1
50 65 12 9
51 39 13 1
86 9 14 9
34 98 10 9
58 33 6 16
61 3 9 9
36 50 10 1
63 27 11 9
31 68 14 9
48 94 15 1
6 83 11 9
25 64 10 1
60 34 10 9
52 60 13 16
30 86 7 1
15 81 9 1
65 89 7 9
56 16 10 1
61 75 7 1
39 87 12 0
33 14 12 1
57 74 4 16
55 88 12 0
45 35 16 9
45 20 15 4
91 47 15 9
13 65 15 16
77 65 1 16
95 51 5 16
95 40 7 9
46 71 5 1
60 30 10 1
65 61 10 1
33 50 14 9
17 35 8 1
24 35 19 25
15 34 6 9
39 5 6 9
13 28 6 1
45 26 1 16
82 24 7 9
95 46 6 4
100 27 13 25
7 61 7 4
14 44 9 1
15 28 3 16
57 51 17 4
46 81 12 9
76 37 13 1
58 50 13 0
70 78 5 9
35 21 10 4
96 62 11 9
91 95 19 25
80 66 15 25
36 54 16 25
15 64 1 16
6 67 15 9
13 17 10 1
48 45 11 9
15 34 14 16
5 40 6 25
15 63 10 4
3 71 5 25
79 60 7 16
54 13 5 4
87 40 14 1
39 33 10 16
7 81 5 16
54 38 13 1
51 74 16 16
10 38 15 4
97 8 7 25
10 91 13 9
68 1 3 4
17 33 11 1
19 43 9 9
73 14 8 1
89 14 12 9
33 70 12 0
20 81 17 9
63 78 12 9
3 46 6 25
24 16 18 4
88 96 3 16
67 47 7 4
34 14 9 9
22 19 4 4
77 35 7 0
71 27 14 4
70 73 11 0
56 81 9 1
38 58 19 9
60 95 13 16
59 97 17 16
30 17 10 9
17 98 12 9
97 29 9 0
68 95 11 4
66 87 5 0
56 69 15 4
49 65 4 16
15 47 5 0
84 24 10 4
8 24 16 16
61 91 1054 589 0.211728677311912 500 7 0.2533471031358
89 23 1030 974 0.138358451731037 250 7 0.2533471031358
75 85 7901 1316 0.0636031332635321 250 3 0.2533471031358
54 71 4734 1073 0.462895211274736 500 1 0.2533471031358
8 98 5328 683 0.302378778378479 100 1 0.2533471031358
48 76 976 1390 0.162587568687741 500 6 0.2533471031358
18 98 988 1065 0.352038605932612 100 1 0.2533471031358
14 18 8373 980 0.175753788023721 500 4 0.2533471031358
32 100 994 1126 0.246671667450573 100 2 0.2533471031358
66 31 1005 754 0.361267667007633 250 7 0.2533471031358
34 99 4988 840 0.212069355275016 250 1 0.2533471031358
53 24 4647 630 0.381556729190052 100 7 0.2533471031358
87 48 1005 788 0.458298364854418 100 3 0.2533471031358
65 83 4628 815 0.235387717571575 500 2 0.2533471031358
12 21 993 906 0.371694905306213 100 3 0.2533471031358
13 41 8305 1361 0.458682046339382 500 5 0.2533471031358
49 28 8202 793 0.343164523623418 100 7 0.2533471031358
42 62 8730 720 0.254931472262833 250 3 0.2533471031358
60 80 4869 1443 0.482758398673032 100 6 0.2533471031358
91 41 1023 951 0.212814997732639 500 2 0.2533471031358
1000 19 45
5000 16 45
5000 13 60
1000 12 65
350 16 35
350 20 60
5000 13 50
350 13 70
5000 18 65
350 18 65
1000 19 35
350 13 70
1000 11 35
5000 15 50
350 16 35
1000 11 70
1000 14 25
1000 19 70
1000 14 45
5000 19 65
