200 30 30
45 43 12 1
40 79 14 0
55 48 0 16
51 94 10 16
2 44 12 4
12 81 11 1
18 48 3 9
19 14 10 4
75 51 5 9
83 17 1 9
94 22 9 16
28 96 3 9
8 75 9 4
46 89 13 16
38 97 7 9
20 12 11 9
47 65 18 9
54 66 6 9
24 61 10 1
14 87 15 4
33 79 9 4
64 83 6 1
91 40 14 4
63 61 3 25
64 69 15 1
43 18 14 1
46 69 7 1
78 48 7 16
48 81 8 4
32 23 10 4
10 48 7 9
81 37 2 4
57 44 11 1
59 38 14 1
51 9 10 1
73 72 17 16
33 50 5 0
17 37 13 25
21 47 13 4
84 74 9 9
91 97 4 25
96 93 17 1
6 46 9 16
33 10 13 0
28 8 5 16
42 47 12 1
14 48 15 16
59 93 15 4
74 88 9 1
82 6 13 0
32 79 7 0
21 57 15 4
38 58 13 16
3 82 16 25
7 23 8 16
66 29 14 1
97 95 12 0
93 37 10 1
14 78 6 1
66 45 11 4
25 31 9 4
38 22 8 9
40 65 4 9
59 60 3 9
25 25 12 25
27 49 15 4
37 37 14 0
21 89 9 0
44 67 8 1
99 90 14 9
60 74 15 4
63 29 12 1
28 84 4 9
56 66 10 0
38 66 8 16
18 3 14 4
55 34 11 16
40 74 7 1
43 31 10 0
85 11 6 1
21 32 14 9
93 92 18 16
97 98 5 9
17 61 21 25
62 70 17 16
45 8 7 1
23 80 11 4
73 25 15 1
32 78 7 1
95 42 7 9
45 12 21 25
60 36 7 4
80 3 5 1
65 8 13 1
80 19 10 1
63 17 13 0
97 57 17 16
66 39 11 1
69 18 12 1
59 65 10 4
62 26 7 4
2 81 9 16
70 42 13 4
70 2 12 4
45 98 7 1
72 26 7 1
94 26 10 1
69 54 7 4
20 77 13 16
25 23 8 16
97 92 11 16
56 14 10 16
14 28 7 1
8 1 12 25
59 59 13 16
17 90 6 16
2 33 12 4
9 17 4 16
22 13 3 16
43 14 6 16
56 28 7 16
84 22 12 16
70 45 14 16
71 99 12 1
64 54 6 9
67 62 6 16
21 13 18 9
70 23 12 1
24 75 16 16
61 36 10 9
52 45 9 16
12 15 9 25
94 25 13 9
43 16 5 4
20 9 13 0
39 96 11 16
46 22 1 16
41 54 11 4
95 22 4 16
89 57 4 4
98 10 5 1
25 20 7 4
80 63 7 16
91 50 10 4
4 35 15 1
32 100 8 9
39 62 4 4
19 38 10 1
36 98 10 4
26 18 6 1
12 18 16 16
96 60 15 1
50 54 10 0
67 8 6 1
38 54 13 9
57 37 6 1
45 96 15 4
60 84 13 4
67 88 14 1
58 31 15 9
75 55 10 1
91 13 11 9
56 97 13 4
94 38 18 16
21 44 8 16
94 38 15 9
13 86 15 16
37 36 9 4
38 47 14 1
85 96 11 9
46 90 6 4
8 40 16 4
53 69 13 0
57 59 16 16
49 31 5 1
98 90 9 25
27 86 13 1
98 10 11 1
15 31 8 1
11 22 6 0
88 84 10 4
77 38 13 1
35 63 15 1
40 48 4 9
77 47 10 1
48 22 14 16
91 53 13 16
42 90 9 9
66 94 11 1
20 64 12 9
42 6 10 16
29 76 14 1
40 78 13 0
45 8 9 9
66 51 10 9
84 53 13 1
24 51 8 4
4 44 7 1
79 9 14 4
61 90 11 9
91 81 1021 2025 0.173517322447151 100 1 0.524400512708041
65 40 5031 1814 0.0830862631835043 100 7 0.524400512708041
62 92 4979 701 0.0341554924868979 100 5 0.524400512708041
32 54 8108 710 0.171386307945941 100 2 0.524400512708041
5 4 5480 1596 0.486779086473398 500 7 0.524400512708041
25 2 8229 1983 0.156144324534107 250 1 0.524400512708041
32 33 8022 1407 0.115174291706644 500 7 0.524400512708041
85 76 1042 726 0.272282120767049 100 2 0.524400512708041
17 80 7721 962 0.336478584175929 100 5 0.524400512708041
91 19 7851 1503 0.045479168118909 100 1 0.524400512708041
90 64 8578 822 0.166582485847175 500 5 0.524400512708041
39 76 4777 1482 0.113086740991566 100 7 0.524400512708041
25 70 5031 1766 0.41087998743169 250 3 0.524400512708041
21 70 993 895 0.37213679960696 500 4 0.524400512708041
71 27 4874 1132 0.274714412486646 100 4 0.524400512708041
88 39 4888 1650 0.0745219856756739 100 4 0.524400512708041
12 83 1004 738 0.447642065195832 250 1 0.524400512708041
98 18 991 1212 0.238073027702048 500 6 0.524400512708041
98 76 5254 1280 0.348010147479363 100 6 0.524400512708041
53 40 984 930 0.194748042544816 100 6 0.524400512708041
24 70 4626 773 0.490552396671847 100 6 0.524400512708041
40 55 1042 868 0.150747797172517 100 4 0.524400512708041
23 38 8155 1326 0.253767413578462 500 2 0.524400512708041
14 48 1000 1838 0.262345909706783 100 1 0.524400512708041
62 79 1028 867 0.444505034789909 500 1 0.524400512708041
74 24 996 1006 0.458009393413085 250 6 0.524400512708041
58 23 4913 1305 0.3323955432605 500 3 0.524400512708041
6 63 1021 1310 0.361927245517727 100 7 0.524400512708041
38 63 4845 1795 0.178860075052362 250 6 0.524400512708041
90 25 5142 1684 0.244708994443063 250 1 0.524400512708041
1000 18 65
5000 20 75
350 19 55
1000 15 30
1000 16 35
5000 14 45
1000 16 50
1000 17 55
5000 17 55
1000 19 35
350 18 65
350 13 30
350 19 45
350 15 60
1000 10 70
1000 10 35
350 14 25
350 13 55
350 10 70
1000 17 60
5000 14 40
350 18 50
350 18 25
5000 13 25
350 20 55
1000 15 50
350 18 55
5000 12 75
5000 14 50
350 11 35
