500 50 50
46 24 7 1
88 27 7 4
54 49 15 25
29 32 12 1
60 94 11 0
18 69 10 4
66 51 15 16
37 74 15 4
24 6 4 25
17 1 5 0
95 2 12 16
74 68 11 1
5 53 11 9
11 29 10 9
26 52 11 0
47 51 14 9
7 59 6 1
51 58 18 16
82 6 8 16
93 98 2 9
17 95 10 1
44 98 14 25
70 71 10 1
57 37 4 16
23 93 6 0
88 66 6 25
28 88 10 9
75 62 10 16
21 24 10 16
93 91 17 25
69 16 12 16
48 25 7 16
97 94 10 9
9 22 10 0
4 7 12 9
65 79 13 4
29 94 8 9
68 3 7 16
11 87 13 4
43 82 4 16
82 16 10 16
42 6 16 16
80 66 12 1
27 57 15 4
81 11 1 25
43 97 12 1
11 55 5 9
35 52 8 9
97 53 8 1
4 41 16 16
91 10 11 0
69 77 14 16
26 61 6 16
74 28 13 9
96 61 5 4
43 53 9 9
91 6 12 25
57 95 14 25
36 90 1 25
57 57 7 4
75 8 2 9
68 65 11 1
17 81 15 9
78 7 16 4
28 86 9 4
26 24 10 1
47 63 9 16
88 51 3 25
86 62 11 0
19 55 13 16
78 64 4 9
41 50 10 16
39 55 8 4
87 89 7 4
20 53 2 16
76 5 15 16
7 74 10 16
2 26 12 16
25 72 2 4
45 2 15 0
31 68 1 16
11 59 6 1
38 59 13 1
17 92 5 0
11 97 11 4
62 20 10 0
17 54 12 1
82 40 7 16
36 55 6 1
32 4 7 16
98 40 8 1
65 57 10 1
71 39 9 9
23 28 9 1
75 64 9 16
8 73 14 9
87 6 13 9
82 3 4 25
14 49 9 1
96 26 7 0
2 79 1 16
73 62 10 25
99 87 9 4
48 88 9 25
70 23 12 16
37 83 9 0
49 44 17 9
92 76 9 16
69 90 11 1
15 30 10 1
18 36 14 9
66 70 15 1
75 29 8 4
88 50 13 1
59 98 12 16
35 90 15 16
52 2 14 1
68 45 10 25
84 83 18 16
67 98 10 25
95 47 12 4
95 99 7 16
49 54 16 1
9 87 9 16
15 92 13 16
43 6 19 25
81 42 11 1
12 74 19 16
10 88 15 4
72 100 13 1
46 8 14 25
4 70 14 9
46 77 16 9
9 39 11 1
28 94 15 16
41 55 5 9
27 31 15 1
25 17 10 16
35 65 12 0
88 31 10 16
53 80 13 1
85 39 11 16
99 30 10 0
96 4 18 25
93 66 15 16
8 62 5 4
59 18 12 16
47 55 10 1
92 12 12 16
39 23 10 16
31 49 2 16
36 74 15 9
19 38 14 25
37 91 9 0
98 16 10 1
80 5 2 16
83 6 9 16
13 21 13 16
27 20 12 9
77 80 6 4
61 65 6 0
26 61 4 4
88 38 10 16
66 71 16 9
28 61 14 1
27 58 7 9
56 31 10 9
37 70 11 4
78 78 13 4
50 42 8 9
46 76 13 16
35 56 11 9
39 23 13 16
3 32 8 4
39 52 12 9
4 46 16 25
59 100 7 4
52 22 11 4
49 29 5 9
48 79 1 16
78 25 13 16
89 78 13 16
51 12 12 9
16 55 7 9
79 66 8 16
94 83 8 9
40 86 16 4
80 48 10 25
89 57 5 16
4 36 7 9
6 98 14 9
46 56 3 9
15 9 13 0
73 33 12 1
66 95 13 1
30 65 15 1
88 72 11 9
66 79 9 0
36 97 8 9
42 16 6 1
34 61 6 9
20 27 11 9
95 96 17 25
9 38 12 4
17 9 14 0
52 4 6 4
12 17 9 4
35 68 10 9
80 72 13 25
81 23 4 25
12 92 7 25
28 40 8 9
74 56 10 16
66 58 15 1
29 54 12 9
65 91 14 1
97 37 7 4
6 68 14 4
90 20 11 9
28 49 14 9
76 75 15 0
79 25 10 4
28 7 8 4
92 68 15 25
75 41 10 9
39 46 5 4
58 38 10 4
62 8 14 4
28 72 10 4
55 20 12 25
82 26 12 9
47 28 15 25
28 41 14 1
17 57 15 9
90 25 5 25
56 15 17 9
89 35 11 9
44 77 7 16
59 8 9 1
100 29 11 9
39 15 8 1
85 67 15 16
69 53 7 1
10 64 8 9
14 70 24 25
1 18 12 1
67 21 9 9
45 76 9 4
35 57 10 4
53 3 8 9
60 26 12 1
86 39 9 0
75 90 13 4
83 21 6 0
87 34 13 4
79 39 19 25
22 3 10 1
86 71 7 16
72 88 14 4
62 27 13 25
39 32 20 25
93 61 9 4
36 48 10 1
78 16 9 9
81 73 6 0
36 19 2 4
28 58 7 4
92 19 15 9
61 72 10 0
20 5 6 4
15 32 6 4
73 16 13 0
82 28 7 4
77 41 7 0
86 49 12 0
19 100 13 4
24 32 6 16
92 82 9 1
94 44 8 0
85 68 13 1
12 29 11 9
3 57 11 1
59 47 6 16
34 52 5 1
9 33 14 25
17 92 12 16
20 27 13 16
50 57 6 0
99 53 18 4
3 9 4 4
19 75 16 1
9 86 12 9
82 36 13 9
33 37 14 4
45 61 13 9
45 73 20 25
29 77 7 16
58 36 14 0
3 33 10 4
16 57 6 1
43 34 2 16
86 95 6 16
66 10 4 9
20 65 16 16
70 10 5 1
39 56 15 16
6 75 4 9
59 18 10 4
5 27 11 1
23 24 7 1
15 27 8 9
10 77 16 4
55 30 6 9
39 72 14 9
27 78 18 9
44 68 11 9
14 45 15 9
81 8 13 16
80 64 10 4
52 94 13 9
61 57 8 4
46 32 8 4
69 42 1 16
87 43 13 25
13 68 12 25
52 16 10 9
23 39 18 9
71 7 13 9
37 3 7 9
88 88 11 16
69 98 9 25
20 89 14 9
53 85 8 16
66 99 10 1
21 73 2 25
97 64 8 9
66 38 12 4
27 72 8 1
99 39 26 16
2 97 22 9
45 48 14 16
32 35 9 9
75 94 9 25
98 2 11 9
23 50 13 4
75 53 7 4
40 69 3 16
31 89 7 0
29 16 5 4
32 60 12 9
20 88 15 1
88 4 10 0
74 28 5 4
69 20 8 9
31 43 4 4
86 97 13 0
73 35 15 4
8 73 11 4
19 31 13 4
52 68 10 16
61 81 3 16
31 93 6 25
60 20 12 4
32 30 3 9
2 53 5 9
76 8 17 9
75 20 6 25
85 65 10 4
29 95 7 4
9 90 6 0
52 59 7 16
43 32 5 9
46 38 7 1
54 20 7 0
71 69 14 0
84 63 3 9
23 94 11 25
96 22 12 4
53 22 12 25
64 62 7 9
48 31 10 1
35 61 6 9
65 28 10 16
55 53 15 25
42 100 15 1
62 3 5 9
5 94 12 16
10 28 13 9
30 79 7 4
68 15 15 4
25 13 10 0
57 34 5 4
19 11 0 16
96 1 8 4
95 75 11 1
58 78 9 4
98 43 10 16
44 86 4 1
80 39 5 16
85 31 14 4
37 70 6 4
44 53 16 25
91 22 13 16
5 85 6 4
29 21 8 1
91 35 6 16
57 84 11 1
78 12 14 1
92 47 16 25
85 29 13 0
13 85 17 9
35 95 15 4
81 11 6 25
6 90 12 4
35 22 9 9
46 61 5 9
52 41 2 9
44 98 16 16
12 83 8 4
16 63 13 16
4 69 9 1
51 27 11 1
28 15 12 16
59 59 10 16
95 58 15 0
35 47 2 25
16 39 9 4
77 88 13 9
68 8 14 1
98 2 17 9
16 92 9 4
36 44 16 9
12 35 8 9
34 14 7 9
6 28 16 4
32 82 5 1
56 12 7 25
83 15 13 25
50 31 7 4
33 11 12 16
9 6 6 4
59 15 6 1
42 81 12 9
6 68 12 9
45 33 15 16
11 88 10 1
90 37 13 9
28 96 12 9
28 98 13 1
24 12 15 16
76 79 14 0
20 90 6 9
97 80 7 0
43 71 10 1
63 50 9 4
54 25 14 1
88 58 11 4
6 40 11 0
31 31 3 9
19 90 16 9
36 2 13 1
46 64 12 0
51 91 9 1
38 43 9 1
88 68 9 1
99 97 9 4
47 72 6 1
24 74 5 0
7 96 4 16
21 44 19 9
93 52 1 9
10 18 13 4
9 4 10 0
6 55 14 4
25 43 7 16
63 51 11 0
13 93 4 1
14 43 10 4
50 99 7 1
71 75 10 4
42 34 12 4
68 86 9 4
81 79 18 16
60 33 10 4
3 73 10 25
61 22 10 1
73 29 3 25
74 36 12 1
28 23 5 16
64 16 12 9
41 60 12 1
50 80 16 16
31 79 12 1
39 51 13 9
53 98 9 0
66 52 15 16
22 74 5 16
8 51 13 1
38 74 6 9
83 60 0 25
58 2 1019 2751 0.234359004925936 500 1 0.841621233572914
82 100 5031 2089 0.16794941930566 500 1 0.841621233572914
15 65 5291 3208 0.0814364361576736 250 2 0.841621233572914
72 84 8346 2668 0.0529232776165009 500 5 0.841621233572914
91 99 986 4436 0.329128454711754 100 3 0.841621233572914
50 17 8633 4322 0.279754730537534 250 4 0.841621233572914
52 37 986 2194 0.334133079848252 250 2 0.841621233572914
81 67 4884 4209 0.0705562893883325 250 2 0.841621233572914
20 48 8028 3620 0.471817919639871 500 1 0.841621233572914
60 94 8130 3095 0.223268366041593 100 7 0.841621233572914
97 25 5226 3014 0.219379403884523 100 6 0.841621233572914
96 43 999 3247 0.0575513477041386 250 2 0.841621233572914
29 47 7729 4666 0.130058186559472 100 3 0.841621233572914
9 66 5172 2021 0.104536358956248 500 3 0.841621233572914
30 95 8299 3686 0.357179918724578 100 3 0.841621233572914
86 55 7561 4832 0.493618557869922 500 6 0.841621233572914
46 21 5113 2480 0.442695309810806 500 4 0.841621233572914
1 40 995 3302 0.072444455283694 500 2 0.841621233572914
22 68 994 3211 0.205810212234501 250 2 0.841621233572914
67 39 5137 4154 0.103028920800425 250 3 0.841621233572914
20 25 1015 4755 0.397518627643585 100 6 0.841621233572914
17 41 4670 4431 0.125123508132529 250 7 0.841621233572914
95 39 7964 2510 0.449944345389958 250 3 0.841621233572914
46 57 7977 4399 0.352279857948888 250 2 0.841621233572914
50 84 1024 2324 0.132665547663346 100 5 0.841621233572914
73 31 992 2617 0.416095489440486 500 3 0.841621233572914
66 83 7824 2396 0.338893938148394 250 2 0.841621233572914
60 64 4679 3221 0.099872301586438 100 4 0.841621233572914
26 79 7703 2719 0.273610614826903 100 1 0.841621233572914
6 73 4775 2430 0.030930113226641 100 4 0.841621233572914
93 25 8220 2042 0.0963771205744706 100 2 0.841621233572914
72 16 5055 2490 0.284001296039205 250 6 0.841621233572914
65 76 5330 4288 0.335344847561792 250 6 0.841621233572914
92 23 1014 4185 0.396777928813826 500 7 0.841621233572914
67 68 5220 4302 0.418938511980232 250 3 0.841621233572914
74 95 5260 4326 0.238151754669379 500 7 0.841621233572914
83 56 4907 3867 0.184248930357862 250 4 0.841621233572914
80 38 7842 4262 0.333515792358667 250 2 0.841621233572914
74 53 1035 2121 0.196124431884382 100 6 0.841621233572914
40 71 5452 3248 0.443125659422949 500 3 0.841621233572914
66 29 978 2856 0.287827718174085 250 2 0.841621233572914
32 26 4673 4050 0.359668032862246 500 4 0.841621233572914
82 22 1013 2361 0.35339621799998 250 3 0.841621233572914
7 70 7827 3212 0.396865643518977 500 1 0.841621233572914
89 69 1010 3081 0.0430373974284157 500 2 0.841621233572914
95 98 4993 3116 0.0775580485886894 500 4 0.841621233572914
95 69 7735 4927 0.389274643294048 100 4 0.841621233572914
25 91 5249 3816 0.408015660981182 100 7 0.841621233572914
90 96 5394 2921 0.218122694964986 100 1 0.841621233572914
82 30 8184 4484 0.433241406246088 250 2 0.841621233572914
5000 14 50
350 17 40
350 13 45
350 11 65
1000 14 30
1000 15 45
5000 19 45
5000 12 55
1000 17 65
350 15 25
350 11 50
350 13 65
350 15 70
350 18 60
5000 19 40
1000 20 30
350 12 60
1000 11 55
350 15 65
5000 17 30
1000 19 25
350 10 65
5000 17 50
350 18 55
350 16 35
5000 19 30
1000 20 50
5000 15 25
5000 19 40
350 17 30
350 15 50
1000 11 35
5000 13 65
350 13 55
5000 17 60
350 20 75
1000 16 60
1000 16 40
1000 19 70
350 11 60
5000 14 55
350 20 55
5000 15 75
1000 16 70
350 15 40
350 11 45
350 12 45
5000 13 30
350 13 60
5000 17 50
