200 30 30
97 98 12 9
63 73 16 9
11 83 9 9
51 7 5 4
30 91 6 9
51 92 11 9
78 63 11 1
38 36 12 16
2 50 8 0
2 90 7 4
39 41 10 4
49 47 11 4
16 55 9 0
68 52 12 16
14 57 20 16
14 5 16 16
61 66 15 25
97 72 9 25
94 17 9 4
65 9 13 16
92 45 10 9
94 6 9 9
79 84 14 1
64 50 17 9
48 71 9 4
11 77 21 16
14 25 11 25
37 82 13 1
23 55 16 16
81 6 11 16
62 39 4 16
72 14 13 1
34 50 9 25
72 32 5 0
15 14 13 1
38 43 10 1
63 90 14 1
29 26 15 1
39 94 2 9
27 71 4 9
61 70 10 25
10 81 15 1
75 94 16 4
70 64 6 16
49 68 11 4
44 73 12 16
4 92 17 9
13 88 16 16
50 25 14 4
25 75 11 1
76 29 21 25
99 87 9 9
24 11 20 9
28 13 11 16
84 78 10 1
92 33 12 9
67 4 10 4
72 62 5 9
54 3 11 1
68 29 14 9
74 67 1 25
67 87 12 4
94 75 10 1
96 94 17 4
26 15 7 16
57 48 7 1
46 70 7 9
18 49 14 1
33 12 2 25
30 83 15 4
72 33 10 16
22 47 15 16
3 69 8 0
74 59 3 9
19 85 18 16
85 54 13 16
48 16 12 0
97 94 12 16
7 52 6 16
25 77 11 1
50 11 13 1
37 34 6 25
26 32 7 1
86 66 12 0
30 41 12 1
54 55 9 16
98 49 13 25
10 36 9 16
60 99 12 4
42 76 8 4
60 99 4 16
33 23 15 4
21 88 8 4
67 31 8 4
75 37 15 0
27 90 11 4
99 71 20 16
51 76 10 1
21 47 19 4
2 33 8 25
91 37 4 25
73 46 7 9
22 37 9 0
14 65 8 4
19 69 10 0
77 73 15 16
55 91 1 25
17 76 7 1
43 63 15 9
38 3 12 1
34 67 14 9
92 94 11 9
36 87 1 9
41 46 17 16
60 7 17 9
7 18 13 4
56 60 18 4
72 81 8 16
88 49 6 16
47 41 10 16
20 31 6 1
37 69 6 0
73 81 3 16
56 62 10 16
66 74 6 1
14 32 9 25
57 17 12 1
67 9 11 1
87 91 13 4
74 66 13 4
24 28 4 16
98 31 10 1
91 43 9 9
73 56 6 0
6 4 13 16
75 72 7 4
27 26 15 0
34 79 8 16
83 45 12 9
33 39 12 9
25 87 2 25
25 54 7 9
64 99 11 0
45 40 3 16
81 67 7 1
33 49 13 1
79 2 6 16
73 82 5 16
24 95 7 0
71 61 14 1
76 16 15 16
67 19 7 25
31 88 9 9
49 9 8 1
72 28 12 9
81 20 6 1
79 67 12 1
41 98 17 4
98 29 8 16
42 97 17 9
16 80 14 1
28 31 13 9
83 92 9 4
19 23 14 1
42 2 10 4
18 69 13 16
100 94 10 9
44 37 5 16
83 90 10 9
69 72 6 25
100 39 19 16
70 86 12 4
63 57 9 16
30 29 8 4
80 77 8 1
65 23 10 1
9 42 15 9
76 80 13 9
18 91 6 9
28 87 10 1
20 16 14 4
97 12 9 16
18 88 20 25
72 93 8 25
63 82 11 1
53 17 8 1
26 95 8 1
97 45 13 16
82 8 14 25
11 40 6 16
52 63 5 9
26 4 9 1
8 42 9 9
98 37 2 9
25 44 12 4
55 71 9 0
35 6 11 0
63 49 9 16
16 40 4 9
24 3 6 4
44 5 8217 1565 0.426706272398587 250 2 1.2815515655446
34 79 8043 1598 0.304259420386516 250 1 1.2815515655446
83 25 8404 935 0.276744848410599 500 1 1.2815515655446
82 67 4886 1375 0.432699072782416 100 5 1.2815515655446
17 96 7367 1715 0.245202877814882 250 6 1.2815515655446
25 64 1007 1532 0.440829578679986 250 6 1.2815515655446
23 42 8071 738 0.371987524062861 500 4 1.2815515655446
21 33 5019 995 0.220133461211808 250 3 1.2815515655446
92 3 5147 1649 0.322803411807399 100 4 1.2815515655446
44 30 979 1102 0.25346324509941 250 5 1.2815515655446
77 100 999 1109 0.0834749461850151 100 5 1.2815515655446
54 85 7926 1383 0.12351807461353 100 5 1.2815515655446
29 99 1018 1565 0.49178364737425 100 4 1.2815515655446
67 38 4525 1377 0.193804460843094 250 7 1.2815515655446
44 6 7944 2072 0.407480022797827 100 7 1.2815515655446
94 11 5049 1687 0.387598423734307 500 3 1.2815515655446
68 26 973 1789 0.2473780290992 500 6 1.2815515655446
88 93 7994 1706 0.0662475772667676 500 6 1.2815515655446
42 87 994 2013 0.0567901974264532 100 2 1.2815515655446
58 72 5103 1971 0.0547931205946952 250 7 1.2815515655446
98 53 7829 1334 0.328083792694379 500 5 1.2815515655446
51 81 8210 1013 0.438377226179 250 5 1.2815515655446
78 14 5223 1248 0.262825110801496 250 5 1.2815515655446
58 34 5109 1531 0.0932988743204623 500 5 1.2815515655446
39 76 7951 2051 0.270040265305433 100 5 1.2815515655446
52 13 1004 893 0.222334909606725 100 1 1.2815515655446
90 41 8331 854 0.0753979339171201 250 5 1.2815515655446
71 44 1028 1501 0.0317969237011857 250 3 1.2815515655446
20 13 5067 1943 0.133550423784181 100 5 1.2815515655446
3 76 976 1936 0.424148079359438 500 6 1.2815515655446
1000 19 55
1000 14 25
5000 11 70
5000 13 35
350 10 70
1000 17 50
1000 10 40
350 12 65
5000 14 40
350 17 40
1000 12 60
350 16 45
350 19 35
1000 11 70
1000 16 65
1000 17 30
5000 19 40
1000 17 30
1000 16 45
1000 15 45
350 10 50
1000 14 70
1000 20 65
5000 14 45
1000 16 35
5000 17 25
1000 17 30
5000 12 50
5000 16 60
1000 15 55
