150 30 30
49 87 14 9
40 41 3 4
56 93 14 4
76 55 6 4
97 59 15 16
60 41 13 1
81 83 13 9
84 89 4 9
70 76 11 16
11 8 7 1
44 23 8 1
32 82 7 1
29 33 13 1
4 92 11 0
68 33 2 4
9 87 4 9
32 2 9 1
29 57 15 1
29 20 15 16
13 21 12 16
29 13 6 25
50 90 14 1
80 42 17 9
48 81 8 4
98 50 12 9
30 25 12 4
79 8 10 16
43 94 12 16
25 8 10 4
51 81 16 16
75 23 5 1
62 13 11 1
68 3 4 16
5 62 7 4
24 66 17 16
50 3 15 9
10 8 15 4
12 87 7 4
11 71 5 1
73 52 11 25
41 25 9 16
62 79 11 16
64 63 5 1
80 30 3 9
87 46 11 16
90 39 9 9
86 87 17 25
35 17 4 9
61 4 10 1
56 70 7 1
69 43 8 9
54 15 11 25
70 24 16 9
29 88 11 16
19 88 13 1
94 69 7 9
90 95 14 9
35 68 13 1
3 3 7 1
44 69 15 9
2 44 8 9
63 91 5 1
35 77 8 16
10 61 4 9
62 52 9 16
56 42 7 1
10 23 9 0
34 71 8 16
88 71 10 25
73 93 12 1
52 6 8 4
8 61 13 16
9 50 16 1
53 24 8 0
96 35 18 25
36 62 10 1
50 65 12 9
47 9 16 16
96 72 11 4
66 2 11 16
86 98 9 4
24 69 8 9
34 50 11 1
72 29 9 1
83 68 12 1
94 90 14 1
49 67 14 0
95 16 10 1
37 73 8 4
78 89 15 9
84 97 10 1
63 66 17 9
84 22 10 16
46 99 4 16
6 68 9 16
9 40 10 9
37 40 9 0
38 7 4 16
22 51 18 9
19 37 14 16
77 34 7 16
40 3 6 16
13 70 1 25
48 4 11 1
60 3 10 16
20 18 6 16
89 83 12 16
2 24 8 25
78 65 4 4
70 10 8 9
30 86 10 16
96 86 12 9
67 81 12 4
92 12 10 25
16 86 12 1
76 24 8 4
33 3 13 0
57 2 15 1
72 88 15 9
2 40 17 16
52 69 11 1
44 94 5 4
36 1 6 16
67 20 14 1
35 41 9 16
58 4 10 9
76 74 8 9
84 2 11 1
82 12 4 16
21 93 5 16
40 76 6 16
4 95 14 4
38 6 9 1
78 27 13 16
11 64 17 16
9 13 10 9
68 67 11 1
19 96 2 25
16 42 10 25
21 60 12 4
98 15 14 9
15 29 12 16
88 95 7 9
64 93 15 25
92 63 6 4
79 39 10 1
7 10 11 4
34 55 5 4
48 10 7 1
40 69 10 0
41 39 7466 915 0.345683697611094 500 5 0.2533471031358
21 59 5094 542 0.0808546314761042 500 3 0.2533471031358
79 86 4879 1407 0.372582364859991 100 2 0.2533471031358
25 66 8331 993 0.302079218123108 250 5 0.2533471031358
79 68 4799 1265 0.450300331681501 250 6 0.2533471031358
88 32 1019 819 0.0468207359383814 500 2 0.2533471031358
62 30 5287 545 0.0783199273445644 100 4 0.2533471031358
56 75 8280 1421 0.314121236281935 100 7 0.2533471031358
15 32 5474 1029 0.190813541801181 500 5 0.2533471031358
95 68 5045 674 0.141882694831584 500 6 0.2533471031358
69 10 965 819 0.407269193527754 100 6 0.2533471031358
63 36 7882 1352 0.40341208196478 100 2 0.2533471031358
92 23 4883 1129 0.0716058184322901 250 1 0.2533471031358
58 19 1007 780 0.322957984111272 500 5 0.2533471031358
84 12 1017 630 0.105526829943992 250 3 0.2533471031358
66 43 4878 698 0.186790197906084 500 5 0.2533471031358
76 73 7885 736 0.47511233985424 250 3 0.2533471031358
51 29 8698 649 0.397247204461601 500 7 0.2533471031358
71 9 4534 1449 0.473875170499086 100 6 0.2533471031358
32 79 7679 1485 0.400496263257228 100 2 0.2533471031358
54 49 8164 1380 0.105519819394685 500 1 0.2533471031358
91 89 1034 869 0.492973651569337 500 4 0.2533471031358
94 54 5032 834 0.120851649215911 500 7 0.2533471031358
9 83 1008 996 0.218454287359491 500 4 0.2533471031358
43 73 963 743 0.249002434019931 500 2 0.2533471031358
83 46 1008 1097 0.445249364082701 100 3 0.2533471031358
48 13 1015 1256 0.214052182736341 100 4 0.2533471031358
28 57 7719 1400 0.453106644151267 500 7 0.2533471031358
14 94 999 1205 0.215647073730361 500 2 0.2533471031358
34 94 1001 1076 0.448017529661302 100 1 0.2533471031358
5000 20 60
5000 13 30
5000 17 65
350 14 70
5000 11 75
1000 10 40
1000 10 45
1000 11 65
350 13 60
1000 11 25
350 14 55
5000 17 25
350 16 45
1000 15 40
350 16 35
1000 10 35
5000 11 30
1000 13 50
350 15 50
1000 11 70
5000 15 60
1000 13 40
1000 19 45
1000 13 40
350 18 55
1000 17 35
350 19 55
5000 10 70
1000 18 40
5000 18 50
