200 30 30
68 91 9 9
71 96 5 0
32 51 13 0
62 64 6 1
89 21 12 0
78 43 8 9
7 20 4 1
37 86 15 1
85 27 8 9
72 35 4 1
6 64 10 0
21 77 10 1
34 17 19 4
32 54 14 16
80 45 10 9
29 85 12 9
69 11 12 0
59 40 13 16
97 27 6 1
94 62 8 0
22 27 10 1
65 57 13 1
50 28 6 1
82 97 13 0
79 76 8 16
83 18 9 0
96 7 8 4
30 2 7 16
52 85 9 1
61 63 14 4
33 46 10 16
21 20 18 9
9 63 12 4
15 70 11 1
44 92 10 9
26 21 13 9
54 92 12 4
83 37 6 0
31 89 10 1
40 56 11 1
75 88 13 16
47 63 14 9
92 20 11 1
70 44 10 9
84 83 6 0
86 54 18 16
82 20 9 9
28 11 3 16
5 20 11 4
99 3 6 9
6 37 3 16
61 9 13 0
100 33 7 1
34 44 7 16
51 47 6 1
68 9 9 16
62 100 15 4
27 23 11 16
45 27 10 4
93 69 11 4
4 19 7 1
11 63 6 4
57 98 5 9
32 41 9 4
26 43 8 0
22 50 11 4
79 20 8 16
8 70 11 4
27 72 11 1
21 49 4 16
34 8 13 9
34 65 7 0
80 41 12 25
6 83 15 0
19 93 15 25
3 80 10 4
75 57 9 1
87 85 17 16
60 10 7 4
84 69 10 9
66 89 9 9
11 18 20 25
83 52 12 1
4 25 11 16
70 51 11 1
91 69 8 0
38 47 14 16
35 97 9 9
77 99 13 16
49 30 11 0
35 90 3 16
95 62 11 4
57 28 15 9
90 83 13 1
25 49 5 0
44 26 14 4
71 92 10 4
75 36 5 0
9 93 10 16
73 33 12 4
27 14 8 9
32 72 12 16
100 15 12 9
15 75 12 4
29 51 10 4
27 98 9 25
8 19 14 16
52 37 7 1
36 8 17 16
44 64 3 25
34 4 13 9
51 59 9 0
74 99 14 16
60 67 13 25
29 32 9 4
65 31 12 4
6 67 14 0
41 35 13 1
37 21 9 16
97 27 8 1
58 82 4 25
64 18 11 16
91 28 12 1
48 55 9 4
9 21 7 4
82 70 15 1
24 52 16 9
64 46 6 25
96 38 9 9
79 49 5 0
96 25 9 9
95 16 10 16
56 98 12 9
43 92 5 25
57 18 10 1
23 97 12 1
27 67 10 9
72 96 8 9
98 52 7 4
23 24 12 1
3 58 9 0
53 61 3 25
78 45 13 25
27 74 6 4
37 12 10 4
33 62 13 1
5 50 11 0
72 98 8 4
17 69 10 0
54 55 7 9
84 64 8 0
6 17 8 16
86 29 8 1
100 86 9 16
85 71 12 4
60 29 16 1
2 80 3 16
56 87 6 4
10 42 5 4
95 74 11 4
90 84 6 1
94 28 7 16
17 49 5 1
42 48 12 1
48 43 14 1
2 79 11 0
95 85 14 0
70 40 16 16
48 75 7 9
74 78 13 16
27 27 5 16
28 35 4 4
5 31 17 9
18 54 8 25
99 80 2 16
11 36 5 16
91 35 8 0
39 94 13 9
36 89 11 1
66 59 13 16
72 17 2 25
76 46 6 9
59 65 13 16
44 21 14 4
10 24 14 1
78 65 18 9
48 15 7 16
56 36 11 16
71 99 12 1
26 78 11 1
94 37 9 4
8 72 14 9
12 21 12 25
65 48 6 9
81 95 13 4
87 47 10 4
4 88 12 4
24 37 17 16
42 7 8 1
44 30 15 4
53 10 7463 1176 0.30291592681082 500 2 0.841621233572914
18 95 4700 1316 0.166694056161214 500 4 0.841621233572914
32 84 5051 1086 0.15369024817599 250 3 0.841621233572914
55 31 1025 1197 0.0492514584260061 100 4 0.841621233572914
97 75 1009 918 0.105219417400658 500 6 0.841621233572914
63 96 988 1519 0.0582845949800685 100 6 0.841621233572914
60 26 5048 1049 0.365724653822836 100 7 0.841621233572914
24 18 7971 1960 0.319362163897604 500 2 0.841621233572914
87 28 979 859 0.324083613245748 250 4 0.841621233572914
34 39 999 1694 0.328877423009835 500 7 0.841621233572914
77 56 4801 1465 0.447871330534108 250 4 0.841621233572914
35 26 994 1589 0.319331547787879 500 6 0.841621233572914
95 22 972 935 0.106435733041726 250 2 0.841621233572914
8 79 1029 1711 0.0795373505307361 500 7 0.841621233572914
40 1 4841 1876 0.19569620850496 250 2 0.841621233572914
23 81 4741 1913 0.494811167055741 500 3 0.841621233572914
52 8 5038 1075 0.273933135222178 100 1 0.841621233572914
69 46 4851 1660 0.488583068544976 100 6 0.841621233572914
66 70 980 1381 0.166946905064397 250 2 0.841621233572914
89 30 989 1962 0.083307464485988 100 5 0.841621233572914
31 77 8082 1677 0.35208938174881 500 7 0.841621233572914
93 49 7490 1658 0.486612248115707 100 4 0.841621233572914
18 41 1000 1874 0.411940128379501 250 1 0.841621233572914
50 88 7639 1265 0.27410407918971 500 6 0.841621233572914
9 66 995 733 0.0468159519694746 500 5 0.841621233572914
49 95 971 799 0.462723945800681 500 5 0.841621233572914
77 50 980 1779 0.374708645511419 100 4 0.841621233572914
85 37 959 1119 0.19898263603216 250 1 0.841621233572914
38 39 1003 1075 0.363028886413667 250 1 0.841621233572914
65 42 5516 1847 0.129413558212109 500 2 0.841621233572914
350 13 65
350 11 45
350 18 55
5000 12 40
350 11 40
5000 17 70
1000 14 60
1000 12 55
1000 14 35
5000 10 65
5000 14 65
5000 17 50
1000 15 75
5000 19 75
350 18 50
350 16 30
5000 11 30
5000 12 60
1000 14 70
350 17 60
1000 14 70
5000 11 35
350 16 60
350 17 45
350 18 30
1000 20 60
1000 20 60
350 14 65
350 13 50
1000 16 30
