500 50 50
5 2 7 0
45 60 9 9
1 79 14 1
68 24 9 1
84 28 14 9
36 8 9 1
21 80 6 0
55 94 14 0
27 78 7 16
84 72 7 4
1 4 12 1
69 68 13 9
17 66 3 16
67 11 14 9
83 12 13 1
85 87 9 1
60 23 6 1
71 36 14 1
23 32 4 1
87 76 13 0
19 99 5 4
43 92 12 4
61 12 5 4
4 9 10 16
92 36 5 16
7 87 3 25
30 69 14 25
45 84 9 4
2 19 13 9
83 25 14 0
55 30 5 4
31 19 11 0
62 75 2 16
71 59 13 0
26 4 11 9
64 36 4 16
59 80 15 4
10 24 7 1
66 30 13 0
37 48 5 25
91 74 7 0
80 92 8 9
87 59 14 25
96 61 13 9
71 71 10 4
91 47 6 4
62 32 12 4
66 52 18 16
4 32 10 4
7 10 15 1
39 52 10 25
88 45 7 25
99 16 3 16
79 13 14 9
95 41 14 1
62 67 12 25
68 87 7 4
62 38 14 0
74 76 5 25
52 72 13 16
67 32 10 0
98 21 16 1
18 85 12 1
26 5 11 25
60 99 8 1
83 29 9 4
35 90 5 9
79 84 12 4
97 79 14 4
13 81 7 1
25 64 8 16
81 16 10 1
51 34 6 4
25 64 5 4
4 3 18 9
51 12 13 9
92 67 19 16
19 56 4 4
27 14 5 9
11 16 2 4
87 48 15 9
11 12 6 4
85 36 17 16
56 84 13 25
100 31 9 16
56 66 19 16
63 81 13 16
57 37 12 1
90 82 11 1
82 90 4 9
15 99 4 16
89 80 16 25
6 12 4 25
57 50 4 1
20 1 10 16
73 57 8 16
100 51 9 1
46 43 11 1
92 2 19 16
57 70 8 1
80 62 8 0
76 78 13 4
50 18 8 9
47 38 1 16
35 18 13 4
5 40 10 1
24 83 15 0
17 35 3 9
41 70 1 9
63 16 10 16
37 2 11 1
71 49 4 16
30 58 10 4
59 51 15 4
71 6 12 16
10 52 10 9
6 98 17 1
56 55 9 16
59 32 9 16
8 70 13 0
74 88 5 25
52 44 13 16
83 44 8 4
2 15 24 25
46 23 12 1
89 73 11 4
58 74 12 9
19 60 14 1
4 33 11 0
87 42 16 25
58 55 13 1
35 87 8 4
26 97 9 16
97 89 16 9
82 87 11 9
81 76 0 16
3 8 5 1
93 23 10 4
51 73 12 4
64 69 17 9
13 69 13 4
92 32 8 16
88 72 14 25
32 40 4 9
94 68 10 16
30 77 8 16
76 40 13 0
82 36 14 1
29 5 11 1
88 43 13 4
47 4 2 16
80 9 14 9
15 20 6 16
23 32 27 16
2 93 10 1
30 43 10 4
64 51 12 1
98 63 7 25
90 31 3 16
58 32 8 4
79 73 14 0
93 85 4 9
3 38 14 1
32 39 14 16
50 30 10 16
82 7 15 1
76 19 14 4
29 51 12 16
51 54 8 16
16 11 6 9
68 27 8 4
39 27 8 16
70 37 9 1
4 3 10 0
5 92 7 1
13 51 11 1
54 53 14 9
68 16 12 4
33 82 4 25
77 9 9 0
27 10 15 9
16 77 7 1
10 10 9 25
40 60 13 1
10 47 12 16
82 70 19 16
74 75 11 9
15 28 5 9
80 36 9 0
90 47 7 9
14 52 8 1
69 88 11 4
28 29 10 16
59 39 10 0
70 21 24 25
46 77 4 16
49 28 9 4
59 66 23 16
96 21 14 1
32 45 7 16
24 80 12 4
42 5 16 1
32 75 7 0
30 61 12 9
34 69 14 4
7 52 9 4
64 60 13 16
16 61 6 25
47 36 17 9
25 60 12 1
30 90 5 25
62 97 10 4
27 94 8 9
62 58 12 4
46 62 19 16
86 53 4 25
2 87 8 1
77 26 19 16
37 52 10 4
18 62 3 9
87 14 7 0
1 74 10 4
47 43 11 4
49 4 17 25
47 76 12 1
66 4 10 16
9 38 7 4
68 33 8 0
51 12 8 25
23 29 10 9
30 41 7 9
60 35 6 9
41 88 8 25
27 20 17 25
4 45 11 9
29 66 5 0
11 78 7 1
95 42 1 16
62 56 8 4
80 74 11 4
53 86 7 9
1 50 12 0
76 90 9 4
62 77 10 16
96 98 12 16
83 93 13 1
87 25 5 1
97 37 17 25
37 31 7 1
52 43 10 9
16 80 1 25
93 2 6 25
39 54 5 9
85 12 15 16
95 89 15 16
95 94 9 9
18 49 5 0
44 54 9 9
32 86 4 16
56 50 7 1
