150 10 10
93 82 9 0
10 48 5 4
66 62 8 1
85 55 7 4
20 92 13 0
78 40 4 16
32 47 14 0
4 8 10 16
32 3 13 9
57 91 9 0
17 77 4 25
76 97 8 1
3 35 12 4
28 91 4 9
78 94 11 9
79 58 11 9
92 76 5 0
67 49 7 1
71 30 11 1
60 49 13 4
86 91 9 4
70 91 14 1
15 17 7 16
63 74 9 4
77 5 7 1
87 8 4 16
13 87 7 9
12 36 8 4
36 32 14 4
40 4 7 4
31 13 11 1
35 14 9 9
87 74 14 9
29 80 11 4
72 68 13 4
9 39 4 25
7 29 10 4
11 97 12 9
58 90 14 4
78 66 15 9
53 1 11 1
42 100 9 9
92 95 15 16
91 50 5 4
48 4 11 9
75 50 14 25
72 92 11 25
78 34 4 25
59 56 15 16
72 28 12 9
10 54 10 4
96 61 10 4
89 46 8 1
68 67 9 4
55 59 9 16
59 2 6 1
65 38 10 4
43 50 12 9
46 35 13 4
14 54 7 9
59 48 13 25
43 79 12 4
29 13 10 0
54 7 7 25
51 96 7 0
59 94 9 4
48 62 10 25
11 74 3 16
70 84 13 4
13 69 11 0
86 77 11 4
8 84 6 1
67 72 10 1
18 5 14 4
56 94 16 16
56 61 13 25
42 81 14 4
50 91 10 4
46 66 12 9
64 99 7 16
96 31 6 9
11 76 4 1
50 7 9 9
5 6 9 9
51 17 9 1
24 35 15 4
52 54 13 9
95 74 8 4
72 17 8 16
33 64 11 9
89 16 5 25
66 71 6 9
75 9 8 4
24 66 15 4
55 4 11 4
67 15 6 25
21 14 3 16
51 10 13 4
23 98 5 1
69 20 4 25
1 90 8 0
17 73 10 0
36 4 14 4
47 37 11 1
11 36 8 16
92 66 17 25
54 5 11 1
58 50 13 9
87 36 8 1
3 62 9 0
45 83 10 1
62 92 13 9
96 75 11 0
34 83 14 4
83 83 8 9
69 57 9 1
67 26 10 1
36 40 12 1
87 27 8 4
34 12 3 9
29 34 11 0
41 29 4 16
92 65 15 1
99 24 13 9
37 47 14 1
39 68 4 9
84 27 3 25
66 46 11 4
93 3 7 9
30 31 7 1
76 63 11 9
68 72 8 9
24 17 13 9
57 98 3 4
87 45 4 16
67 49 12 4
49 49 6 0
59 68 10 4
68 98 11 1
65 97 2 16
20 28 13 9
76 31 6 0
69 17 14 9
5 71 8 16
77 7 13 1
13 87 6 25
42 43 13 4
90 48 9 0
33 11 4 9
15 16 8 4
6 3 5011 988 0.372751251754817 500 4 0.841621233572914
71 37 8129 819 0.32050039678812 250 6 0.841621233572914
43 33 8053 1352 0.269715427174233 100 6 0.841621233572914
55 41 5168 1307 0.460914250148926 250 7 0.841621233572914
94 55 1011 729 0.483815260429401 250 2 0.841621233572914
78 19 1001 651 0.496591190763284 500 5 0.841621233572914
90 17 7619 1321 0.495405486526433 100 7 0.841621233572914
5 10 991 887 0.492402473893017 500 2 0.841621233572914
58 5 992 1168 0.312844903098885 500 4 0.841621233572914
58 20 7871 1306 0.394868958666921 250 4 0.841621233572914
5000 11 45
1000 11 25
1000 11 70
1000 16 55
5000 19 50
5000 15 65
1000 19 65
1000 15 60
1000 20 45
350 12 75
