150 10 10
64 22 8 0
35 78 7 1
39 50 3 25
58 90 3 16
62 6 13 16
42 94 18 16
82 72 14 9
74 43 14 16
47 100 11 0
19 1 11 4
52 47 14 0
3 50 14 4
7 21 8 9
62 12 1 16
22 46 4 4
6 59 5 4
92 97 11 16
55 16 8 4
53 83 10 1
14 62 1 25
45 42 11 1
37 63 14 16
32 40 18 16
71 71 14 4
9 69 5 9
70 38 16 4
5 35 3 16
16 76 13 4
84 93 15 16
3 53 15 16
6 17 11 25
31 40 9 16
41 99 10 16
23 20 7 4
11 31 8 0
45 57 13 0
30 32 7 4
78 16 8 16
99 84 6 4
7 84 17 16
13 29 10 0
83 21 1 16
94 60 12 4
36 67 8 9
50 49 15 16
34 85 11 25
65 27 16 1
40 14 10 4
19 42 8 9
16 7 10 4
38 10 11 0
61 97 10 16
21 93 16 1
42 17 12 4
74 99 14 16
19 89 8 1
15 59 6 9
75 54 2 16
19 65 12 0
51 17 8 9
49 96 12 16
62 24 8 9
51 15 13 9
58 19 7 4
84 64 2 25
63 21 8 1
46 17 10 16
42 74 10 16
86 36 9 1
72 26 9 1
26 33 9 0
25 48 10 25
13 42 11 16
17 99 7 0
96 31 8 1
63 51 3 4
30 91 8 9
74 61 9 4
13 48 6 1
80 95 11 9
13 33 8 16
30 33 10 4
41 50 4 25
30 21 5 25
27 55 13 16
73 68 2 16
78 21 15 16
88 11 12 9
70 23 8 1
28 88 13 9
9 66 18 25
32 100 8 0
16 39 6 16
62 37 14 1
66 31 11 4
82 24 13 9
12 11 13 4
52 1 21 25
72 44 7 16
10 55 17 4
2 19 12 16
98 3 5 1
80 86 14 1
19 50 5 1
16 84 9 9
76 60 5 1
83 39 13 25
16 71 12 1
80 28 10 9
65 61 9 4
64 38 10 0
79 94 7 1
81 56 14 16
86 67 14 0
3 69 5 4
55 94 9 4
45 89 15 16
89 37 15 9
56 1 16 16
19 21 6 1
51 46 11 16
50 68 3 16
91 66 20 16
78 77 10 4
81 95 7 9
16 87 8 9
22 42 12 9
13 95 14 4
95 52 6 25
33 86 9 1
31 90 6 0
33 63 13 4
60 69 12 4
68 92 4 16
95 82 18 9
36 33 12 9
95 40 16 16
100 31 13 4
57 35 14 4
42 69 13 9
90 36 14 0
10 23 14 25
19 100 8 9
55 94 12 4
79 57 13 1
81 69 9 4
15 60 11 25
10 6 13 4
61 59 7 4
5 16 14 1
35 44 8415 1136 0.223195861068089 500 2 0.524400512708041
56 4 5238 1345 0.0940019538230263 100 2 0.524400512708041
74 57 4725 922 0.0707415421470068 250 1 0.524400512708041
98 89 5216 836 0.488611535879318 500 1 0.524400512708041
38 36 5283 545 0.422617179544177 250 3 0.524400512708041
24 39 8045 1456 0.062130538513884 100 7 0.524400512708041
56 70 1020 798 0.120281506641768 250 3 0.524400512708041
86 18 5076 1098 0.405431760223582 500 3 0.524400512708041
9 98 964 727 0.142702896709088 250 1 0.524400512708041
65 53 8098 1527 0.364905590568669 250 1 0.524400512708041
1000 12 40
350 16 35
350 15 70
5000 12 40
350 13 35
1000 15 65
350 16 70
1000 15 35
5000 15 60
1000 17 40
