150 10 10
89 54 13 4
32 68 11 16
79 85 12 9
64 81 8 4
95 92 11 9
50 59 9 0
3 9 11 0
6 87 12 0
61 46 8 16
43 49 17 16
51 69 10 1
8 41 12 1
68 3 13 1
11 49 12 1
78 20 4 16
2 25 11 9
16 84 9 4
49 22 12 1
29 5 6 9
58 37 14 4
14 13 10 16
99 39 6 4
93 64 13 9
25 96 8 4
100 1 3 16
73 63 19 9
47 42 12 9
95 57 8 1
53 60 16 9
49 56 12 1
48 45 3 16
12 77 4 4
99 16 8 0
3 16 15 0
64 59 6 25
22 78 6 9
71 9 15 0
33 71 17 16
92 94 13 9
40 17 11 16
38 61 4 4
50 33 10 4
55 54 6 1
59 80 8 16
61 9 10 0
96 46 19 16
87 9 15 16
35 15 11 0
63 100 7 4
60 2 11 1
81 52 7 4
100 89 13 9
25 18 7 0
94 38 13 9
61 97 9 1
95 66 5 4
39 25 11 9
71 77 15 16
43 5 3 9
74 94 4 25
34 10 7 1
64 85 11 25
36 79 12 4
23 8 10 9
93 40 7 1
21 34 14 1
30 7 4 9
81 96 10 1
2 16 8 1
23 93 7 0
91 89 11 9
24 58 14 9
21 10 14 16
44 49 7 9
90 40 12 0
90 65 14 1
17 88 10 9
58 84 7 16
41 77 7 9
64 25 6 4
57 94 10 1
69 5 12 4
2 18 7 1
40 51 8 4
70 55 14 9
43 94 10 0
29 34 10 16
60 37 4 9
82 2 0 9
61 65 8 9
54 19 2 25
54 69 14 0
19 64 12 0
65 63 1 16
63 31 6 1
2 18 11 16
63 88 11 4
11 19 10 1
38 100 14 9
37 23 12 4
51 47 5 4
39 73 13 16
19 27 6 4
67 51 7 16
74 11 5 4
81 38 13 16
72 21 12 4
3 49 6 25
34 24 12 1
74 23 9 25
4 51 11 16
69 87 5 9
3 10 6 25
81 10 11 1
57 38 17 16
2 44 11 4
60 20 12 0
42 15 14 1
68 16 9 1
8 71 8 1
4 24 11 4
57 73 4 4
78 44 16 25
91 48 2 25
15 22 10 1
49 84 7 0
44 18 17 9
15 77 4 16
15 17 11 9
14 9 15 9
54 93 14 16
26 90 8 1
14 39 6 4
72 89 16 9
93 53 14 1
70 76 2 4
40 53 12 1
73 10 14 9
26 41 9 9
94 55 10 0
30 50 15 4
41 87 10 16
92 94 11 16
33 98 10 9
6 50 15 0
47 40 12 1
13 63 12 9
28 64 10 9
20 96 14 4
64 91 10 16
22 86 8374 645 0.381323313922621 100 7 0.2533471031358
63 26 7463 905 0.141831904461142 500 2 0.2533471031358
38 23 7784 1212 0.435379939053673 100 4 0.2533471031358
21 73 7701 1055 0.309156681823079 100 3 0.2533471031358
65 67 1010 919 0.275884962363634 250 5 0.2533471031358
79 72 8387 1387 0.49132072634995 500 7 0.2533471031358
78 69 7677 1116 0.427751410219353 100 6 0.2533471031358
96 43 4938 1029 0.387054536358919 500 4 0.2533471031358
29 66 7925 963 0.492589406298939 100 7 0.2533471031358
99 3 4910 743 0.249474091420416 250 7 0.2533471031358
1000 15 65
5000 14 65
350 13 35
350 11 35
350 20 60
5000 17 25
350 14 60
1000 11 40
1000 11 60
350 12 40
