1000 50 50
97 81 16 16
86 99 14 4
90 9 13 9
60 1 18 16
52 88 8 25
66 64 11 4
91 96 11 1
96 20 7 1
85 48 6 1
92 98 9 1
44 54 16 16
64 94 7 9
89 64 3 25
25 58 15 1
40 95 21 25
25 48 10 0
20 62 7 9
66 89 14 0
58 93 16 1
31 57 5 9
10 18 11 4
19 88 6 16
67 65 5 25
88 50 19 9
93 23 8 4
79 10 11 25
82 63 10 0
59 94 15 16
33 23 10 9
13 20 3 16
18 42 10 0
22 97 10 16
44 74 12 4
54 43 2 9
27 52 10 9
10 78 4 16
41 50 9 1
73 17 2 4
2 35 9 16
72 20 14 9
25 61 14 16
95 76 5 4
31 67 8 1
62 10 9 4
5 42 8 1
44 95 12 4
79 29 8 9
34 78 11 25
94 23 14 25
2 10 13 16
79 29 5 1
37 43 11 1
18 94 9 4
21 90 10 9
98 33 17 16
17 54 7 16
88 55 13 4
95 47 13 9
14 82 3 25
53 33 12 4
45 53 14 4
29 33 14 0
100 23 5 16
34 74 11 0
44 12 6 1
39 15 8 16
21 72 14 9
89 89 10 4
32 55 9 9
37 63 8 16
79 78 10 4
37 76 12 9
88 98 9 4
43 1 23 25
70 98 7 4
24 58 11 1
95 82 14 4
4 70 13 4
20 87 13 16
2 83 3 9
71 34 5 16
41 21 7 4
32 45 11 9
94 59 12 0
16 33 12 25
33 90 13 1
54 16 8 4
12 6 12 1
95 65 13 16
86 69 10 1
38 33 15 16
12 71 15 25
68 10 5 25
2 26 11 1
99 2 11 16
63 28 5 4
41 83 9 1
45 35 14 4
89 53 14 4
54 49 14 1
63 15 8 1
70 63 14 1
22 23 7 16
100 52 7 16
8 3 13 1
22 92 4 25
56 76 10 9
21 20 13 9
67 88 7 9
52 34 3 25
77 45 4 9
24 48 17 9
83 74 11 9
12 54 14 25
59 17 23 25
58 68 6 1
24 12 7 0
79 66 11 0
90 22 9 9
48 27 10 1
85 17 11 1
14 82 9 0
75 52 12 16
12 38 11 9
63 27 10 16
68 74 11 1
27 67 20 25
79 37 10 16
49 92 8 1
19 75 6 0
80 86 13 16
12 35 15 16
27 94 9 4
5 72 11 1
95 18 11 9
20 26 7 9
5 1 5 9
38 20 7 0
27 18 11 1
61 37 8 4
93 14 13 16
80 37 8 25
41 39 15 16
85 24 13 25
80 40 5 0
26 79 9 1
25 16 14 1
21 68 10 16
53 88 2 9
88 48 5 25
25 63 12 9
23 83 11 16
20 14 5 1
60 19 5 4
12 14 14 4
67 6 9 1
42 79 11 0
9 87 10 4
86 8 14 4
9 65 7 16
16 71 13 1
79 32 9 0
19 80 9 1
92 38 12 9
8 4 11 16
20 44 13 16
60 25 10 9
73 25 10 0
34 80 17 16
91 80 15 9
46 9 2 9
30 65 9 9
21 24 6 0
6 79 9 1
30 64 11 16
74 65 15 16
53 61 15 25
20 41 17 16
41 71 6 4
57 95 8 4
3 63 7 4
66 65 6 4
41 49 9 1
64 42 8 25
21 75 6 1
67 58 9 4
62 46 8 0
5 2 11 4
96 26 6 4
48 62 9 25
54 10 7 9
18 98 15 9
30 47 17 9
28 64 6 9
87 26 11 1
84 10 15 16
72 57 12 16
43 4 8 4
73 22 12 4
52 75 15 16
85 32 16 9
85 80 10 25
85 57 16 1
67 11 10 9
79 80 14 9
14 62 3 4
25 20 7 1
90 48 15 1
84 61 2 25
95 60 2 25
89 89 10 25
31 30 11 25
60 25 5 4
80 82 5 0
91 30 12 9
57 72 6 1
64 2 13 9
4 55 9 4
39 19 13 1
68 49 10 25
78 31 6 4
70 84 7 16
17 95 13 4
65 88 9 16
18 62 1 16
43 6 7 4
25 56 9 1
51 89 14 9
36 88 9 4
78 37 14 25
75 100 7 4
11 78 9 16
49 16 8 16
92 84 8 0
47 47 11 1
80 40 10 4
51 67 12 9
3 36 8 16
83 6 13 4
58 89 8 4
47 18 6 16
73 11 9 4
13 3 9 4
82 29 17 4
56 15 17 25
12 77 11 16
71 14 13 9
39 24 2 25
80 92 7 9
91 15 9 1
88 98 11 25
15 73 8 16
86 6 5 4
52 32 15 25
81 81 8 1
54 38 8 9
14 78 8 1
56 78 6 0
96 18 11 1
8 4 10 4
91 79 7 1
43 13 13 16
12 31 10 9
78 25 9 1
76 53 8 9
28 32 5 9
100 96 11 0
21 30 20 9
79 64 12 4
32 53 10 16
10 28 15 25
3 34 14 1
83 26 11 4
77 65 5 4
14 32 11 4
80 83 18 16
51 5 16 16
15 24 12 4
21 67 10 4
79 93 14 16
74 89 9 0
31 35 5 9
22 83 13 16
9 28 18 16
71 54 15 4
48 31 5 1
96 69 10 16
32 20 10 1
61 2 8 16
82 11 12 4
98 44 4 9
6 51 16 9
95 91 9 16
12 63 12 1
3 67 6 1
59 77 10 9
66 66 11 4
61 34 11 25
39 14 8 25
54 89 5 1
62 24 10 1
42 80 5 1
52 19 10 16
40 74 7 1
99 42 13 1
17 92 10 25
93 25 16 1
17 80 12 16
49 24 9 9
37 43 6 25
99 21 11 1
20 12 8 1
15 23 3 9
20 70 11 4
44 70 9 16
99 84 10 4
38 89 13 25
93 34 8 1
66 29 11 9
32 42 6 4
18 21 15 25
2 30 15 16
43 21 15 1
33 62 17 16
6 96 9 1
37 57 11 1
69 37 8 0
92 10 10 4
21 17 7 0
96 3 7 4
93 70 9 9
33 6 11 9
35 96 9 16
91 58 13 16
90 5 8 1
32 52 8 4
82 82 16 25
54 76 12 0
84 34 12 16
4 13 7 16
49 91 4 1
53 99 8 16
12 91 12 0
20 64 12 16
65 86 3 1
72 99 16 1
43 54 5 4
49 89 9 16
25 49 10 4
77 34 11 1
46 41 5 9
62 96 14 9
44 85 16 9
75 55 11 25
43 30 7 0
5 80 3 25
7 44 10 1
38 60 17 9
16 26 10 1
40 29 4 1
9 6 7 0
21 59 8 16
1 99 8 16
9 86 8 1
75 70 10 1
86 97 9 4
29 92 11 25
78 82 7 25
27 35 6 9
6 31 13 9
77 87 13 4
19 49 14 4
51 18 13 9
23 68 7 1
16 65 2 25
11 76 14 1
68 21 9 1
12 88 3 16
12 31 6 1
59 12 11 4
16 47 5 9
50 94 10 9
38 81 12 25
21 43 5 9
45 50 13 9
91 30 8 4
23 30 9 16
81 21 8 9
18 92 9 16
87 45 5 16
68 45 6 16
12 80 4 4
51 89 7 16
37 21 8 9
93 61 14 0
71 56 8 0
94 7 11 1
49 7 17 25
31 72 14 4
54 23 10 9
43 65 15 25
11 76 12 16
17 67 9 0
93 79 8 0
73 2 3 16
55 71 8 1
55 22 10 4
99 89 9 4
60 72 11 16
9 28 12 4
77 74 11 4
8 78 12 1
87 64 13 1
35 95 8 16
16 81 12 1
96 52 10 9
46 46 10 1
24 70 14 1
14 56 1 16
26 3 3 16
59 2 15 4
81 8 8 0
68 32 20 16
24 81 2 9
7 3 14 1
38 25 16 25
9 79 9 16
37 69 5 9
86 18 11 1
72 11 13 16
39 51 13 0
32 28 3 16
20 38 16 9
24 18 12 16
93 68 10 0
5 40 8 16
18 43 8 0
43 51 9 4
72 45 17 4
67 79 12 25
47 81 14 4
19 68 2 9
25 92 11 9
21 98 9 0
63 27 10 4
70 29 7 4
11 49 10 1
100 63 9 16
32 79 13 4
82 4 5 9
39 83 12 0
20 68 14 4
39 2 12 4
18 28 7 9
66 83 8 4
39 10 12 4
23 77 8 1
47 25 8 4
23 61 13 0
2 75 10 4
55 96 13 1
77 9 4 1
80 37 4 9
59 85 4 9
83 25 13 4
45 87 13 1
15 94 13 1
46 37 7 4
74 37 15 25
64 87 9 16
63 16 14 16
26 86 12 0
28 28 8 16
77 19 11 1
50 97 14 4
2 54 8 1
70 81 15 1
64 77 7 1
54 53 18 4
61 79 13 16
27 87 19 4
46 6 10 25
49 80 10 0
90 92 7 16
28 42 6 0
17 72 7 4
48 81 12 4
14 49 11 16
