1000 50 50
78 40 10 4
94 8 10 0
47 70 14 16
66 76 11 16
36 41 18 16
75 41 13 4
97 42 11 16
68 33 4 9
7 38 13 25
98 16 7 9
90 26 6 4
30 42 12 4
85 55 11 4
37 16 13 0
32 9 18 9
19 75 8 0
26 15 13 0
44 88 6 1
31 32 6 4
68 72 12 9
61 38 14 1
89 27 6 1
63 6 10 16
65 72 11 9
27 12 8 1
72 78 8 4
5 98 15 4
80 72 13 9
1 70 7 16
31 14 5 1
71 93 11 25
34 74 18 9
10 16 9 9
27 28 10 4
51 45 13 9
24 34 4 1
56 34 13 16
84 48 20 16
74 93 18 16
76 28 10 4
62 67 4 1
93 82 12 1
52 82 12 1
26 60 7 4
17 12 8 9
24 12 13 9
44 95 7 1
92 2 12 4
9 3 9 4
53 67 11 9
60 94 11 4
51 71 9 16
30 49 10 16
43 92 10 0
45 78 12 25
10 12 6 25
37 38 8 16
72 17 8 1
35 7 7 9
19 59 7 1
10 43 10 0
67 94 14 0
14 36 10 16
6 14 12 1
80 27 6 25
7 84 12 4
29 21 19 25
84 73 16 16
48 29 5 9
23 19 9 1
91 81 18 25
91 3 9 4
42 90 10 16
11 36 13 16
50 84 13 4
9 10 3 4
68 10 16 16
43 71 9 25
73 45 4 1
20 3 10 0
86 86 6 1
91 57 17 25
53 76 9 25
14 26 9 16
62 48 6 16
69 14 15 9
53 87 8 16
71 90 8 9
31 44 15 16
95 80 11 0
39 21 13 1
43 81 15 16
72 8 6 0
45 43 9 4
43 22 12 1
75 63 11 9
28 47 11 0
100 73 6 4
79 26 11 9
23 46 14 0
53 89 11 4
68 60 10 1
40 75 17 25
13 93 3 16
23 22 4 25
31 96 15 9
12 100 7 25
24 90 2 25
90 12 22 25
35 56 6 16
72 54 10 0
99 44 4 4
1 51 5 1
74 42 8 25
10 14 6 4
49 55 15 1
56 81 19 16
71 46 11 1
52 91 15 9
87 70 4 16
52 93 15 4
99 75 10 9
23 82 12 1
73 31 5 25
21 20 20 25
40 60 14 9
2 89 5 9
28 26 13 1
15 27 5 1
39 97 7 9
43 47 9 4
91 92 7 1
52 45 10 9
36 44 15 0
73 33 9 4
76 2 5 4
31 53 17 25
99 75 4 16
65 88 15 4
97 48 14 16
5 56 9 1
38 28 9 9
21 30 8 0
68 67 8 9
16 25 9 9
33 60 11 9
74 42 14 4
7 81 9 4
75 20 9 9
62 41 0 16
93 2 9 16
62 11 13 4
81 29 12 16
37 94 13 1
11 83 8 9
22 66 2 4
90 65 4 16
80 30 13 4
86 50 7 16
1 71 6 9
36 43 11 4
33 69 15 4
49 38 6 16
66 72 12 1
46 66 13 16
75 39 10 1
8 74 13 4
30 22 12 1
44 71 10 4
26 22 10 9
59 14 14 0
28 19 11 25
92 96 7 9
56 73 11 4
79 85 14 16
43 4 11 16
69 73 14 9
2 93 10 9
74 62 9 16
97 95 16 25
61 13 6 25
66 8 17 16
12 3 13 4
60 65 16 9
10 13 7 9
45 80 18 4
93 51 10 1
91 78 8 9
95 64 7 1
68 85 5 1
41 12 4 4
69 65 10 4
74 14 6 9
33 63 10 16
34 25 12 4
56 70 23 16
86 10 9 1
38 97 13 16
68 27 9 9
96 84 5 4
4 59 13 0
6 52 13 9
31 82 3 16
32 40 13 4
8 13 9 16
27 76 11 16
8 44 11 9
13 23 5 25
55 69 9 0
52 75 13 16
5 15 6 25
50 31 8 4
33 49 10 16
48 91 16 16
95 66 5 16
81 70 8 4
57 6 7 1
9 35 13 4
97 6 11 1
64 70 20 9
41 87 6 9
73 38 7 4
89 50 12 16
61 7 10 9
70 91 8 0
21 46 15 9
24 76 13 16
28 49 15 16
72 51 9 0
74 43 10 4
