200 30 30
92 50 10 16
30 91 17 16
15 23 9 0
77 21 7 25
5 74 8 0
47 41 10 25
72 45 8 0
88 25 8 4
17 86 6 1
48 61 11 4
60 61 19 16
35 9 7 16
60 55 12 4
47 45 8 9
8 54 13 9
48 12 4 25
92 23 15 9
79 2 6 4
46 40 12 16
24 2 15 9
83 77 4 16
37 63 13 0
27 35 13 1
97 65 15 16
8 31 12 25
98 44 13 4
5 76 12 9
71 41 10 16
66 5 12 4
76 40 12 1
33 79 13 16
90 45 5 0
31 71 20 25
9 8 5 4
24 33 11 1
65 16 3 4
94 70 9 1
70 98 3 25
35 33 11 25
29 80 13 16
20 24 11 4
51 34 5 0
49 78 5 0
65 64 8 4
68 57 10 25
11 13 12 4
87 97 10 16
8 6 6 16
49 15 12 4
59 54 9 4
41 70 8 4
71 29 4 16
56 92 6 0
99 30 6 0
48 85 6 4
94 37 9 16
7 87 12 16
93 33 8 4
30 18 12 1
90 17 9 0
96 95 5 25
26 33 10 9
38 27 7 9
97 57 15 4
12 14 12 16
58 99 12 16
91 77 13 0
45 92 6 25
3 24 7 4
15 23 12 1
52 85 9 9
39 98 17 4
43 32 9 25
9 83 12 4
79 76 8 9
57 17 13 9
6 87 6 0
52 88 11 9
48 72 12 9
80 72 11 0
71 14 4 16
71 45 6 1
14 26 7 16
21 44 15 1
28 33 8 16
54 16 8 9
47 20 13 9
96 43 5 25
22 47 4 4
69 56 7 9
91 59 4 16
53 86 6 4
15 46 14 0
70 59 9 1
31 18 8 9
56 44 12 9
81 64 7 1
50 27 13 16
51 14 9 4
38 89 16 4
25 41 9 1
49 42 12 9
61 23 9 16
35 35 7 1
58 56 14 4
31 87 7 25
47 92 6 4
85 38 4 9
52 5 11 4
90 42 13 16
19 70 1 9
21 17 15 16
27 37 11 4
18 22 15 4
38 94 8 1
58 42 8 1
24 34 10 4
46 34 18 9
42 45 6 1
21 18 9 1
86 19 9 9
40 78 7 16
79 34 2 4
65 13 9 1
36 67 10 1
16 10 14 0
53 75 10 1
52 64 12 4
93 68 0 25
75 35 7 4
27 23 15 1
79 29 7 4
8 80 13 16
91 57 15 0
87 24 15 16
78 84 9 1
21 71 10 1
85 91 16 16
60 76 15 4
64 93 3 25
5 77 5 4
95 46 5 9
15 61 10 9
73 87 15 0
35 84 5 4
21 15 4 9
33 73 8 4
49 25 3 16
11 30 7 1
36 37 7 4
94 94 15 1
62 93 4 1
97 51 10 9
61 92 10 4
75 89 5 4
97 28 17 9
2 28 15 25
22 30 11 1
84 89 11 9
91 21 13 1
44 23 15 1
53 38 12 1
87 16 8 0
71 94 10 1
19 58 24 25
63 42 19 9
69 54 12 16
34 59 8 9
87 34 12 16
39 47 12 1
61 99 10 9
15 63 8 4
79 48 13 1
64 53 7 1
59 36 8 16
27 87 15 16
86 88 6 1
11 56 8 1
43 63 10 1
98 35 7 9
65 68 5 16
49 10 12 4
74 22 12 4
65 68 10 1
56 96 8 1
95 7 22 9
91 28 3 9
68 12 12 9
70 79 12 1
68 30 13 4
2 17 6 4
43 57 9 16
59 67 11 16
96 64 1 9
44 86 14 9
60 55 11 4
14 43 12 1
90 58 5 9
95 82 9 16
5 69 12 4
11 95 1003 1622 0.485907505708747 250 7 0.2533471031358
30 59 4920 801 0.0689704340626486 250 6 0.2533471031358
34 84 1029 1595 0.336949893587735 250 2 0.2533471031358
55 64 7978 1539 0.0775082200020552 500 3 0.2533471031358
91 20 5224 994 0.0694751919712871 500 6 0.2533471031358
16 73 4906 1805 0.412361192931421 250 5 0.2533471031358
74 60 8155 712 0.138341356294695 100 7 0.2533471031358
20 63 996 1261 0.116583445821889 100 4 0.2533471031358
39 84 4885 1886 0.456293341186829 100 5 0.2533471031358
23 62 5083 684 0.345548342489637 500 3 0.2533471031358
16 22 1027 1471 0.154160444133449 100 7 0.2533471031358
39 57 8330 860 0.43221589630004 250 5 0.2533471031358
89 74 1026 1613 0.0592667271522805 250 4 0.2533471031358
61 76 1050 1175 0.322246657167561 250 6 0.2533471031358
67 14 988 1201 0.380913935115095 500 6 0.2533471031358
79 67 1036 1507 0.1450374025153 100 7 0.2533471031358
40 25 4852 1699 0.341789084686898 250 4 0.2533471031358
75 90 4787 705 0.16387369687669 500 1 0.2533471031358
36 72 7984 1523 0.454486716918182 250 7 0.2533471031358
69 19 7959 1524 0.407694390609395 250 1 0.2533471031358
36 60 5161 705 0.0793397841160186 100 2 0.2533471031358
27 88 1019 1335 0.323858795706183 250 1 0.2533471031358
95 60 8108 940 0.137311445823871 250 7 0.2533471031358
43 94 8339 944 0.120527026115451 100 7 0.2533471031358
9 75 962 1163 0.305523706048261 100 3 0.2533471031358
47 32 8073 1804 0.11564126515761 100 7 0.2533471031358
28 67 4676 1762 0.323000087677501 100 1 0.2533471031358
49 57 1003 913 0.079850307693705 500 6 0.2533471031358
72 89 963 1444 0.250228996176738 250 4 0.2533471031358
63 17 4719 1858 0.227050954077858 250 2 0.2533471031358
350 17 40
350 15 60
5000 12 50
1000 14 65
350 17 50
1000 11 65
350 19 65
1000 15 25
350 11 35
1000 15 50
1000 17 60
1000 14 35
5000 19 60
1000 16 30
5000 19 55
5000 16 65
1000 15 50
350 12 40
5000 10 55
1000 15 75
5000 14 55
350 18 45
5000 13 45
350 18 70
1000 15 35
350 14 75
1000 20 60
350 11 55
350 17 45
350 20 65
