150 30 30
45 78 10 4
55 91 10 16
31 63 9 9
35 61 14 16
33 95 13 4
54 38 10 0
70 62 8 0
78 44 5 4
10 30 1 25
38 96 12 4
3 19 14 16
89 22 12 16
62 4 11 9
79 15 4 1
20 10 11 16
33 35 12 4
31 76 17 9
77 39 6 1
7 49 7 4
80 14 16 16
28 19 10 4
35 47 4 4
6 16 13 1
7 9 11 16
19 69 20 25
53 56 19 16
34 96 16 4
55 81 9 25
34 8 4 1
86 35 6 9
60 5 8 1
23 63 18 16
4 26 15 9
49 41 12 9
14 46 13 1
9 86 13 9
93 16 13 9
25 8 4 1
34 24 11 16
76 49 13 1
75 21 8 16
14 71 11 0
85 88 4 16
67 53 10 4
44 32 5 25
47 68 16 25
19 39 15 16
58 17 11 25
25 54 10 1
98 35 12 9
4 78 10 0
4 54 1 25
64 90 3 9
83 28 7 0
72 79 19 16
75 77 12 1
96 23 7 25
21 9 17 16
1 52 6 1
88 40 13 16
66 3 10 4
55 91 5 4
45 7 15 0
100 15 12 4
60 64 9 0
41 32 9 4
27 8 10 9
4 87 3 25
3 95 11 4
30 69 6 16
34 10 9 16
16 30 11 9
83 30 10 1
70 37 4 9
84 59 10 9
74 91 6 1
80 44 8 4
51 45 13 9
43 18 8 16
38 51 8 1
61 28 16 9
1 47 7 1
46 63 9 1
67 79 7 4
7 89 9 25
88 58 10 4
4 9 11 1
96 76 12 4
6 75 7 9
81 83 12 1
92 61 3 16
77 99 13 16
28 64 16 25
19 37 2 16
34 21 11 1
17 60 8 9
27 95 10 25
30 51 6 16
68 51 2 9
81 97 9 4
3 90 10 4
1 35 14 9
16 90 19 16
56 19 8 25
48 43 11 25
71 60 11 4
16 47 7 4
53 19 12 16
45 18 14 1
72 12 18 25
81 62 4 16
30 16 6 9
25 10 12 1
81 31 7 9
63 35 0 9
90 88 6 0
39 4 14 16
78 60 4 25
92 85 11 4
78 14 3 25
53 33 11 25
71 84 13 9
35 99 7 0
28 51 11 1
84 36 8 4
16 49 6 1
88 33 7 16
16 40 14 1
6 38 17 25
50 48 8 4
81 58 10 25
43 51 15 1
63 36 9 4
90 26 9 0
23 25 6 9
97 58 4 16
23 19 6 25
6 87 4 25
17 67 8 0
24 66 12 1
15 85 5 25
85 48 5 16
88 15 7 25
96 57 4 16
3 100 12 9
7 36 19 9
73 92 14 4
35 14 7 9
67 51 13 4
7 3 15 16
68 40 1019 842 0.419766769795679 100 6 0.524400512708041
47 29 8329 524 0.321318197215442 100 6 0.524400512708041
15 69 5185 979 0.180855872533284 100 1 0.524400512708041
16 54 987 1223 0.116848734992091 500 5 0.524400512708041
37 26 7930 683 0.0889371499535628 100 1 0.524400512708041
48 57 7709 594 0.330468035384547 250 3 0.524400512708041
19 62 8401 585 0.205756870275363 100 6 0.524400512708041
74 70 1052 646 0.0983366518351249 250 6 0.524400512708041
99 54 4601 517 0.033815138109494 100 5 0.524400512708041
15 32 983 1152 0.182521378309466 100 6 0.524400512708041
78 13 7783 1302 0.182626603082754 100 2 0.524400512708041
80 80 999 1045 0.207318246457726 500 5 0.524400512708041
20 50 8046 1380 0.168492468991317 250 6 0.524400512708041
13 96 978 794 0.28179160523694 250 6 0.524400512708041
82 12 8176 1044 0.0425564438058063 250 2 0.524400512708041
35 9 7478 783 0.144818894842174 100 1 0.524400512708041
23 41 5242 1439 0.155370582756586 250 4 0.524400512708041
1 94 1010 1043 0.280583810394164 500 2 0.524400512708041
92 31 1008 1269 0.344976656399667 250 6 0.524400512708041
12 16 958 816 0.292472366639413 100 6 0.524400512708041
99 38 987 578 0.215857251561247 500 7 0.524400512708041
99 65 996 530 0.300771674404386 100 2 0.524400512708041
65 80 8114 1463 0.0724550481466577 100 1 0.524400512708041
36 82 4760 1017 0.319556215298362 250 2 0.524400512708041
50 67 8236 1180 0.287577392735984 500 3 0.524400512708041
47 76 4726 512 0.387669512897264 250 2 0.524400512708041
63 76 8641 841 0.25695019749226 500 5 0.524400512708041
37 30 5209 1073 0.0405421594809741 250 2 0.524400512708041
96 97 968 1423 0.20555697780801 500 2 0.524400512708041
85 23 7785 1313 0.475936592407525 250 1 0.524400512708041
350 11 65
1000 10 70
1000 10 75
1000 14 50
5000 18 70
1000 16 75
1000 12 55
350 10 60
350 11 30
350 18 40
5000 10 45
1000 15 40
1000 14 75
5000 11 40
5000 15 75
1000 14 45
5000 12 25
5000 17 75
1000 12 25
350 16 35
1000 17 55
350 19 55
1000 11 40
350 18 65
350 19 40
350 11 35
350 16 30
350 12 35
5000 12 60
350 12 60
