150 10 10
93 42 11 4
9 52 7 4
26 27 16 16
85 74 10 0
78 57 15 9
71 51 5 1
50 65 3 4
86 87 10 1
16 63 10 9
43 54 10 4
16 32 10 4
45 87 9 9
24 86 9 1
97 58 7 16
68 68 11 0
36 52 4 1
27 18 14 1
71 95 16 16
32 95 14 16
4 50 14 9
47 25 10 4
39 53 7 4
89 16 6 16
74 7 14 4
71 46 13 1
24 79 9 0
65 41 6 9
35 67 9 9
58 27 12 16
47 84 10 1
9 36 7 1
59 79 11 4
65 60 18 25
14 67 10 4
84 67 5 1
8 54 13 4
25 37 9 9
57 33 9 9
6 10 7 1
70 39 11 4
63 57 10 4
53 31 15 1
65 33 9 9
41 29 9 4
89 36 3 16
7 25 1 25
34 75 12 16
51 25 13 1
13 90 5 16
19 90 10 25
4 87 8 0
70 34 7 9
81 54 8 4
89 94 14 4
77 63 10 0
15 65 11 0
28 21 11 1
21 34 9 9
11 86 16 9
46 8 5 16
32 69 13 4
52 69 5 0
17 44 9 1
60 64 9 16
91 39 16 4
85 35 11 1
62 93 15 25
4 45 6 25
8 67 12 4
69 41 15 16
80 98 8 1
99 59 14 1
19 68 1 25
83 10 11 16
98 37 12 25
86 98 15 1
35 48 6 25
41 50 14 1
12 6 18 16
65 29 10 4
89 31 11 1
16 90 7 4
51 68 10 4
6 64 9 1
72 69 4 16
98 39 8 9
41 26 14 25
44 89 10 1
75 31 13 9
54 28 9 1
5 52 8 9
33 7 12 4
60 70 6 16
67 80 4 16
12 84 9 16
5 96 10 16
82 29 14 9
32 31 13 1
29 95 7 25
4 84 8 16
42 82 15 4
16 99 9 0
25 52 9 9
24 14 6 0
66 99 2 25
60 48 6 4
8 13 5 4
2 15 7 9
71 6 4 4
16 4 7 9
24 75 15 4
34 63 14 9
69 65 9 9
52 83 13 0
18 51 8 4
13 31 8 16
83 16 15 9
78 56 10 25
97 11 6 16
85 72 11 1
61 30 7 1
53 96 5 4
61 47 7 4
92 88 12 9
95 27 9 16
75 22 9 9
55 60 12 0
98 33 9 4
57 72 14 1
75 14 12 1
8 18 17 9
98 10 14 0
22 95 5 9
89 30 11 9
74 91 8 4
85 30 12 9
25 25 6 25
92 84 8 4
64 32 8 9
58 69 7 9
73 24 7 4
73 99 8 16
35 40 17 16
24 20 12 16
52 58 11 1
90 23 17 4
92 3 8 9
50 35 12 1
37 69 13 16
72 61 1 9
69 8 4820 1301 0.148478554673493 500 6 0.2533471031358
38 75 4939 723 0.475905893349554 100 4 0.2533471031358
83 6 5032 1376 0.421336465752684 250 2 0.2533471031358
58 13 981 717 0.333972749754321 250 6 0.2533471031358
43 15 5209 1158 0.132377670526039 100 4 0.2533471031358
99 91 5002 1396 0.342452358989976 500 2 0.2533471031358
46 40 8186 670 0.473982816091739 500 5 0.2533471031358
96 37 1009 1337 0.226269624724519 500 6 0.2533471031358
61 80 952 842 0.163065343028866 100 4 0.2533471031358
57 73 4907 1102 0.0437648435798474 250 7 0.2533471031358
350 19 30
1000 16 40
1000 14 50
350 17 60
1000 10 35
1000 15 65
5000 20 40
1000 13 35
5000 10 55
350 18 65
