300 50 50
66 13 15 9
88 70 5 1
83 61 9 16
42 60 6 9
31 22 3 9
63 68 5 0
43 96 8 4
5 66 7 1
36 93 14 16
19 11 14 16
26 59 12 16
23 73 3 4
36 30 16 16
51 76 5 4
82 68 11 16
85 24 9 16
23 37 2 16
97 38 14 4
12 12 15 9
39 15 8 4
14 96 16 9
25 10 4 16
88 18 14 1
35 2 11 1
25 60 5 1
45 21 15 25
70 62 10 9
98 79 10 9
64 7 6 16
25 100 13 4
24 64 10 4
38 99 5 4
98 76 10 4
53 65 3 16
17 21 13 1
25 47 14 9
11 4 11 25
50 85 18 16
67 68 13 1
76 99 7 1
77 71 12 4
71 89 7 4
72 3 9 9
84 58 10 16
81 7 5 1
97 58 10 9
70 87 11 4
56 68 15 0
52 38 12 25
58 56 11 0
58 55 3 16
19 65 1 16
63 60 9 4
72 99 15 0
10 79 6 16
38 81 15 16
44 53 8 9
61 41 8 25
9 94 10 0
82 15 14 4
97 29 14 1
11 13 12 0
22 98 6 9
71 24 12 9
80 87 18 25
66 13 7 4
28 46 4 16
28 50 10 4
38 3 3 25
67 5 7 1
67 93 10 9
13 92 13 9
85 77 8 16
89 89 11 1
15 67 12 16
75 85 11 16
5 63 7 16
46 86 13 9
83 60 9 4
82 95 19 16
62 59 3 9
18 62 6 0
48 68 13 1
62 2 7 4
64 60 10 4
37 54 10 4
38 43 6 25
6 64 9 9
18 80 14 9
10 48 8 4
40 92 7 4
85 13 12 16
59 2 13 16
67 91 8 0
15 55 7 16
70 29 8 4
18 22 7 1
28 15 14 16
52 33 5 4
13 15 8 16
7 82 12 0
4 69 12 1
17 61 20 16
84 100 11 16
84 62 18 25
79 92 17 16
96 7 9 9
82 26 3 16
100 88 15 1
29 27 16 25
71 76 9 4
20 9 14 9
57 82 4 4
46 6 16 16
17 6 11 9
7 32 14 16
18 41 9 16
29 60 9 4
96 89 5 9
65 22 15 16
7 45 15 16
97 33 5 4
65 48 13 4
81 20 5 9
91 85 15 16
60 98 10 0
13 34 9 1
44 52 15 4
42 17 5 25
69 70 15 9
71 46 12 4
42 43 3 1
13 57 9 1
59 47 17 16
22 35 4 9
89 70 6 1
19 95 4 9
73 81 9 16
61 9 10 16
81 74 8 1
27 53 3 16
16 21 21 9
99 76 5 1
63 9 15 16
14 81 13 16
71 3 17 4
77 82 11 0
57 75 10 4
36 27 13 9
24 9 14 16
51 82 12 1
59 19 18 25
66 34 14 4
14 70 9 9
87 54 10 16
36 3 15 4
49 34 9 1
5 17 12 4
69 69 1 25
75 2 2 9
89 30 12 1
33 54 8 4
53 35 10 0
59 21 11 16
97 33 11 9
92 23 5 0
79 43 9 4
20 3 11 1
55 91 12 9
24 62 9 4
19 76 9 1
65 60 6 9
58 35 2 9
41 5 8 1
22 25 12 4
29 41 9 1
88 62 8 4
21 32 8 16
