150 30 30
72 53 11 4
56 84 7 1
24 90 9 16
18 38 1 16
65 50 2 25
11 48 6 4
91 47 12 9
59 3 7 4
5 56 13 1
100 37 14 16
67 44 4 9
66 37 4 4
91 75 10 1
24 10 8 1
26 100 13 1
91 31 15 25
52 63 7 9
49 26 10 1
72 55 5 1
88 16 10 16
39 32 13 4
42 96 13 4
4 1 3 9
90 36 14 16
2 55 21 25
57 42 18 16
44 23 2 25
75 95 18 25
95 19 14 16
55 81 13 9
56 82 8 4
85 5 7 4
79 90 10 25
84 31 14 9
97 75 12 4
21 69 9 4
94 58 9 9
66 6 15 16
29 50 13 1
46 97 9 1
82 42 5 1
18 88 15 9
89 76 11 1
29 93 9 4
23 70 11 16
59 37 7 1
65 85 17 25
71 10 7 4
77 58 8 9
96 20 8 9
47 50 8 4
37 29 10 16
18 84 2 9
98 43 11 4
68 70 13 25
72 47 8 0
34 52 13 16
29 93 8 1
85 19 13 4
25 42 10 4
18 25 9 16
8 71 11 4
9 35 15 9
59 13 6 4
17 9 14 4
80 100 6 1
51 20 15 16
16 3 7 1
38 65 20 25
43 77 6 4
32 70 8 9
52 88 10 0
73 41 17 4
29 11 15 1
95 41 10 4
46 85 5 25
81 82 8 4
24 44 8 25
74 99 6 9
94 32 7 1
28 56 16 4
80 42 5 1
34 4 7 0
42 98 9 4
64 11 13 1
75 48 17 9
93 4 10 0
76 92 8 1
80 95 10 4
3 41 13 1
91 12 12 0
13 34 12 4
36 2 14 4
89 56 14 9
34 58 0 25
2 25 10 0
93 17 6 9
82 52 9 4
50 13 14 4
37 60 4 4
43 60 11 1
50 13 9 4
57 90 14 25
5 18 14 9
1 69 11 1
40 14 9 4
30 55 11 4
73 88 11 1
6 5 13 16
37 75 13 25
69 51 16 1
45 37 13 4
17 80 13 9
99 80 5 16
55 70 6 9
13 53 7 4
73 82 14 0
52 44 14 25
27 98 15 4
45 54 5 9
88 16 12 9
71 20 5 9
20 97 13 0
4 69 12 4
68 95 7 25
3 2 18 16
75 52 6 0
53 8 19 16
74 97 8 0
40 98 14 1
16 22 18 25
71 46 11 9
53 70 10 1
5 17 5 1
64 35 14 1
36 92 4 9
30 52 7 1
14 64 15 9
56 61 4 1
47 68 16 9
32 96 11 0
98 89 7 25
23 88 10 9
78 92 9 9
10 55 3 16
76 14 14 4
88 17 10 16
61 56 18 4
44 65 10 1
31 48 8 9
94 30 8145 1499 0.323351726408582 250 1 0.2533471031358
94 37 8356 1364 0.266210796518717 100 3 0.2533471031358
11 87 7966 867 0.123597308134194 500 5 0.2533471031358
80 9 5190 1251 0.233563916778658 500 3 0.2533471031358
15 26 1058 821 0.189452290625777 250 3 0.2533471031358
71 31 1035 1453 0.361016974430531 500 6 0.2533471031358
61 55 987 598 0.367480449967552 100 2 0.2533471031358
22 77 8112 1241 0.342192322041374 500 6 0.2533471031358
89 68 4628 1149 0.242884813926648 500 4 0.2533471031358
49 25 5097 580 0.274979304643348 250 7 0.2533471031358
52 85 5442 1389 0.166994006864261 100 3 0.2533471031358
13 20 8324 963 0.468778772102669 100 6 0.2533471031358
16 78 7722 917 0.429891563144047 100 4 0.2533471031358
95 71 4700 1413 0.0376600680989213 500 6 0.2533471031358
40 21 8002 1153 0.354522323156707 500 7 0.2533471031358
41 14 4847 1392 0.208229871417861 100 2 0.2533471031358
45 39 4667 1394 0.257002997223754 100 6 0.2533471031358
28 98 8296 1213 0.357919192442205 500 5 0.2533471031358
84 78 4996 1362 0.214172919269186 500 6 0.2533471031358
32 6 7768 842 0.333563201767392 100 1 0.2533471031358
49 72 1027 823 0.19554054397624 250 4 0.2533471031358
40 93 5076 1070 0.102563515049405 100 1 0.2533471031358
38 80 4809 1319 0.477564783839043 100 7 0.2533471031358
74 98 5061 558 0.0648800083459355 250 7 0.2533471031358
24 89 8213 974 0.357790993959643 100 2 0.2533471031358
70 66 4904 703 0.430084358064923 250 1 0.2533471031358
62 39 4941 1022 0.191710649395827 500 4 0.2533471031358
68 70 5007 1062 0.425394837334752 250 5 0.2533471031358
5 77 8255 1161 0.493634727306198 100 5 0.2533471031358
50 67 4893 892 0.106407717107795 100 3 0.2533471031358
5000 18 45
1000 15 65
350 18 45
350 12 70
350 20 65
1000 13 35
1000 14 40
5000 15 40
350 14 35
350 13 30
5000 20 45
5000 17 60
350 16 70
5000 19 30
1000 12 70
5000 12 25
1000 16 45
350 12 50
350 14 55
350 18 65
5000 15 55
1000 14 35
1000 16 30
5000 19 70
5000 19 45
5000 12 70
1000 11 50
5000 20 35
1000 20 40
5000 13 45
