1000 50 50
53 67 1 25
10 31 12 4
25 3 10 9
14 94 5 1
44 48 8 4
57 99 6 25
33 31 12 16
30 97 12 0
40 84 11 1
44 34 10 4
41 89 14 25
32 9 19 25
40 31 8 9
89 87 6 16
45 2 10 1
16 38 15 16
10 19 14 1
41 68 7 4
17 12 8 16
25 97 10 0
99 6 12 25
76 61 15 4
99 49 4 25
56 33 14 9
48 54 12 9
3 33 9 4
54 71 13 1
60 75 11 25
38 7 12 1
67 80 4 4
23 44 5 1
59 49 10 1
16 20 5 9
75 74 15 25
17 87 10 1
55 60 18 16
75 38 12 4
34 73 11 0
76 73 6 16
33 30 8 9
86 37 11 0
96 63 5 4
78 10 3 16
41 28 12 9
7 98 9 1
79 56 6 25
68 42 12 1
34 49 6 1
77 51 9 4
12 77 10 4
83 76 14 16
88 98 3 25
16 13 12 16
46 91 9 16
43 93 16 9
30 18 14 0
91 51 19 16
83 84 6 9
93 55 12 0
40 23 7 4
99 55 14 16
21 71 14 4
11 91 5 9
51 2 8 1
97 8 9 9
40 86 11 0
74 24 6 16
40 16 10 0
23 6 10 16
21 23 10 16
54 34 15 1
47 26 13 0
87 14 16 9
68 29 10 16
44 94 7 1
90 45 11 9
3 54 13 4
95 71 8 1
34 14 9 25
35 70 6 9
73 67 14 4
68 46 13 0
96 62 13 1
77 69 6 1
57 27 14 1
16 18 10 4
57 80 11 1
99 53 15 0
8 87 10 16
10 81 9 16
11 65 12 9
69 25 25 16
26 25 6 9
30 6 9 1
23 83 13 0
74 81 4 1
78 30 9 1
84 56 10 9
62 69 9 1
97 27 0 16
5 74 14 4
95 75 4 16
87 92 17 16
21 13 3 9
6 36 13 16
62 88 6 16
57 81 8 0
60 21 12 1
66 80 16 9
87 81 12 4
87 89 14 4
98 47 14 16
73 65 6 16
10 100 19 25
34 58 8 25
98 48 7 1
76 23 6 1
70 77 3 9
40 83 11 9
30 47 8 4
13 88 6 9
93 73 5 9
51 78 7 1
34 95 4 16
19 82 6 0
87 20 14 9
52 19 18 9
79 29 11 9
39 19 10 4
48 22 10 4
16 83 14 16
32 41 19 4
6 28 7 9
57 90 11 25
54 97 14 1
71 59 13 1
18 72 16 25
