150 20 20
69 65 14 25
71 73 12 1
30 93 11 25
33 43 8 1
69 97 12 4
98 93 9 4
52 94 20 9
26 76 15 25
79 63 18 4
85 66 10 4
4 6 15 4
32 16 12 1
35 78 3 25
11 93 13 9
8 7 4 16
14 37 7 9
9 63 5 4
99 34 12 4
96 46 7 25
8 57 8 4
33 76 10 1
94 75 7 25
85 89 10 1
2 83 14 1
51 24 8 4
51 62 19 25
45 4 16 1
98 81 15 9
90 67 14 16
54 74 5 9
24 23 13 1
88 9 16 1
2 31 8 16
86 12 12 9
43 30 7 4
54 55 11 9
85 77 12 4
88 60 16 16
50 90 10 16
44 22 9 4
31 91 15 1
7 3 5 1
88 29 4 16
50 8 20 16
10 27 4 9
90 69 9 1
47 16 14 9
3 20 7 9
41 78 18 16
94 71 17 16
25 80 11 16
78 39 0 16
38 37 7 4
35 84 11 4
5 70 8 9
76 77 23 25
80 40 7 4
47 60 13 9
9 87 10 9
42 60 13 0
23 66 12 16
89 73 0 25
59 21 10 1
60 46 8 9
20 91 6 1
91 66 7 9
98 6 6 4
89 12 12 9
53 41 12 1
32 61 8 16
68 24 11 16
89 53 6 1
39 82 18 16
5 92 10 9
32 1 11 1
27 4 7 4
64 48 8 25
88 7 16 16
44 22 15 9
45 73 7 25
85 21 7 4
51 76 11 4
11 47 14 9
5 94 14 1
82 13 14 16
30 55 14 1
57 12 7 4
99 80 6 9
32 34 3 16
14 95 5 0
80 54 16 16
27 83 11 9
30 46 7 16
40 32 15 16
47 85 11 16
42 96 11 4
85 62 15 1
99 89 17 4
84 42 11 9
70 71 9 1
37 69 11 1
65 54 12 1
67 67 11 4
31 81 7 1
41 33 9 4
28 94 11 1
3 22 4 9
18 22 5 16
27 23 5 16
40 66 11 1
10 28 19 9
8 96 15 1
99 58 6 16
69 93 4 4
60 87 13 4
90 94 14 4
14 12 7 9
74 31 8 1
79 39 14 4
2 41 9 16
98 21 11 1
84 83 6 1
12 73 17 4
72 65 9 4
12 90 10 9
18 73 10 4
28 92 6 0
6 85 15 4
38 3 11 1
30 94 7 4
45 31 11 9
98 29 6 4
23 49 11 16
78 25 5 4
35 41 5 4
79 40 2 4
43 19 3 25
32 33 15 1
60 34 7 9
21 58 10 1
10 27 10 1
55 47 15 25
23 11 7 25
57 26 20 16
47 41 9 4
41 30 9 1
43 46 9 4
91 95 10 4
100 71 11 1
41 64 8 4
75 49 5057 524 0.172966449472588 100 1 0.524400512708041
57 47 8146 1144 0.0525458314758726 100 5 0.524400512708041
41 30 7798 1484 0.191833115476184 100 2 0.524400512708041
43 65 987 995 0.368908501400147 500 3 0.524400512708041
89 54 7740 544 0.289054898503236 100 7 0.524400512708041
48 80 5066 550 0.0630668635573238 500 3 0.524400512708041
1 28 1025 629 0.475991744673811 500 6 0.524400512708041
54 26 8269 885 0.188237480965909 100 7 0.524400512708041
77 90 4631 922 0.30724094428122 500 6 0.524400512708041
19 24 8054 890 0.0625068426388316 500 3 0.524400512708041
43 83 995 1262 0.422192858452909 100 5 0.524400512708041
56 17 7906 1237 0.471214995656628 100 6 0.524400512708041
79 88 8238 1164 0.41349309209967 500 4 0.524400512708041
47 16 8171 961 0.0301418536459096 500 3 0.524400512708041
100 25 8154 637 0.222352089304477 500 6 0.524400512708041
76 80 1005 625 0.47368496109033 250 4 0.524400512708041
45 67 1015 1532 0.276727621110622 250 5 0.524400512708041
30 44 980 1302 0.102278817850165 500 4 0.524400512708041
15 42 4729 1311 0.377244342067279 500 7 0.524400512708041
24 46 1006 1176 0.377961497164797 250 4 0.524400512708041
350 17 55
5000 11 25
350 12 40
1000 15 50
1000 15 65
350 16 55
350 15 40
350 10 65
350 10 55
5000 17 35
5000 16 65
1000 13 35
1000 16 50
350 11 55
5000 11 50
5000 17 25
5000 14 35
5000 19 50
5000 16 35
350 17 40
