300 50 50
79 31 6 9
26 75 7 9
41 33 9 4
77 49 5 0
21 67 7 1
13 14 12 0
78 96 16 4
37 48 17 16
94 38 15 1
76 100 10 9
57 59 11 1
15 97 8 1
88 59 9 16
65 21 8 4
48 48 9 9
51 24 7 4
64 87 2 16
15 29 8 0
9 9 15 4
36 87 11 4
9 18 9 4
37 22 9 4
83 10 12 9
33 71 4 9
81 64 13 16
45 27 9 9
12 93 11 16
15 93 4 16
41 65 5 16
42 3 7 4
38 77 3 4
70 48 12 16
99 91 9 1
44 30 10 4
87 66 12 16
59 97 10 16
84 27 9 1
24 17 15 1
1 44 9 0
5 63 5 16
52 34 19 4
74 48 18 4
60 85 15 9
29 90 12 9
32 53 8 16
82 48 3 16
57 92 7 9
8 88 7 4
64 46 10 16
75 33 6 1
96 49 10 16
19 28 12 1
20 98 15 16
27 9 11 16
49 97 14 4
60 36 13 4
10 89 12 9
53 77 5 0
19 19 6 0
1 52 8 0
31 82 9 4
17 89 11 16
33 7 6 9
15 14 8 1
73 45 6 0
71 2 15 16
42 25 10 0
24 4 7 4
93 37 3 9
32 52 8 25
96 1 7 9
92 82 11 0
85 78 5 1
52 56 9 9
29 21 13 0
53 28 14 4
22 84 15 16
38 28 11 4
33 97 6 1
99 95 11 0
42 84 16 16
50 98 12 9
32 75 9 1
31 96 12 9
28 58 7 4
51 57 12 9
63 74 8 1
14 28 8 1
99 59 9 1
22 45 13 9
69 14 10 16
72 61 11 1
33 68 16 25
92 65 3 25
5 86 16 25
49 88 14 25
26 75 8 9
68 48 14 1
7 56 17 9
65 64 13 4
72 93 13 1
96 48 13 1
8 35 5 9
90 39 8 25
57 17 4 16
51 33 22 25
92 9 10 0
29 49 17 16
40 96 13 4
53 89 5 1
67 93 12 4
25 74 12 0
21 87 7 0
81 99 14 4
69 96 10 16
28 47 11 9
11 55 14 16
40 18 8 25
35 21 16 4
26 79 8 1
39 5 12 1
64 88 13 9
49 85 12 25
60 33 15 16
22 23 12 1
11 88 13 9
44 74 5 4
17 23 8 1
61 87 7 25
25 24 6 4
24 28 9 0
13 43 7 16
4 14 7 1
82 87 14 0
78 43 17 16
25 23 13 1
76 33 11 16
63 98 13 1
35 46 11 16
30 72 12 4
88 22 19 9
22 75 9 1
80 25 10 4
25 80 4 16
64 99 12 9
38 13 9 1
21 91 9 9
45 8 10 25
58 21 15 16
62 19 10 25
52 24 13 16
74 84 8 9
50 17 16 9
2 41 10 0
66 12 3 9
70 13 13 4
47 84 7 4
44 79 5 0
34 56 14 4
99 20 7 0
37 50 27 25
75 81 12 16
19 7 16 9
71 73 9 0
27 44 2 9
70 93 2 16
44 71 9 1
64 88 18 4
2 18 21 16
44 100 7 9
63 22 18 16
32 69 7 25
93 35 13 16
19 85 10 9
51 70 5 4
24 14 12 9
93 38 5 1
60 24 11 0
34 49 8 4
10 74 16 1
53 59 14 9
93 27 11 1
56 83 18 16
91 38 10 16
53 49 10 9
33 8 9 1
55 70 11 25
63 82 14 1
9 11 18 16
22 61 9 1
84 21 15 1
6 47 7 1
54 70 11 9
33 92 10 16
63 47 2 9
70 75 7 16
85 80 15 4
85 40 8 1
59 81 11 1
41 2 13 16
55 25 13 0
18 10 19 25
79 22 4 9
99 9 7 1
55 97 12 1
67 89 14 1
92 97 12 9
86 40 15 4
8 70 6 16
37 56 5 4
75 71 13 16
21 60 15 16
32 72 6 4
77 84 1 16
33 30 6 4
20 37 6 16
42 81 8 1
17 14 3 4
79 39 12 16
5 78 1 4
25 92 10 4
79 41 9 4
52 23 5 9
42 23 10 9
41 85 12 1
16 69 14 9
14 60 10 9
97 24 12 1
85 57 10 4
51 96 11 4
20 86 12 4
29 96 8 4
80 56 10 1
1 57 9 9
48 46 10 1
80 58 14 1
56 65 8 16
43 72 12 1
64 48 6 9
13 10 9 16
5 57 13 1
29 2 9 1
56 23 9 25
55 19 7 4
81 10 14 1
48 94 11 25
24 66 10 9
74 20 7 4
88 97 12 1
91 95 22 25
22 31 5 16
6 21 5 1
69 70 12 4
11 22 9 16
78 25 15 4
2 80 6 9
71 64 14 0
45 66 14 0
20 25 0 9
62 63 6 16
1 46 16 16
49 33 1 25
24 17 13 1
51 4 11 4
73 53 14 0
33 26 13 9
40 33 11 9
83 68 6 0
22 7 7 1
30 76 14 9
83 67 13 4
79 97 14 16
87 22 11 0
89 96 9 1
56 63 6 16
58 85 11 4
13 39 4 1
78 88 13 16
18 93 7 0
95 81 0 9
53 30 11 16
39 36 16 4
29 64 5 4
17 18 7 25
95 80 7 16
56 74 10 9
74 63 13 1
13 98 11 9
26 23 4 16
11 33 11 9
14 90 8 0
60 19 7 16
22 60 14 16
9 11 0 16
87 20 11 1
54 98 15 25
65 52 9 9
95 66 13 16
75 52 5 1
54 88 11 16
83 96 7485 1541 0.378814767706208 250 5 0.841621233572914
71 66 985 1844 0.404338848043699 500 3 0.841621233572914
29 84 5016 2559 0.353425585618243 250 5 0.841621233572914
40 21 5185 3000 0.317008456557523 250 7 0.841621233572914
47 81 7837 1151 0.101464709932916 100 7 0.841621233572914
95 59 7926 2999 0.410613437076099 250 4 0.841621233572914
11 15 1023 1681 0.0883603035635315 500 7 0.841621233572914
34 45 5203 2980 0.0461960629909299 500 3 0.841621233572914
30 88 985 1072 0.438627925212495 250 3 0.841621233572914
89 53 4791 2992 0.257028093445115 250 4 0.841621233572914
56 84 997 2156 0.357243028660305 250 4 0.841621233572914
21 46 8104 1170 0.0737676200829446 250 4 0.841621233572914
15 70 998 2193 0.185276525828522 100 3 0.841621233572914
81 46 4902 2134 0.173982578278519 500 5 0.841621233572914
12 6 990 2810 0.427258015673142 500 3 0.841621233572914
85 71 4750 1947 0.320730199757963 100 5 0.841621233572914
13 49 1012 2715 0.042664507094305 250 3 0.841621233572914
38 90 1031 2957 0.463273301851004 250 7 0.841621233572914
100 47 5468 2979 0.280073050118517 500 1 0.841621233572914
25 69 4785 2699 0.303255880454089 250 4 0.841621233572914
38 33 4631 2909 0.347135133554693 500 3 0.841621233572914
71 34 7834 1884 0.0934441773220897 250 1 0.841621233572914
12 2 5200 1048 0.432545913115609 500 1 0.841621233572914
43 50 1009 2967 0.39791329265805 500 1 0.841621233572914
62 13 4646 2635 0.277994860627223 500 2 0.841621233572914
83 17 7305 2293 0.217488728531171 250 6 0.841621233572914
94 49 4903 2512 0.29864894455066 250 5 0.841621233572914
