200 30 30
58 43 13 1
61 15 11 1
98 82 12 25
69 58 7 0
73 82 14 1
54 37 15 16
68 78 13 16
33 55 14 4
17 13 7 9
30 35 14 9
20 80 6 16
49 50 6 0
74 33 14 16
57 100 7 4
22 55 11 9
83 52 6 1
87 86 9 1
1 64 9 0
97 42 10 4
65 22 16 4
30 3 8 0
99 50 9 0
65 43 6 9
38 62 15 16
35 14 5 9
48 90 13 4
91 15 10 0
76 51 6 16
8 79 1 9
32 78 11 1
3 19 10 4
7 85 10 0
37 26 10 16
70 82 20 16
40 97 12 9
26 24 8 0
34 33 7 25
12 21 13 1
41 69 13 9
36 57 7 16
68 1 4 16
78 99 1 16
74 77 13 1
38 32 9 4
63 53 14 4
5 30 5 4
26 83 7 9
6 49 11 9
90 81 0 16
41 14 8 4
38 20 13 1
54 13 13 1
59 20 4 16
3 66 6 4
39 43 6 4
41 52 7 1
90 67 10 9
47 57 13 4
27 10 14 16
89 37 6 4
37 46 2 9
88 48 15 4
27 87 13 9
86 23 7 1
60 61 7 4
60 25 10 4
83 27 17 16
66 33 10 16
35 84 12 4
71 4 15 4
43 44 9 16
89 38 2 16
29 3 6 0
96 34 19 16
79 97 5 1
81 22 11 1
30 44 10 4
56 19 19 25
71 7 13 0
80 15 11 25
64 29 10 4
6 46 11 25
14 68 11 4
45 84 7 9
63 35 11 9
46 98 13 1
89 84 16 16
52 87 8 16
5 39 15 0
9 67 5 25
72 47 6 1
94 1 7 16
90 70 7 1
69 78 2 9
22 63 6 9
8 18 16 9
1 16 16 9
5 13 10 4
3 40 23 25
67 63 19 9
9 50 6 25
41 17 13 16
71 93 10 16
78 66 8 25
29 1 11 9
16 17 9 1
8 80 7 4
45 41 6 1
84 5 11 0
44 26 12 9
60 2 7 9
67 67 11 9
59 56 8 9
64 76 4 9
15 54 7 9
45 28 8 16
38 71 18 9
49 72 10 4
37 91 7 9
87 41 9 9
65 32 6 25
73 95 10 16
50 46 8 0
23 15 12 0
36 23 12 1
68 61 6 4
42 28 12 16
66 43 10 4
69 78 4 4
7 98 5 16
34 52 17 9
78 84 11 16
13 19 8 25
74 7 14 1
28 22 7 1
95 53 10 9
82 31 9 4
26 75 15 25
98 20 14 4
43 23 10 9
67 26 9 1
92 31 6 16
35 29 7 1
53 75 0 25
77 12 10 0
33 80 0 16
95 13 10 4
70 94 12 0
23 7 11 1
31 46 12 4
91 40 6 9
33 54 17 25
72 84 8 0
38 73 8 9
49 65 3 9
45 27 0 4
48 88 16 16
67 75 14 16
10 88 6 16
86 44 11 4
44 69 8 1
14 9 10 4
86 26 11 4
89 30 10 9
92 97 15 0
55 4 16 1
40 12 16 4
82 86 6 4
2 45 13 4
36 22 13 1
86 40 16 9
53 65 4 9
56 62 10 16
9 64 10 4
66 45 15 9
9 53 16 16
85 74 7 1
91 99 6 16
83 22 4 1
18 89 12 16
52 62 8 25
20 57 8 25
37 64 19 9
23 2 9 4
58 97 16 9
17 96 10 1
28 91 11 0
56 53 8 16
1 20 9 1
50 33 13 4
58 2 14 0
68 66 5 1
18 36 11 9
72 38 9 0
60 36 10 1
85 75 8 9
5 11 9 4
10 62 7 0
19 17 10 16
70 91 7 9
35 11 1008 1683 0.127042004633695 250 7 1.2815515655446
42 33 5162 1315 0.474070370919071 250 5 1.2815515655446
61 3 5075 1725 0.210734027067665 250 6 1.2815515655446
48 46 8502 1066 0.492562793372199 500 5 1.2815515655446
100 1 5063 1721 0.343077032812871 250 2 1.2815515655446
12 36 5474 1848 0.226758833557833 100 3 1.2815515655446
25 52 8326 1028 0.207905308285262 500 5 1.2815515655446
48 74 1005 1039 0.433987160760444 500 1 1.2815515655446
48 90 1003 791 0.400843106748071 100 5 1.2815515655446
70 66 4683 1902 0.351151409340091 250 7 1.2815515655446
5 60 7541 981 0.467854809411801 250 7 1.2815515655446
73 51 1013 1754 0.222834531399421 100 4 1.2815515655446
33 80 1001 1557 0.258619899486657 250 2 1.2815515655446
7 45 7781 731 0.391851421117317 250 3 1.2815515655446
52 70 972 946 0.0880070245801471 100 4 1.2815515655446
58 90 7848 827 0.317575697912835 100 6 1.2815515655446
74 69 4788 1287 0.347507478815969 500 2 1.2815515655446
21 77 7961 1192 0.388579449127428 100 6 1.2815515655446
25 87 1006 940 0.0402744358126074 100 1 1.2815515655446
70 9 1005 1368 0.090481370841153 100 7 1.2815515655446
91 54 7951 1899 0.375646475332323 500 5 1.2815515655446
34 48 7512 1148 0.105795158653054 100 3 1.2815515655446
9 99 4927 1789 0.452331190991681 500 2 1.2815515655446
63 31 7761 691 0.204287458308972 500 3 1.2815515655446
90 64 5234 715 0.430966043961234 500 4 1.2815515655446
76 100 8572 1916 0.438923747544177 100 2 1.2815515655446
9 15 5307 762 0.324778189458884 500 2 1.2815515655446
78 27 5061 930 0.058720430994872 250 5 1.2815515655446
94 61 5219 1007 0.207092587398365 250 5 1.2815515655446
70 2 8089 686 0.165963970110752 250 5 1.2815515655446
1000 18 35
350 16 75
5000 19 25
5000 14 70
1000 15 40
5000 11 50
350 13 55
350 16 75
5000 17 70
5000 13 35
350 11 60
350 19 35
350 18 35
350 19 75
350 13 50
1000 12 60
350 14 70
350 14 45
350 17 25
5000 17 70
5000 15 65
350 17 30
1000 17 30
1000 17 50
1000 20 45
1000 12 55
350 17 65
5000 17 30
1000 11 75
1000 11 70
