200 30 30
94 47 9 1
70 90 5 9
41 95 13 25
96 74 10 9
92 18 4 4
25 68 14 1
11 68 14 16
97 48 10 4
5 8 8 9
58 19 11 1
92 71 9 25
23 15 16 25
5 63 19 16
82 87 5 1
11 96 1 25
44 62 11 1
16 87 9 9
80 17 15 16
17 25 12 9
90 41 9 4
19 68 15 4
25 27 8 4
51 26 9 9
26 70 9 1
28 1 11 16
26 27 12 25
77 89 4 16
56 29 14 9
41 66 10 25
15 21 9 9
32 52 9 16
97 2 6 25
39 96 11 0
94 87 10 9
6 56 11 9
73 43 7 9
85 88 15 4
6 3 8 16
24 61 10 16
87 21 10 9
59 9 7 0
46 92 5 16
67 99 8 25
77 86 7 1
56 44 9 9
44 14 14 1
91 78 12 1
28 73 11 9
29 24 11 25
70 49 10 4
61 27 9 1
89 95 10 9
26 76 10 9
95 81 18 16
91 98 8 4
44 65 8 1
50 63 0 25
2 48 0 16
51 53 20 25
4 46 12 4
80 63 8 9
13 42 10 4
41 71 8 16
77 89 14 9
42 8 10 4
33 98 11 4
78 55 8 0
93 72 2 9
13 75 12 1
70 2 15 1
20 82 6 0
39 42 15 16
88 30 18 9
2 50 11 0
19 7 11 1
6 27 9 1
15 78 9 25
70 31 7 9
3 31 6 1
9 19 3 9
93 45 13 4
92 57 10 1
81 69 9 1
65 80 6 1
58 26 8 16
88 46 12 1
63 83 15 16
95 90 13 16
53 47 10 0
86 99 12 4
87 48 9 16
42 81 15 1
65 99 8 9
74 45 15 0
57 45 10 1
54 54 10 1
82 16 6 9
43 62 11 1
6 55 6 1
73 53 10 16
14 53 6 4
47 92 10 1
14 13 5 9
3 38 8 4
83 53 11 0
94 53 9 1
75 21 14 1
83 8 14 4
86 34 12 9
36 17 9 9
29 46 12 4
51 41 10 9
10 71 5 9
15 15 8 16
33 61 7 4
42 88 10 16
13 22 10 4
11 88 12 0
49 75 13 0
39 52 6 1
19 64 10 4
30 63 10 9
18 2 13 4
76 88 14 4
44 7 15 16
83 46 14 1
77 70 10 4
42 63 12 4
79 19 15 16
25 9 5 1
16 76 8 1
50 56 15 1
93 30 13 16
62 15 5 25
56 34 9 9
65 41 12 4
5 34 10 9
96 35 9 9
99 69 7 1
79 31 7 16
81 49 12 4
81 76 17 16
43 53 10 9
26 98 10 1
69 83 4 9
79 50 12 1
30 51 20 4
66 21 12 16
51 14 13 16
76 73 7 4
45 37 15 25
39 59 4 4
51 39 7 16
33 94 6 4
8 81 8 1
18 30 13 9
20 21 8 25
27 47 16 16
77 27 13 9
56 91 11 1
13 64 15 1
10 59 18 9
75 19 4 16
14 11 13 16
32 28 10 4
49 99 16 4
98 17 8 9
66 71 7 4
31 88 13 4
82 84 13 4
5 52 18 9
27 19 6 4
96 27 11 4
72 86 12 9
41 48 11 0
37 98 6 1
11 59 7 1
60 32 12 9
41 38 2 25
12 70 11 9
97 49 15 9
73 16 12 16
74 39 8 9
30 47 11 16
63 69 14 1
56 17 20 9
82 8 10 4
50 31 13 9
67 94 16 4
28 19 11 16
66 73 10 9
56 46 7 4
22 8 10 0
99 52 13 16
94 54 3 25
89 17 12 1
34 74 9 9
44 39 8 1
23 32 16 4
11 64 7 16
32 60 1031 944 0.208868156850804 500 4 0.841621233572914
82 87 1019 1172 0.0460473252972588 250 6 0.841621233572914
7 13 1004 844 0.29383019045461 250 4 0.841621233572914
50 88 967 1389 0.193351322240196 100 1 0.841621233572914
64 31 5127 2008 0.133151139931288 500 7 0.841621233572914
87 56 8276 1597 0.0586538804578595 500 2 0.841621233572914
20 90 994 1934 0.17304180839099 250 2 0.841621233572914
15 72 4803 855 0.234581126100384 250 2 0.841621233572914
5 57 4899 939 0.491718799027149 100 2 0.841621233572914
52 9 979 1137 0.153189260254148 100 1 0.841621233572914
67 49 5161 863 0.123752485588193 250 3 0.841621233572914
31 56 1009 1631 0.414551925682463 100 7 0.841621233572914
66 34 5563 928 0.0782275444478728 500 6 0.841621233572914
70 88 8329 1234 0.285396868309472 250 7 0.841621233572914
41 34 961 1856 0.304407639489509 100 4 0.841621233572914
1 36 7544 878 0.178883461314254 250 4 0.841621233572914
28 23 1001 1891 0.213217567014508 500 4 0.841621233572914
57 53 991 887 0.402943865822162 500 4 0.841621233572914
38 1 973 1243 0.187301037518773 500 4 0.841621233572914
92 47 7604 1300 0.345510471581947 250 4 0.841621233572914
8 34 1000 1326 0.178734946858604 250 7 0.841621233572914
88 18 1009 1321 0.088920701907482 100 3 0.841621233572914
60 29 7646 1203 0.187677552734967 100 6 0.841621233572914
19 53 4905 1560 0.124880306394771 100 2 0.841621233572914
22 27 7556 1749 0.316922821030021 500 3 0.841621233572914
75 62 4936 1695 0.240173293901607 100 3 0.841621233572914
78 44 5219 1232 0.318889886464458 500 6 0.841621233572914
16 95 1006 1883 0.253957739530597 100 3 0.841621233572914
88 22 5018 2009 0.354284009456169 100 3 0.841621233572914
62 65 8105 1309 0.189915398885496 250 7 0.841621233572914
1000 15 55
5000 16 60
5000 19 60
5000 13 30
350 13 75
1000 11 55
1000 12 65
5000 11 55
1000 17 55
350 20 45
350 19 65
350 11 45
5000 12 45
1000 18 45
1000 16 30
1000 18 50
350 12 55
350 17 30
350 16 40
5000 13 65
350 20 70
5000 18 30
5000 19 55
350 19 65
1000 20 45
350 19 55
5000 17 70
5000 11 65
5000 10 60
5000 10 65
