150 10 10
14 16 17 16
97 56 9 9
7 45 13 0
24 40 1 25
99 69 11 4
56 11 18 9
3 37 5 1
17 22 3 9
46 28 15 1
86 91 2 25
38 29 13 0
86 10 9 0
64 19 9 4
74 36 22 25
59 15 13 25
79 51 9 9
19 50 13 1
100 26 11 16
82 34 13 1
88 59 13 1
18 8 14 1
17 81 9 16
7 83 8 9
97 9 13 25
45 20 7 4
26 87 17 16
94 17 13 9
8 100 8 1
94 6 15 0
87 39 11 4
5 51 9 16
76 13 13 1
83 85 8 16
98 87 10 16
91 82 10 4
35 46 12 1
92 32 16 9
28 13 8 1
64 45 11 16
19 72 14 16
53 71 11 9
91 19 14 16
30 36 14 25
67 76 6 0
80 48 12 1
64 30 13 16
12 8 12 4
74 31 8 0
31 88 10 1
3 37 7 0
45 96 13 16
52 76 5 4
82 26 11 16
21 95 6 1
53 40 8 16
17 98 11 1
100 26 9 4
71 20 4 25
97 60 13 1
38 22 7 4
72 89 8 9
81 61 6 1
5 85 14 1
62 45 13 1
51 11 11 4
27 75 9 25
61 59 12 4
91 23 13 16
31 2 9 4
33 59 15 1
94 35 7 4
41 51 16 4
48 68 11 1
58 65 5 16
2 60 10 1
47 62 6 9
17 36 12 0
25 44 5 25
43 86 5 16
24 94 11 4
18 57 5 4
90 3 5 4
93 29 17 4
47 50 12 1
61 10 10 16
3 87 14 9
15 37 6 16
85 4 6 9
89 78 15 4
62 25 14 9
2 55 12 4
54 95 5 1
86 78 14 16
90 4 12 4
98 23 16 9
14 62 11 16
5 37 12 0
11 78 12 1
79 91 15 16
64 63 14 9
78 29 19 16
62 91 5 9
45 5 11 9
88 46 8 4
89 52 13 0
99 16 15 4
24 77 15 9
89 35 10 0
6 55 11 9
26 60 10 4
46 85 10 9
5 91 8 9
99 91 8 0
51 12 9 4
6 89 7 25
12 46 9 1
17 19 13 4
54 96 15 25
48 14 6 16
46 1 4 4
13 9 6 4
85 66 3 16
94 94 7 1
51 30 8 1
77 78 14 25
39 5 14 4
89 15 3 16
43 64 14 4
55 29 9 4
53 26 13 1
76 73 17 4
39 66 10 9
73 31 14 1
15 11 15 25
83 16 0 25
94 33 12 16
88 13 10 4
69 86 9 1
59 82 11 9
25 84 15 9
90 16 10 1
52 4 13 16
24 58 15 1
68 1 8 16
82 9 5 4
50 16 7 4
63 51 14 25
67 7 9 4
96 45 2 16
42 94 1 25
17 69 994 573 0.159003987498581 500 5 0.841621233572914
48 4 8150 760 0.440542478717398 500 7 0.841621233572914
11 25 7459 1378 0.209312977429945 100 5 0.841621233572914
53 100 4750 1032 0.247251436507795 100 4 0.841621233572914
38 33 1000 891 0.402658827747218 250 3 0.841621233572914
10 75 8590 1551 0.145433693556115 100 6 0.841621233572914
32 46 4942 908 0.0328117534588091 100 2 0.841621233572914
17 32 995 1491 0.258269734345376 100 5 0.841621233572914
74 53 1002 819 0.464324262244627 250 6 0.841621233572914
20 33 8280 1075 0.256271715755574 100 5 0.841621233572914
1000 12 40
1000 15 65
350 19 50
350 15 40
5000 16 55
5000 11 60
1000 17 35
1000 16 60
350 13 45
350 19 75
