500 50 50
23 5 11 1
27 45 8 1
23 89 7 1
29 95 11 1
15 100 9 9
25 79 14 1
32 97 10 9
92 54 7 4
57 44 12 9
35 18 4 16
19 56 12 9
58 64 17 9
37 54 7 25
4 3 12 4
71 36 13 1
44 19 12 16
28 9 10 1
89 94 0 25
67 74 10 25
84 78 11 1
14 9 6 9
39 40 6 1
14 7 12 4
59 45 7 1
98 34 10 16
53 26 4 16
62 79 12 1
40 29 15 9
90 51 8 16
68 88 13 4
40 33 8 9
81 27 12 4
30 5 16 4
11 9 12 9
57 79 12 4
23 79 11 1
95 94 15 0
21 52 7 4
81 43 12 25
80 32 15 16
75 48 13 1
29 91 6 25
68 89 4 16
6 29 10 4
70 62 9 4
54 90 16 9
48 3 14 25
89 72 10 16
52 93 10 1
59 31 13 4
4 4 14 4
39 25 15 4
49 22 14 9
12 84 6 4
31 34 8 16
97 62 14 25
31 91 9 9
21 79 8 9
4 77 7 1
12 26 13 16
78 30 12 1
54 73 11 0
3 75 10 1
19 71 8 1
23 93 11 1
61 87 11 25
48 65 9 9
94 58 12 4
76 82 17 25
55 43 12 1
1 6 13 0
91 55 10 4
51 42 13 25
67 7 9 1
39 51 11 1
88 88 4 9
59 45 1 16
29 54 13 4
8 12 11 25
69 59 14 9
71 55 9 4
53 32 8 0
53 70 15 1
47 63 12 9
77 85 14 9
41 92 7 0
84 14 7 1
30 93 13 4
68 79 16 4
76 41 14 25
81 17 14 9
80 64 11 0
7 76 8 1
92 62 10 25
94 7 13 4
49 93 13 16
53 38 12 0
82 80 6 9
93 71 6 9
40 10 8 1
49 93 11 9
44 67 7 1
7 99 11 0
61 99 11 1
71 68 7 4
88 93 7 1
27 25 1 16
4 29 14 4
100 39 11 1
92 56 7 9
99 76 11 4
17 9 5 16
65 5 16 16
87 33 11 4
37 51 13 1
68 5 16 16
98 80 11 1
74 10 2 25
12 93 9 1
93 31 10 9
84 6 8 1
53 57 6 25
53 36 6 0
31 85 12 1
77 20 20 16
57 97 4 1
25 61 12 4
60 65 8 4
22 43 7 16
48 98 9 16
97 21 13 1
23 59 18 25
50 56 11 1
15 32 13 1
46 32 9 4
16 65 12 0
19 21 13 16
31 39 10 4
55 77 12 1
28 57 5 1
64 28 10 1
14 98 13 16
26 77 10 4
10 4 12 1
12 82 8 4
99 46 14 1
7 39 16 1
33 8 14 0
52 41 4 4
21 36 12 4
48 64 4 4
50 2 9 25
34 39 8 16
22 16 10 1
15 48 10 16
78 84 10 1
97 12 10 4
80 56 7 9
56 23 8 9
21 5 6 4
59 98 9 9
76 75 9 9
86 99 7 1
70 73 8 9
98 82 11 16
40 50 22 16
24 16 11 0
49 81 15 16
23 78 9 9
25 58 4 16
47 36 14 1
28 83 6 16
82 81 7 0
7 56 5 4
9 90 13 4
85 100 14 1
97 63 9 9
