150 30 30
78 16 7 16
4 6 17 9
86 99 6 0
6 87 12 9
22 88 10 9
88 51 10 0
93 76 4 9
3 2 11 4
90 56 11 16
50 46 9 9
24 76 8 0
96 99 11 9
13 32 14 4
4 10 13 4
98 41 13 0
31 99 12 4
70 66 10 4
82 21 12 16
23 30 12 0
36 33 5 4
78 77 11 25
19 51 8 1
65 85 11 1
21 57 10 0
10 13 13 4
57 49 14 16
19 55 13 9
76 1 12 16
8 29 6 1
30 95 9 25
60 43 10 1
75 94 10 4
6 33 8 4
40 60 14 1
25 66 10 16
53 96 11 4
93 26 7 9
78 9 7 9
87 44 5 1
67 70 7 4
50 9 5 16
61 76 17 9
95 8 18 9
44 61 9 1
38 21 15 0
37 25 6 16
62 58 9 9
85 20 6 9
60 73 12 1
46 37 5 4
50 33 7 16
80 19 10 16
50 25 14 1
94 31 15 16
79 97 9 9
30 20 8 0
18 74 6 4
75 49 12 4
24 30 4 16
96 42 11 16
43 50 8 9
5 69 14 0
29 30 11 16
22 64 12 16
54 41 11 4
3 38 14 4
31 54 7 4
10 78 11 9
55 25 8 16
8 10 11 1
84 98 6 1
34 39 13 4
30 97 10 4
36 19 7 1
99 69 13 1
14 66 9 0
23 36 6 4
34 1 15 9
28 24 10 9
5 21 5 1
32 94 9 16
90 40 7 25
31 86 13 4
63 40 10 9
76 24 17 4
65 83 11 1
66 79 13 16
34 57 14 16
98 70 9 16
71 50 10 25
22 50 23 16
5 16 14 0
24 25 12 0
66 93 13 4
30 65 8 4
27 41 18 25
35 31 14 9
13 95 10 16
64 28 9 16
30 48 8 16
92 21 14 0
41 78 9 4
24 100 7 16
75 64 10 16
24 51 6 1
63 20 17 16
19 85 7 16
83 72 11 4
8 24 8 1
39 66 17 16
7 99 11 0
62 41 4 9
72 4 10 4
69 40 6 0
76 39 6 1
84 65 10 9
27 80 6 25
66 66 5 16
4 94 13 0
30 37 16 4
95 56 9 0
3 5 6 4
33 18 3 4
20 25 10 1
93 82 11 9
3 71 15 9
45 29 10 16
43 60 5 4
3 29 9 16
99 58 5 25
91 42 8 16
71 75 5 1
4 13 13 25
23 2 10 0
11 9 1 16
56 9 6 16
93 77 5 16
22 75 16 9
41 58 11 16
20 4 11 9
21 74 10 1
82 30 7 16
6 50 4 16
77 16 7 1
76 28 10 0
67 25 9 4
38 48 4 9
16 43 4 9
36 21 7 9
65 32 11 0
90 12 8405 1342 0.377453473524656 500 6 0.841621233572914
14 56 8108 853 0.259022043959703 250 7 0.841621233572914
2 71 1017 1357 0.0422549382061698 250 2 0.841621233572914
3 87 8722 610 0.437357467238326 500 7 0.841621233572914
5 7 8421 634 0.488634319179691 100 6 0.841621233572914
48 38 8203 709 0.381587363465223 250 5 0.841621233572914
45 31 8023 1177 0.211232655670028 250 4 0.841621233572914
65 35 995 945 0.416932109708432 100 3 0.841621233572914
52 100 989 662 0.178876208048314 500 2 0.841621233572914
39 51 7598 770 0.317568323507439 500 6 0.841621233572914
64 57 5125 1247 0.477240673857741 100 2 0.841621233572914
4 39 4705 1420 0.20420317391865 250 2 0.841621233572914
65 66 1033 1148 0.0456517899828032 500 4 0.841621233572914
8 73 4930 810 0.261564350549597 100 1 0.841621233572914
69 74 4994 951 0.488677806712221 500 2 0.841621233572914
24 62 4847 1429 0.0542748224246316 500 5 0.841621233572914
71 71 5094 800 0.216986705178861 250 2 0.841621233572914
73 98 8452 1077 0.122264287923463 250 3 0.841621233572914
100 35 4921 1119 0.293811407929752 250 1 0.841621233572914
65 64 4657 881 0.391162911944557 100 1 0.841621233572914
84 51 4792 1287 0.202072546910495 250 5 0.841621233572914
23 31 7695 1142 0.0991854476579465 500 5 0.841621233572914
47 40 986 702 0.371057733437046 100 5 0.841621233572914
64 35 1003 1460 0.136935767640825 100 6 0.841621233572914
75 66 1000 670 0.307667106539011 100 7 0.841621233572914
91 44 5333 938 0.168096828951966 100 5 0.841621233572914
17 57 7805 959 0.154899055031128 250 5 0.841621233572914
82 58 4990 1273 0.291471759770066 500 5 0.841621233572914
71 46 8236 936 0.484212897354737 100 5 0.841621233572914
89 30 978 877 0.403842981902417 250 5 0.841621233572914
350 17 45
350 17 75
5000 18 45
5000 14 50
350 11 45
5000 20 40
350 15 75
1000 14 30
350 14 35
350 13 25
350 14 45
5000 12 60
1000 13 55
5000 17 45
1000 18 75
5000 14 65
1000 19 45
5000 13 40
5000 19 60
1000 14 35
350 14 55
350 13 45
350 16 60
1000 15 30
1000 20 60
350 10 65
5000 15 50
5000 15 35
350 13 60
1000 12 75
