150 20 20
22 76 10 16
63 3 8 9
4 74 10 16
70 25 10 16
62 68 4 1
11 12 10 4
81 25 11 16
82 3 11 9
5 7 8 1
51 50 12 16
37 14 17 4
27 36 10 9
94 91 15 25
38 8 15 9
49 30 11 1
8 14 6 4
36 71 19 16
77 50 7 1
18 58 6 1
13 14 9 9
51 58 6 9
2 93 7 4
38 21 6 4
65 88 6 4
64 54 9 16
30 98 11 9
18 24 12 1
74 24 11 1
92 78 16 4
81 56 7 9
20 66 12 9
17 33 5 16
79 93 5 16
78 71 10 1
51 75 16 9
53 56 6 4
79 52 3 16
29 71 16 9
43 79 14 25
62 14 13 9
53 4 2 16
79 47 5 1
78 10 3 16
19 14 16 1
59 12 13 1
5 2 1 9
56 49 13 1
51 92 11 1
60 62 11 0
3 63 12 9
19 73 8 9
57 30 10 1
92 60 22 25
73 59 6 16
85 36 5 16
17 74 11 16
17 37 11 1
24 16 10 16
85 66 6 16
64 95 16 16
52 20 4 25
79 46 13 16
86 26 5 1
39 73 14 4
76 35 13 1
46 34 16 9
61 29 11 16
12 78 9 4
33 23 7 1
4 56 4 16
38 98 8 1
43 19 6 9
82 37 5 1
43 31 8 25
39 14 9 9
28 90 8 0
60 57 19 16
97 71 5 9
90 57 12 9
100 8 15 1
92 89 5 9
40 80 15 4
60 30 12 1
94 52 5 4
73 93 12 1
89 30 12 0
16 7 9 0
59 44 9 1
34 25 12 1
22 98 11 9
93 34 15 0
11 75 10 1
64 37 8 16
15 7 10 4
24 65 12 0
93 97 11 16
41 36 13 16
93 2 5 16
42 64 10 9
91 61 12 1
2 53 10 1
80 70 16 16
86 43 8 16
4 90 17 9
27 83 12 9
91 11 14 1
10 53 8 16
42 72 9 16
96 35 11 1
15 55 11 4
78 19 10 9
95 21 13 1
10 84 6 4
29 96 8 16
84 78 12 25
39 45 9 16
14 9 7 9
98 11 15 1
75 14 16 9
42 42 4 16
63 61 8 9
73 11 8 1
58 77 9 4
48 54 6 4
36 55 13 9
13 47 12 9
30 14 11 9
15 15 7 1
12 37 11 9
98 86 10 16
99 1 6 9
10 7 3 9
67 82 14 16
33 88 15 16
2 93 5 4
65 92 10 1
1 91 11 16
25 39 11 4
94 75 14 1
23 94 7 4
72 61 8 0
22 50 13 0
49 92 10 4
84 95 9 25
17 50 13 0
41 57 23 16
20 86 14 9
8 61 11 9
12 2 6 1
60 25 8 16
90 97 8086 526 0.117068612624425 500 3 0.2533471031358
46 10 969 1035 0.198241456584074 250 7 0.2533471031358
25 44 1052 1147 0.0841842332365923 100 1 0.2533471031358
4 55 962 910 0.0695683273114264 250 7 0.2533471031358
82 3 8137 1457 0.479680377955083 500 6 0.2533471031358
92 36 8041 1457 0.201748760405462 500 3 0.2533471031358
88 51 8237 786 0.47451298045693 500 3 0.2533471031358
66 46 8280 719 0.0780257071834058 500 4 0.2533471031358
57 65 7815 1423 0.417127555143088 250 1 0.2533471031358
65 24 5238 1108 0.142053682352416 100 2 0.2533471031358
90 50 989 1007 0.0705585245043039 500 4 0.2533471031358
34 57 8497 1368 0.141395538365468 100 2 0.2533471031358
30 28 5076 1452 0.238244645104278 250 6 0.2533471031358
59 92 7693 1017 0.279271864290349 250 2 0.2533471031358
20 12 5075 1408 0.35316362936981 500 2 0.2533471031358
76 80 7892 1120 0.150518466942012 250 5 0.2533471031358
88 56 4740 901 0.362242583995685 250 7 0.2533471031358
95 7 8196 873 0.186112381615676 100 1 0.2533471031358
3 23 4965 1134 0.42865957466187 250 1 0.2533471031358
55 30 8048 674 0.0794199162791483 100 7 0.2533471031358
5000 20 30
1000 19 45
5000 14 55
5000 15 45
1000 10 30
1000 17 55
350 20 30
350 14 55
350 11 35
1000 12 70
1000 15 60
350 17 30
5000 16 65
5000 13 30
350 16 60
350 18 40
5000 14 50
350 17 75
1000 16 40
1000 11 45
