200 30 30
26 56 6 4
65 71 12 1
77 58 14 4
21 32 9 9
64 32 2 9
9 54 9 25
50 61 8 4
44 86 12 16
94 64 5 9
88 5 6 0
24 85 5 1
69 35 15 9
90 99 9 4
39 43 7 16
31 76 5 4
45 99 11 4
91 3 7 25
49 32 11 0
74 35 14 16
25 1 9 4
41 60 9 9
65 9 8 16
5 26 12 1
39 97 12 0
98 8 6 9
74 96 12 25
67 19 4 4
63 69 9 25
94 97 11 4
90 30 7 16
3 43 11 0
40 70 11 9
9 60 18 16
80 87 11 4
67 20 6 4
92 39 13 1
87 58 9 1
37 77 6 9
94 78 15 16
67 35 13 16
96 50 9 1
95 44 5 9
69 94 9 1
72 11 11 4
89 17 15 4
38 52 13 16
18 20 5 9
98 88 12 0
77 32 13 25
64 17 14 9
70 89 15 4
41 44 10 9
86 48 7 25
51 8 5 4
62 11 14 1
52 18 11 4
19 76 3 25
7 79 8 16
19 80 12 9
48 17 11 9
86 41 7 9
1 8 7 4
32 24 6 16
9 25 21 16
45 99 22 25
84 19 4 4
69 47 8 1
89 45 14 16
16 79 15 9
21 22 14 4
37 61 11 9
68 65 5 1
73 94 7 4
60 22 9 4
3 38 9 25
40 76 7 0
9 98 12 4
92 95 9 9
68 33 12 4
100 47 6 0
20 37 11 16
70 60 8 25
44 71 4 1
43 4 7 16
55 84 5 4
77 99 16 16
81 36 10 9
44 47 8 9
74 77 15 9
93 74 11 1
65 6 8 0
70 73 13 4
40 16 11 9
34 44 14 9
3 92 13 9
6 90 6 16
19 69 12 1
49 1 15 25
31 6 13 16
16 12 13 0
21 50 14 1
42 66 9 1
79 7 2 25
67 94 14 1
26 33 7 4
84 93 12 0
33 84 14 0
42 55 3 16
30 38 12 16
28 93 6 4
45 60 10 25
85 13 4 9
88 42 9 4
3 71 14 0
92 32 8 25
86 55 14 0
30 71 9 1
28 7 10 9
31 51 24 25
8 9 15 0
89 97 18 16
17 37 6 4
34 7 10 1
68 53 12 0
86 86 7 16
58 60 10 4
62 3 10 9
84 98 8 9
94 15 9 1
95 18 6 9
48 35 11 16
25 73 11 16
30 50 8 0
49 33 13 1
6 44 7 1
2 7 8 9
20 49 7 4
39 73 2 16
80 60 6 4
45 71 26 25
9 7 11 4
69 71 8 25
56 96 7 9
48 60 6 4
67 99 13 1
55 21 13 9
34 29 11 16
9 98 19 25
16 47 8 9
19 12 18 25
71 21 15 9
90 71 9 4
75 16 11 1
94 68 8 1
30 50 21 16
93 3 10 4
78 29 4 9
23 20 19 16
16 34 14 16
61 22 13 9
78 91 12 16
38 46 6 1
78 99 7 16
14 85 8 16
30 96 9 25
8 36 5 0
50 24 11 25
62 69 11 9
11 10 7 16
97 5 6 16
29 97 10 0
89 67 12 1
32 94 6 1
20 6 6 25
64 28 6 9
25 22 13 1
63 55 9 4
25 24 7 1
90 40 9 16
15 58 14 1
28 56 11 9
92 91 13 25
73 20 10 4
4 82 14 4
9 52 5 25
99 90 6 9
25 30 9 1
75 74 7 4
13 63 5 4
73 21 3 16
38 10 3 16
45 70 9 1
92 69 7 4
29 28 13 9
4 28 12 9
72 29 6 0
89 41 1 16
26 65 12 1
91 25 1 16
19 45 10 4
65 37 7483 883 0.243863333363552 250 2 0.841621233572914
36 2 7733 1965 0.18117237403756 250 2 0.841621233572914
57 93 5117 1552 0.0701375418063253 100 2 0.841621233572914
76 47 4630 1668 0.173739283415489 250 7 0.841621233572914
88 72 5093 1129 0.335222416280303 500 6 0.841621233572914
37 48 5147 1032 0.312474672580138 250 7 0.841621233572914
98 67 8030 1080 0.134850313065108 500 5 0.841621233572914
2 8 4834 1485 0.382151813250966 500 7 0.841621233572914
23 72 7846 1755 0.454641724536195 250 7 0.841621233572914
87 2 8760 940 0.300341587206349 100 3 0.841621233572914
35 23 7976 1246 0.196627794117667 500 5 0.841621233572914
49 81 7868 1887 0.141689593286719 500 5 0.841621233572914
87 94 8158 1309 0.139874107891228 250 4 0.841621233572914
96 73 7598 1071 0.4573076103325 250 1 0.841621233572914
27 30 8369 1113 0.206359724442009 100 7 0.841621233572914
2 72 5230 1089 0.224718605363742 100 5 0.841621233572914
99 25 998 691 0.491332682387438 500 5 0.841621233572914
42 43 4875 1103 0.291064549982548 250 3 0.841621233572914
39 18 1013 739 0.245431023351848 500 2 0.841621233572914
43 52 8264 662 0.403603357006796 500 6 0.841621233572914
39 94 1024 1406 0.0530987437954173 100 5 0.841621233572914
16 44 7684 1442 0.295937730164733 500 1 0.841621233572914
4 50 1030 1960 0.0666560335760005 500 3 0.841621233572914
11 58 1006 1373 0.491741985578556 100 4 0.841621233572914
2 1 7762 1942 0.445836356203072 250 7 0.841621233572914
81 16 1010 1282 0.243766760048457 500 1 0.841621233572914
57 66 1005 1239 0.0648201042832807 250 6 0.841621233572914
10 46 7887 1270 0.367912797450554 250 1 0.841621233572914
96 6 978 913 0.466973925202619 250 4 0.841621233572914
13 22 8767 914 0.393361611994915 500 1 0.841621233572914
350 16 55
5000 12 35
5000 15 60
5000 13 65
350 15 40
5000 18 70
350 12 65
5000 19 35
5000 12 50
350 12 30
5000 15 65
350 13 35
1000 12 75
350 19 45
350 17 55
1000 20 55
350 15 35
350 16 45
1000 11 60
1000 15 50
1000 18 45
5000 20 35
1000 12 55
5000 13 30
350 19 60
5000 16 75
350 20 65
350 13 35
350 16 50
5000 18 30
