300 50 50
5 75 11 0
28 12 10 4
52 88 1 16
30 94 14 1
38 97 11 0
12 90 6 1
18 7 11 16
37 92 16 1
41 96 9 9
6 24 11 4
86 69 6 1
57 85 11 16
57 59 7 16
21 66 10 16
19 96 12 9
11 59 14 25
29 39 15 9
90 89 10 9
93 24 6 9
35 87 9 16
77 23 15 9
88 30 22 25
58 65 12 4
53 89 15 16
84 96 10 0
88 84 7 0
23 22 6 16
27 64 17 9
27 63 8 9
62 11 6 16
56 89 9 4
90 40 8 1
34 85 12 9
26 69 17 4
7 42 7 1
52 93 12 4
75 26 13 9
21 59 9 16
20 66 3 4
96 52 13 1
53 77 12 16
39 90 6 9
45 2 8 1
37 27 13 9
60 20 15 1
14 12 12 25
25 80 9 25
5 20 16 25
5 16 6 0
78 73 13 4
48 2 8 9
71 62 11 1
76 57 13 9
19 9 11 0
68 88 14 4
67 69 9 1
56 4 13 1
62 77 4 16
45 96 7 0
37 1 13 16
18 21 5 0
37 34 14 9
30 60 4 9
16 15 11 16
37 96 6 9
44 19 13 1
19 12 11 16
69 18 6 1
99 73 2 9
95 20 5 9
4 11 11 0
56 65 11 16
66 2 11 9
14 53 12 25
89 54 5 16
21 61 10 4
58 74 12 9
89 7 10 9
81 65 10 4
47 62 8 0
57 36 12 1
70 12 14 0
83 16 14 1
11 98 1 25
71 7 1 25
23 12 11 4
7 78 9 16
10 74 16 9
45 30 17 9
32 78 12 1
68 74 10 16
80 41 4 9
37 55 10 9
92 42 12 1
40 64 9 1
32 75 11 4
82 50 19 16
17 32 11 4
58 62 11 16
28 96 5 9
35 5 19 25
28 74 8 1
78 20 10 4
69 44 2 9
42 29 10 16
46 23 9 1
55 92 11 9
83 59 13 9
89 63 9 4
87 95 11 16
81 70 10 1
93 13 20 25
22 100 4 1
78 37 13 25
82 13 17 25
31 7 12 4
68 80 14 9
28 82 11 9
68 77 1 16
77 26 2 16
89 9 9 9
52 7 4 16
51 5 8 16
48 57 7 16
14 26 7 1
68 10 8 16
83 69 10 1
88 67 11 9
39 76 8 0
68 3 9 4
74 4 8 4
10 3 14 1
79 18 10 1
33 29 14 1
70 7 13 16
2 80 13 4
45 42 4 16
59 23 6 16
26 18 10 9
4 48 8 25
98 84 12 4
17 45 10 0
21 60 16 1
60 53 8 0
4 5 5 4
12 89 7 0
10 95 13 4
17 13 5 0
31 60 7 9
43 90 11 16
21 38 9 16
41 43 12 1
77 51 12 1
57 34 10 0
92 29 8 1
65 82 12 1
73 48 18 4
51 65 9 4
82 4 9 1
38 37 10 1
79 13 11 4
69 3 8 1
49 78 8 0
94 17 5 4
98 1 6 1
27 98 16 4
63 3 17 16
73 48 6 9
20 29 14 4
31 84 8 1
26 11 11 25
70 66 10 1
97 69 16 25
28 29 14 0
87 61 17 1
58 93 5 4
35 60 5 4
83 19 13 0
69 74 5 1
4 26 10 4
43 60 7 4
11 61 0 25
49 2 7 4
94 96 10 4
54 48 12 16
41 59 8 9
45 69 3 4
49 79 13 25
8 10 12 4
49 37 7 1
30 12 10 1
64 57 6 0
39 68 12 16
39 70 12 0
21 23 7 16
91 71 12 1
7 7 8 25
92 53 7 4
18 38 13 9
8 11 10 16
53 66 9 9
68 8 12 4
95 65 4 25
82 2 5 1
41 47 10 9
14 10 7 4
59 22 10 16
25 56 6 4
49 5 21 16
45 21 11 16
10 9 5 4
14 55 19 9
53 72 17 25
14 46 4 9
97 35 15 0
9 30 12 1
82 63 6 4
7 47 8 9
40 68 11 1
100 38 8 0
68 60 10 4
94 68 8 9
69 62 13 4
39 75 9 0
1 91 10 0
10 48 7 4
82 91 7 9
25 17 15 9
16 23 12 16
64 92 13 4
77 48 10 4
13 38 13 9
43 11 15 9
82 13 0 25
96 46 3 9
40 91 19 9
36 64 9 1
19 9 11 9
10 26 14 9
98 78 16 1
34 66 6 4
5 44 10 4
88 9 11 0
10 18 10 4
76 3 14 9
51 54 15 9
14 86 14 16
33 15 6 0
61 4 6 4
79 49 13 4
9 12 8 9
4 80 7 16
5 83 13 16
57 4 8 16
69 74 7 9
90 17 10 9
100 88 14 1
85 34 7 9
17 27 9 16
24 74 4 16
22 81 12 9
32 83 13 0
18 85 11 4
62 22 12 16
7 90 14 9
21 60 14 4
58 53 6 16
39 7 18 4
21 47 9 9
65 40 9 9
70 15 9 1
88 76 12 4
32 70 9 16
8 5 9 16
2 62 8 1
74 69 20 25
79 28 9 4
67 76 7 16
87 67 3 25
65 67 10 0
65 5 8 9
40 97 10 9
97 2 11 16
78 60 7 25
10 15 8 4
17 47 7 16
92 74 11 4
77 27 13 1
36 89 14 4
61 51 12 1
64 68 15 25
5 99 13 4
29 97 5 0
84 31 3 16
65 9 10 9
17 36 11 9
73 27 5 1
32 63 12 1
43 52 9 25
14 16 9 1
88 74 5244 1376 0.141914985445328 100 7 0.841621233572914
81 25 5001 1835 0.325445260340348 100 4 0.841621233572914
83 43 5098 2181 0.351716523477808 100 7 0.841621233572914
49 52 8194 1229 0.32435122157447 250 2 0.841621233572914
19 63 974 2835 0.427100418275222 500 6 0.841621233572914
43 81 5092 1771 0.270144861401059 500 4 0.841621233572914
85 79 8204 2993 0.0991013765474781 250 5 0.841621233572914
17 74 7697 2007 0.497324806053657 100 1 0.841621233572914
54 7 8020 1849 0.49332701984793 500 5 0.841621233572914
97 54 5220 1759 0.0458362110704184 250 3 0.841621233572914
11 64 1020 2092 0.416423810960259 500 2 0.841621233572914
11 17 1008 1216 0.0647149481228553 500 4 0.841621233572914
54 23 8231 2548 0.490961709711701 100 1 0.841621233572914
37 79 5133 1543 0.236817183720414 100 4 0.841621233572914
62 86 1047 2454 0.405407692100853 500 5 0.841621233572914
38 29 4849 1454 0.235359312065411 500 1 0.841621233572914
81 47 7802 2488 0.145031604892574 500 4 0.841621233572914
19 39 1032 2861 0.108491033522878 500 5 0.841621233572914
3 16 4755 2184 0.329313067740295 250 3 0.841621233572914
71 79 4997 1986 0.36214453993598 100 7 0.841621233572914
34 42 7600 1420 0.153335396568291 100 2 0.841621233572914
5 22 4972 1083 0.0400628658081405 500 7 0.841621233572914
56 1 8094 2333 0.278434247111436 100 5 0.841621233572914
21 63 5292 1775 0.494795411047526 100 4 0.841621233572914
20 28 967 2866 0.433642597142607 500 1 0.841621233572914
