500 50 50
64 16 8 1
22 78 12 0
52 20 10 16
72 27 14 1
39 91 6 1
21 25 14 0
16 34 8 16
86 56 9 4
92 44 12 4
22 80 1 25
63 30 14 16
71 30 7 9
77 14 10 0
28 42 0 16
49 10 12 9
77 13 11 4
32 87 8 1
64 90 7 9
40 42 10 16
3 90 7 9
70 2 7 16
40 78 14 25
78 21 15 9
65 51 8 4
37 48 12 1
68 94 12 4
1 18 13 4
18 56 13 1
96 14 5 0
60 33 10 1
41 19 14 4
26 88 5 16
67 9 17 9
75 66 7 0
13 1 8 9
67 30 15 4
77 87 16 4
82 86 11 1
42 94 5 9
83 66 17 16
92 47 8 1
75 63 7 16
8 2 7 16
8 84 9 16
30 94 11 4
35 6 8 1
84 20 15 4
30 61 15 16
57 56 2 9
55 53 13 1
15 12 7 4
71 8 18 16
93 88 7 0
15 11 8 16
37 97 18 9
9 53 8 16
22 77 13 1
69 97 5 16
19 79 14 1
86 4 12 0
17 81 14 9
7 64 18 4
41 86 11 25
17 3 6 1
9 26 3 16
95 88 11 9
72 4 8 4
15 7 9 0
74 37 1 16
64 85 10 1
34 69 13 4
92 15 13 9
33 2 11 25
18 68 18 16
36 17 18 16
86 86 4 16
95 60 11 1
63 79 10 16
43 69 7 1
87 24 9 4
51 53 8 9
74 29 5 1
38 65 11 16
91 92 9 0
76 63 12 9
24 24 7 4
87 18 6 4
22 55 9 0
51 3 6 16
28 75 8 9
27 52 8 4
91 100 7 4
17 69 3 4
48 16 11 16
38 41 10 9
5 25 10 16
2 54 14 0
66 38 9 1
7 56 11 4
32 70 8 1
68 35 13 1
74 22 7 0
65 67 8 9
54 69 7 4
95 88 14 4
63 62 13 4
44 14 15 9
20 45 10 16
8 88 7 9
7 39 14 16
70 66 6 9
28 63 15 4
18 86 15 1
72 17 3 9
71 27 10 9
33 3 3 4
47 10 12 4
51 55 9 1
72 26 8 9
99 29 11 25
91 63 12 16
3 18 16 9
77 16 13 1
81 57 8 4
51 59 12 0
20 64 14 4
63 15 6 16
94 62 10 9
83 41 8 1
77 25 10 4
39 5 11 16
90 26 14 1
34 93 11 4
5 90 8 25
2 19 12 9
90 91 8 1
68 25 9 25
1 22 7 25
14 83 13 1
29 61 7 1
71 35 8 4
78 5 9 25
17 95 9 9
84 23 11 4
8 76 13 1
31 23 13 1
2 16 9 16
40 80 10 16
54 88 6 1
30 82 10 1
80 45 8 4
18 42 1 16
25 60 6 25
1 60 15 4
5 67 16 4
36 41 18 16
86 45 10 0
32 46 8 16
90 91 7 0
65 40 14 0
47 8 10 9
65 69 9 0
49 88 11 16
25 75 5 25
66 81 11 9
9 13 7 16
39 65 11 9
16 11 11 4
49 65 7 9
57 44 11 1
69 18 12 16
32 79 11 0
23 69 5 4
96 88 5 16
29 49 5 4
90 100 2 25
85 82 12 1
67 3 8 9
89 94 15 4
72 87 5 9
42 83 9 0
5 100 12 1
90 76 13 4
55 18 2 16
43 64 15 16
89 77 9 0
72 83 5 0
90 28 20 9
90 86 8 9
11 38 7 1
80 55 7 9
80 88 15 16
59 6 12 9
34 2 5 9
74 38 8 4
27 87 3 4
27 61 5 16
27 10 5 4
84 36 1 16
45 35 8 9
30 29 14 9
44 54 13 1
53 49 1 25
24 19 10 16
41 88 11 9
39 2 13 16
99 79 17 1
11 74 12 9
29 18 14 9
29 82 6 0
90 69 2 25
23 33 17 25
96 3 11 0
21 41 14 4
78 67 2 16
22 47 4 4
2 46 5 16
16 14 13 16
53 55 15 9
28 66 9 16
84 41 11 1
25 74 1 16
56 30 11 4
30 72 9 9
62 44 8 4
32 3 9 9
55 20 10 4
45 81 13 0
16 87 10 16
85 3 5 9
19 78 14 0
30 91 3 16
86 8 8 25
94 8 5 9
14 99 13 16
57 20 9 9
7 47 14 25
68 85 4 16
5 18 10 16
6 93 11 4
51 47 11 1
20 4 7 0
76 97 12 4
83 37 3 9
67 29 11 4
13 11 9 16
84 68 7 16
46 45 12 4
7 89 10 16
97 49 7 9
25 96 10 16
94 91 14 25
58 34 5 1
99 63 1 25
63 32 8 4
69 97 10 9
78 78 14 4
76 90 15 1
47 3 7 16
63 14 10 1
5 4 5 4
47 85 8 1
99 49 8 4
60 65 10 1
98 62 22 25
68 96 9 4
26 90 11 16
93 4 12 16
42 1 7 16
45 5 15 9
23 10 15 16
80 7 14 1
45 63 10 9
57 98 23 25
37 17 2 16
33 15 9 4
96 17 15 16
21 21 4 4
100 65 6 16
10 88 6 0
21 27 11 9
55 82 8 9
90 53 18 16
26 47 2 9
63 48 8 0
93 55 5 1
52 95 2 16
51 84 10 4
47 8 6 1
9 94 6 1
97 24 11 9
66 68 3 16
92 39 11 9
20 13 8 4
32 28 10 1
36 15 11 4
35 28 10 4
94 2 8 4
25 34 9 9
92 35 19 16
82 12 19 16
23 23 8 1
97 26 13 4
21 91 17 16
49 33 15 0
96 55 12 4
9 65 18 4
13 29 11 4
73 93 4 25
32 45 6 4
66 29 12 9
18 11 5 9
41 97 12 4
49 34 15 4
15 69 11 25
31 82 13 25
65 54 10 9
69 14 8 1
6 67 9 16
13 14 7 1
22 61 19 9
83 66 19 9
50 46 15 16
48 37 10 4
20 31 15 16
38 89 4 9
88 34 4 1
49 94 3 9
39 63 7 16
86 61 6 0
21 36 12 1
51 48 9 4
5 3 8 4
22 62 10 16
14 11 8 0
62 57 12 16
43 92 11 25
90 40 15 0
46 10 6 1
81 23 7 1
48 8 14 0
65 2 2 9
50 72 17 9
52 60 11 9
42 100 5 16
82 95 13 1
75 68 14 4
60 75 13 16
31 45 15 1
97 52 7 16
99 68 15 25
96 92 8 0
77 30 14 25
41 99 13 16
7 42 9 4
81 27 2 16
81 49 10 1
92 43 10 16
29 86 20 25
71 90 7 4
19 89 7 4
26 38 6 16
73 48 7 16
80 84 15 1
6 76 1 16
98 7 10 9
3 2 16 25
30 91 9 25
98 11 9 4
35 46 16 25
21 33 8 4
9 48 9 9
96 17 2 16
21 6 16 4
82 36 8 0
55 48 3 9
4 42 7 4
83 10 10 1
60 22 14 9
2 52 8 1
67 93 17 16
95 44 12 4
86 97 12 9
91 63 14 4
3 59 13 25
87 38 12 4
52 20 5 16
62 10 14 4
21 91 9 1
29 32 12 4
43 80 9 9
11 26 9 16
58 17 11 25
74 87 10 9
66 19 4 25
92 40 13 16
73 59 11 16
28 49 12 0
93 35 9 25
89 69 5 1
81 42 17 4
45 95 9 1
90 8 9 1
88 25 14 4
32 39 12 0
30 4 4 16
55 44 7 1
72 98 13 1
3 86 9 25
75 3 11 1
31 10 9 16
90 21 8 9
13 93 11 1
96 45 12 9
68 46 13 4
40 47 16 4
41 87 13 9
65 92 15 1
72 55 10 4
19 66 6 0
35 83 13 16
92 81 8 9
48 44 16 16
54 58 16 1
34 42 7 16
62 99 13 0
49 7 6 25
60 40 10 1
34 79 11 16
23 3 14 4
54 72 7 1
51 57 11 9
61 55 8 0
33 62 8 1
70 34 10 16
88 86 5 9
69 3 7 16
3 15 13 25
78 32 15 4
44 95 16 16
18 23 18 16
37 10 16 16
6 21 7 9
86 64 19 9
68 18 16 1
24 99 8 1
30 8 2 9
52 45 16 9
58 91 13 0
59 96 11 16
10 37 11 16
8 93 7 1
69 64 5 0
61 91 17 4
28 44 13 25
59 75 16 4
3 25 8 0
57 75 15 1
79 4 16 16
54 26 10 9
55 54 12 1
90 49 11 16
49 7 10 1
67 84 11 0
5 53 21 16
59 20 13 9
96 78 7 16
81 29 9 16
31 87 11 0
77 87 9 16
55 81 15 4
94 20 15 1
51 24 9 0
38 82 12 9
25 17 14 4
50 82 13 16
40 72 11 0
56 100 11 1
91 92 10 25
35 92 2 4
92 85 15 0
36 24 9 4
88 10 14 1
39 31 11 16
45 88 6 1
92 67 7 1
89 7 7 16
30 61 9 16
65 28 8 1
7 89 6 4
21 34 9 9
17 99 6 1
65 81 5 16
67 4 7 4
88 90 8 0
98 14 8 1
36 98 8 1
15 52 4 25
11 19 13 4
73 99 18 25
45 55 4919 1697 0.102002661803272 250 7 0.841621233572914
95 83 7548 3634 0.439697829540819 500 5 0.841621233572914
23 7 8392 1783 0.154716326284688 250 6 0.841621233572914
27 50 1032 2100 0.244472150830552 500 1 0.841621233572914
44 95 1009 2533 0.296080134136137 250 3 0.841621233572914
98 30 4762 4518 0.497327646429185 500 1 0.841621233572914
93 57 4942 4760 0.0899598857294768 250 2 0.841621233572914
73 83 988 1895 0.420284852059558 100 4 0.841621233572914
40 93 1020 3113 0.243898434368894 500 7 0.841621233572914
