150 10 10
61 51 11 16
79 17 8 1
42 34 7 9
56 70 6 1
9 82 8 1
31 53 10 4
72 26 10 16
21 67 12 0
77 13 5 16
75 14 8 25
74 77 8 9
37 41 22 16
6 24 8 16
15 11 10 0
49 83 8 1
51 14 6 9
78 60 9 16
87 47 14 16
63 68 5 16
71 100 17 16
17 80 18 25
35 18 2 16
60 36 3 25
84 23 4 4
17 51 8 9
36 71 6 0
49 75 16 16
55 26 6 4
27 41 12 9
68 33 11 25
35 85 7 1
50 79 13 0
19 53 4 9
4 77 9 16
81 75 14 1
58 97 10 16
53 32 13 4
85 44 12 16
42 21 13 1
51 42 6 9
54 57 5 16
68 19 7 0
43 61 10 4
26 94 9 1
29 42 6 4
23 83 2 9
73 57 14 4
89 97 4 9
89 86 7 16
58 47 12 4
4 20 9 1
6 76 10 16
28 58 9 4
65 67 9 16
52 61 9 0
82 45 12 4
31 79 8 9
53 96 8 16
33 41 4 9
24 57 13 9
78 41 10 1
7 35 15 1
39 41 14 1
36 85 16 4
79 83 11 1
76 6 10 16
87 98 14 16
84 34 4 9
82 45 6 16
81 3 11 9
4 88 14 1
49 9 10 4
48 93 11 16
5 52 14 1
85 4 9 9
76 26 12 9
83 21 11 16
82 80 1 9
5 60 8 4
1 30 5 1
88 64 7 16
43 40 13 4
97 75 18 16
32 14 11 25
63 59 11 16
94 4 15 16
67 36 8 4
21 71 3 4
41 51 15 0
60 6 6 0
8 23 19 4
60 31 14 0
20 54 14 4
44 78 6 1
87 78 6 0
33 21 12 1
29 60 8 9
48 88 2 16
46 38 6 9
96 51 7 1
17 73 14 4
12 77 6 9
2 4 10 9
76 60 15 1
66 13 9 25
75 7 7 4
69 35 7 1
76 71 14 0
5 80 8 25
27 2 9 4
16 19 11 1
76 21 9 0
10 97 5 1
22 85 5 25
71 78 9 1
15 60 5 0
73 99 11 0
84 94 16 25
54 13 19 16
96 59 5 9
16 83 8 25
11 40 11 4
58 85 9 1
17 93 13 16
82 69 19 1
32 32 9 16
55 13 11 16
96 73 18 4
40 96 16 9
95 97 9 4
82 81 7 16
40 94 8 1
23 37 13 4
13 51 6 1
29 8 10 16
42 22 12 16
90 37 5 9
2 48 7 9
7 99 13 1
56 94 9 25
42 32 13 16
4 96 11 1
77 26 6 0
79 37 8 1
25 32 5 4
65 69 7 16
16 33 10 9
64 26 14 9
76 94 12 16
84 32 12 0
28 21 985 1123 0.431139225780498 250 3 0.524400512708041
64 83 8217 991 0.120386323677376 100 1 0.524400512708041
74 52 983 1428 0.365003470154479 250 6 0.524400512708041
2 3 8014 1431 0.342365523229819 500 5 0.524400512708041
90 64 4880 1048 0.459182218567003 250 3 0.524400512708041
66 23 5042 1029 0.113399705705233 500 1 0.524400512708041
38 66 5066 610 0.468483636118472 500 3 0.524400512708041
71 92 4980 1320 0.332665317107458 250 6 0.524400512708041
2 71 7816 1299 0.397459459390957 250 3 0.524400512708041
89 99 8026 637 0.436953055148479 500 1 0.524400512708041
350 12 40
350 18 55
5000 16 30
350 18 75
350 16 65
350 11 50
1000 18 45
5000 18 45
1000 17 40
1000 19 40
