500 50 50
46 35 8 4
25 17 7 0
95 55 4 25
57 37 7 9
48 62 6 9
57 89 10 4
14 88 16 16
85 79 12 4
75 17 14 16
3 84 11 16
12 23 17 9
90 37 7 25
15 82 17 9
9 65 14 9
61 49 16 16
39 43 16 16
13 4 4 4
78 56 6 9
96 48 8 1
31 30 14 1
79 15 7 9
31 25 13 0
42 26 9 4
94 17 7 1
25 95 14 1
32 97 11 9
59 9 12 9
68 99 7 0
23 18 14 9
86 34 12 1
37 43 7 4
64 40 4 16
86 100 13 16
64 31 14 0
66 69 15 1
79 65 8 0
66 40 11 16
54 67 5 25
22 60 16 9
96 41 9 4
93 13 12 1
22 56 9 4
17 37 14 1
96 42 15 4
38 47 13 1
41 8 13 4
21 90 15 9
8 96 11 0
57 28 12 9
54 93 13 1
10 51 6 1
96 41 12 1
27 80 12 1
98 32 11 1
42 85 11 4
62 86 11 1
47 43 4 1
75 6 2 9
23 35 7 1
69 86 6 1
99 12 5 16
42 67 10 1
42 45 10 4
5 9 6 4
77 72 8 16
88 94 14 25
22 77 16 4
67 97 9 25
36 96 11 1
15 89 12 4
59 88 9 16
26 8 13 1
89 34 13 9
17 23 7 1
23 77 3 16
62 60 10 1
31 16 10 4
75 12 6 0
30 13 15 1
90 47 2 9
57 91 14 0
64 49 9 25
51 38 15 4
64 6 14 1
87 44 15 4
70 10 11 0
75 36 5 1
4 38 5 1
24 62 8 16
81 80 9 16
28 24 12 4
82 16 14 0
35 40 13 1
65 99 7 9
52 97 7 4
53 94 7 4
24 99 12 25
88 2 5 1
92 33 14 1
2 92 8 1
11 25 14 9
8 42 13 9
68 92 14 16
5 84 16 25
31 83 14 1
76 42 9 0
4 92 10 1
82 55 6 0
1 62 8 4
16 87 16 16
99 72 9 1
72 73 14 25
10 37 1 9
81 15 11 1
2 18 10 16
98 28 8 9
55 88 15 16
65 72 4 25
4 38 22 16
96 56 6 25
41 32 16 9
38 77 14 0
45 22 1 9
38 71 13 1
40 68 10 1
98 17 7 16
81 57 15 1
15 42 7 1
83 21 6 4
87 55 11 4
76 90 4 16
2 33 15 1
17 89 16 16
28 98 8 4
39 52 9 1
2 98 13 1
10 59 15 4
46 66 11 16
23 42 9 25
99 59 11 1
69 7 12 4
55 62 9 16
31 55 12 4
92 19 10 4
47 64 14 1
99 80 14 4
52 14 11 16
88 82 13 25
67 32 17 9
71 11 4 9
82 13 11 4
100 67 11 1
