1000 50 50
69 78 8 25
84 14 15 4
87 72 8 9
14 54 5 9
19 18 14 1
91 75 5 16
95 80 9 16
36 53 9 9
32 43 4 1
53 13 13 0
75 8 8 4
79 62 6 25
56 41 13 1
97 10 9 9
17 57 10 1
41 51 9 4
6 77 3 9
62 43 8 1
9 23 7 4
15 54 10 9
5 64 7 9
61 70 13 0
45 78 6 0
57 46 12 4
73 8 15 9
65 35 13 1
63 53 6 4
24 20 7 4
57 84 9 4
88 98 3 4
55 75 11 1
52 16 6 16
84 44 13 25
48 60 14 0
64 28 12 9
54 93 10 4
3 9 12 9
55 62 15 1
84 86 6 4
98 93 8 25
75 64 7 25
52 87 11 25
78 28 13 9
22 99 21 25
64 46 22 16
79 61 10 1
23 38 11 1
71 29 15 25
48 44 8 0
63 51 13 1
5 60 13 16
68 53 10 9
71 34 5 1
38 91 3 25
58 83 5 9
57 94 8 1
64 77 8 16
29 20 7 16
77 58 12 0
54 59 9 16
64 83 8 1
75 24 3 4
79 44 12 1
29 80 11 4
58 64 12 25
95 71 7 4
21 79 13 1
43 50 14 4
2 57 8 16
19 96 15 1
12 4 7 16
35 32 16 16
96 95 9 1
99 52 12 9
4 72 18 4
48 35 17 16
76 89 4 4
48 28 10 9
42 36 11 4
53 29 13 9
71 17 12 16
48 40 12 4
16 89 13 0
12 67 11 0
6 57 13 9
89 22 8 25
38 76 7 1
93 87 7 16
9 67 6 1
35 13 7 4
89 65 8 16
38 65 17 25
26 45 10 1
28 7 7 4
28 84 8 0
44 39 2 16
91 12 13 1
91 7 8 1
58 56 15 16
36 91 20 9
27 57 18 25
46 17 9 1
69 66 9 1
12 28 17 9
71 17 11 25
59 15 13 4
21 24 14 1
90 25 10 4
52 42 10 16
47 61 8 16
18 41 11 1
90 61 3 25
55 74 9 1
42 99 10 25
32 70 7 4
26 8 8 1
61 76 12 1
25 93 7 4
56 61 9 0
90 15 14 9
33 56 7 1
43 60 11 1
94 44 11 0
33 42 8 1
89 12 7 4
41 28 10 16
31 86 12 0
68 68 9 1
5 45 14 9
73 82 5 1
80 46 3 25
14 23 15 16
13 19 6 0
67 12 6 16
79 47 6 1
2 5 13 4
69 74 13 1
62 8 6 16
80 33 11 1
26 61 4 4
71 2 15 16
85 47 9 1
45 92 7 25
36 34 8 16
94 21 6 4
25 44 11 4
75 8 12 9
91 94 7 0
61 92 12 1
55 72 7 9
55 86 4 16
1 68 8 9
9 85 9 16
73 18 3 16
29 52 8 4
36 24 11 0
19 43 12 4
94 83 6 4
54 59 14 1
37 72 19 25
6 60 5 4
28 62 6 1
37 14 6 25
96 85 12 9
16 50 7 1
95 6 21 25
26 72 5 4
24 39 17 16
33 82 14 4
95 37 4 9
28 88 8 4
6 84 8 0
68 74 15 4
40 41 9 16
67 51 10 9
27 68 11 1
2 8 7 1
43 94 16 1
87 36 12 16
74 22 6 1
43 92 9 1
11 93 9 1
95 55 7 16
65 53 13 4
86 95 12 9
98 34 15 4
30 39 8 0
26 42 6 25
17 14 10 4
55 45 2 4
23 62 8 1
17 36 11 0
37 94 12 4
84 69 9 4
30 57 5 1
81 9 13 0
23 90 3 16
37 29 7 1
37 71 10 4
1 93 1 9
14 36 12 9
67 20 16 25
47 51 12 16
55 33 13 16
99 45 8 1
94 52 6 9
39 16 3 16
72 59 8 1
8 82 14 9
76 81 0 9
36 2 7 1
12 70 14 4
97 41 14 9
98 68 7 4
14 45 16 16
25 38 10 16
41 4 13 9
83 9 5 0
7 66 10 1
62 5 13 25
22 77 13 1
70 2 12 25
58 5 10 0
88 85 15 16
14 10 13 1
83 99 4 16
17 46 11 9
8 34 7 9
99 18 9 9
74 73 10 4
10 42 8 16
70 35 16 9
63 29 11 0
43 76 8 1
35 82 5 25
64 19 6 16
32 35 5 4
96 2 11 0
44 91 8 16
3 68 7 16
35 52 7 4
10 50 13 1
9 47 3 16
53 24 5 9
96 92 4 16
11 61 13 0
16 85 13 4
15 23 7 0
41 82 9 1
79 52 11 4
51 10 8 0
29 81 11 1
44 10 13 9
77 99 7 1
53 78 9 1
45 75 11 25
60 85 8 9
47 32 15 16
1 99 7 4
82 15 19 9
89 64 7 9
66 44 11 9
94 17 5 0
46 61 6 9
76 11 3 25
5 99 5 16
98 70 13 1
29 46 13 0
22 62 9 1
78 82 12 16
41 74 16 1
30 17 10 16
86 56 19 9
91 63 10 4
15 93 5 1
97 28 9 4
77 70 11 9
9 44 20 4
22 53 7 4
70 89 12 9
81 93 13 1
5 49 16 4
46 77 2 25
50 37 13 0
26 65 2 25
38 11 14 9
48 66 6 9
92 6 20 9
90 70 17 4
78 32 6 16
81 71 15 25
22 4 10 0
53 71 14 1
77 67 11 0
24 30 4 16
37 70 23 25
38 30 5 4
10 48 11 9
42 20 11 4
79 8 13 9
66 3 5 4
53 56 10 0
7 7 4 4
46 37 13 4
53 42 9 9
33 79 14 16
21 64 9 9
22 4 11 4
44 21 1 16
79 60 14 16
82 16 14 1
19 86 15 1
77 22 10 4
61 37 12 0
82 84 10 9
2 75 5 4
31 23 11 1
42 30 1 25
76 29 5 16
31 61 5 4
64 68 4 16
66 26 16 1
42 40 3 9
72 48 11 1
98 58 8 1
26 92 8 0
3 87 13 4
46 55 12 16
56 33 10 16
17 47 16 9
4 26 19 25
67 12 14 1
24 11 6 4
92 79 12 1
89 67 6 9
36 5 7 9
31 65 11 1
12 40 11 25
67 27 5 25
57 63 7 0
24 36 15 16
47 5 11 1
40 69 12 16
71 62 6 1
61 87 10 16
40 84 12 1
35 54 5 16
77 88 5 9
18 35 15 1
45 82 16 1
61 7 11 9
24 61 10 1
15 88 9 0
72 14 10 4
73 88 13 1
3 6 10 0
62 56 9 0
58 6 19 25
86 22 11 1
42 75 14 9
56 62 4 9
58 94 16 4
60 91 14 4
43 99 8 4
38 96 2 16
83 46 12 16
95 73 12 1
19 68 15 0
43 33 4 1
54 11 11 16
74 44 10 9
71 20 5 4
69 93 18 9
46 51 10 16
72 79 12 1
34 8 15 9
92 92 12 1
32 28 7 0
54 60 14 9
30 73 14 4
26 53 10 1
76 24 13 1
60 6 15 1
55 48 15 25
81 58 12 25
30 17 15 1
36 8 8 4
86 1 11 9
9 21 7 9
43 3 13 1
76 42 10 1
78 42 11 16
2 2 12 4
86 62 8 4
13 46 4 4
76 74 15 1
98 59 11 4
94 96 9 1
90 22 11 4
2 58 13 4
35 5 16 9
100 73 7 16
26 63 13 16
50 95 8 0
87 32 11 1
93 14 13 9
38 76 12 4
30 27 8 25
65 47 14 1
63 34 17 25
22 22 16 4
28 86 15 9
21 36 8 4
3 6 9 1
99 65 14 1
90 46 9 9
54 63 12 1
55 90 14 16
23 84 10 1
94 88 17 16
79 92 5 9
8 81 11 25
6 97 10 4
76 100 8 16
25 22 10 25
3 76 10 9
76 49 11 1
78 81 8 1
9 62 10 1
60 68 9 1
73 84 10 1
63 37 12 4
23 82 12 1
95 65 9 16
16 99 19 16
43 14 18 9
27 87 7 0
95 46 13 4
7 80 4 1
73 5 12 16
63 63 8 16
82 44 15 4
12 55 11 16
95 28 8 1
64 99 10 25
93 41 8 9
53 52 14 0
11 4 5 16
93 94 3 9
2 82 10 4
50 71 9 1
60 68 2 9
24 38 6 9
65 99 8 16
59 31 13 4
9 27 8 4
35 23 15 4
51 96 13 1
81 94 9 4
72 63 10 16
70 7 12 9
7 91 10 16
18 69 6 4
7 60 11 9
74 82 14 16
72 48 5 16
26 70 15 4
74 84 15 9
63 46 10 9
59 82 16 9
97 3 14 9
69 15 10 9
75 23 12 16
84 22 8 9
24 94 15 25
35 92 12 1
35 8 6 1
68 31 13 4
95 9 8 1
54 24 11 0
83 67 7 25
84 3 11 4
60 28 9 4
79 15 3 16
15 21 7 1
9 86 3 4
67 45 12 1
44 61 4 25
44 99 8 9
93 58 11 16
83 76 7 16
21 57 3 9
36 90 8 0
2 56 10 1
60 1 14 4
48 61 6 1
55 65 11 4
71 17 16 9
3 91 17 25
26 36 7 9
59 34 7 4
48 86 5 9
13 13 12 1
60 28 7 16
56 38 14 1
82 10 8 1
47 7 12 16
54 90 12 4
13 84 17 9
26 85 12 9
25 35 13 1
63 62 9 1
44 23 10 16
64 6 7 9
12 85 14 1
8 29 9 1
32 47 6 1
23 63 9 0
94 74 0 25
54 41 10 16
62 90 8 0
57 5 7 0
60 70 13 1
87 84 14 1
5 76 13 1
81 40 9 9
38 28 9 1
14 86 11 16
91 33 7 16
83 43 8 1
97 82 3 16
32 78 12 16
28 31 4 4
84 79 8 9
6 81 19 4
75 42 12 1
83 14 10 1
33 1 18 9
8 100 6 1
68 66 11 0
95 35 7 9
41 48 12 16
96 43 13 25
67 17 13 1
99 15 15 4
42 6 9 1
62 89 1 25
63 99 6 9
41 5 9 4
23 48 13 25
30 90 10 25
40 85 12 1
28 52 8 1
92 13 7 1
82 83 13 0
96 10 13 4
51 92 5 1
40 68 5 9
37 42 11 1
36 99 9 16
41 56 8 25
4 1 12 4
55 63 11 1
94 29 9 1
45 78 10 0
35 69 7 4
93 16 9 4
43 35 2 9
41 72 6 25
44 61 13 1
32 86 6 0
19 92 6 9
48 18 3 16
98 68 4 9
73 14 2 9
25 34 7 1
92 21 6 16
48 37 14 1
93 33 8 4
83 59 11 1
45 37 11 4
29 7 10 1
32 94 14 9
40 86 8 9
82 53 7 9
34 68 5 16
31 11 11 4
95 4 12 16
18 86 14 9
19 97 9 25
12 60 14 0
82 6 9 9
26 80 13 4
63 32 12 4
36 89 6 25
27 43 13 0
