500 50 50
85 96 15 0
35 51 6 9
25 49 8 1
22 54 7 25
10 45 9 25
61 57 6 4
9 82 16 25
24 86 5 9
40 81 8 4
53 35 6 9
74 27 12 1
75 90 2 9
81 34 9 0
49 24 12 1
23 10 7 9
57 99 9 16
51 74 6 0
32 56 9 9
44 9 14 4
18 48 9 1
24 18 17 4
41 30 10 9
59 74 10 0
61 92 5 4
7 94 8 0
46 11 5 4
91 28 14 4
12 19 2 9
15 10 5 4
85 69 13 0
75 16 17 9
22 98 6 25
56 2 7 9
54 25 11 4
19 42 12 0
24 80 13 16
10 49 12 4
31 46 11 4
38 63 6 1
75 48 12 4
39 82 11 16
44 73 10 9
47 2 10 0
37 61 1 25
19 63 11 4
49 16 16 4
5 6 12 9
10 49 14 9
59 87 10 25
75 76 7 0
88 39 7 1
56 54 3 25
5 39 7 9
42 17 11 1
34 85 9 4
96 62 14 1
93 40 20 25
79 26 6 4
26 58 3 9
18 27 10 9
6 15 10 4
6 9 10 4
79 34 6 16
68 6 12 1
64 67 9 4
61 37 14 25
64 41 7 16
35 4 4 1
25 54 12 9
25 51 9 25
31 29 11 16
34 83 8 1
12 45 17 16
93 88 13 16
13 74 10 9
12 20 12 25
46 47 14 25
80 75 10 1
69 93 5 1
21 79 5 16
46 29 16 25
77 64 10 16
88 89 11 1
65 97 9 16
66 27 2 16
38 23 1 16
36 17 18 9
8 30 16 16
63 3 6 4
27 96 12 9
97 7 9 4
59 65 4 16
81 40 2 16
95 27 10 0
85 18 7 0
48 68 11 4
56 21 17 4
71 86 12 1
72 51 9 9
67 34 9 4
89 12 5 4
11 68 15 0
1 32 4 16
38 86 6 9
27 45 12 1
88 85 2 16
45 6 10 1
58 80 5 4
8 86 8 1
74 21 5 4
55 79 2 16
73 96 7 4
88 14 14 9
13 62 6 1
4 77 5 16
65 60 8 1
63 83 16 16
16 21 11 16
65 25 14 4
68 54 11 16
46 62 9 9
34 17 11 0
37 56 12 0
51 42 8 0
68 46 8 4
79 29 9 0
49 28 13 1
30 2 16 16
94 87 10 0
26 30 13 4
79 63 14 0
6 70 12 25
21 29 11 9
58 33 2 25
24 76 15 0
79 34 16 1
18 42 6 1
97 73 9 4
41 66 13 1
62 77 10 16
40 20 6 1
13 91 10 9
54 60 9 25
53 13 8 0
52 47 16 1
60 62 13 4
29 33 12 4
21 77 16 16
17 76 14 1
41 34 10 25
51 31 10 25
62 53 8 16
12 89 9 4
1 61 15 4
6 21 11 1
86 58 8 9
83 35 7 4
59 73 12 16
60 14 12 4
33 37 2 25
36 63 10 1
58 24 8 0
5 39 2 16
88 53 4 4
61 89 15 25
41 45 11 1
12 94 5 4
6 97 7 0
81 44 1 16
14 16 9 0
73 74 12 9
74 57 10 9
81 83 13 4
100 40 11 1
19 55 8 1
99 26 14 16
45 38 9 25
73 95 13 9
