500 50 50
37 69 10 1
8 9 15 4
72 47 11 0
56 87 11 9
89 67 20 16
89 89 12 16
29 75 7 9
10 43 8 16
72 66 16 9
15 37 7 9
9 55 16 16
56 90 12 16
54 50 14 9
4 82 10 9
68 7 13 1
44 75 11 16
74 15 7 1
11 74 9 16
15 60 5 16
30 51 6 9
39 50 20 16
5 46 15 1
79 10 18 9
75 79 7 16
74 43 5 1
28 18 11 9
22 17 12 9
87 40 7 16
68 64 3 16
8 65 8 16
17 98 4 9
89 41 8 4
62 19 10 1
22 84 10 16
67 20 12 0
53 92 9 4
55 83 9 9
5 39 13 4
9 82 12 1
43 88 15 25
75 28 10 4
97 75 7 1
41 78 16 25
46 76 10 16
73 24 12 1
68 10 7 4
80 62 7 4
98 49 10 1
68 61 17 16
54 64 13 16
49 95 11 1
75 89 1 25
81 72 7 0
73 57 15 4
37 80 12 0
71 57 7 9
34 62 11 0
45 77 16 9
48 56 8 25
98 84 0 25
44 38 14 9
57 60 3 4
42 77 9 16
52 86 3 4
26 11 7 1
84 16 8 1
9 49 6 0
50 34 16 25
77 48 12 9
23 84 15 1
80 42 2 16
41 99 14 1
56 18 10 4
11 43 7 4
36 35 6 0
87 11 10 4
72 75 4 16
29 15 10 25
90 71 13 16
13 18 2 16
26 10 16 25
65 96 7 0
86 9 9 4
41 9 5 16
31 75 11 16
73 47 9 9
37 81 13 1
51 37 19 25
2 13 13 25
76 56 11 1
71 92 2 25
64 18 10 25
78 24 9 4
93 76 13 0
39 80 10 1
69 52 5 16
14 97 14 16
24 30 9 25
14 48 16 25
21 82 6 0
63 45 9 16
60 25 4 25
36 33 10 9
31 31 7 16
48 85 12 9
51 7 14 9
25 22 16 25
87 63 6 1
74 38 5 9
30 53 6 1
30 24 15 9
87 3 10 1
83 49 7 9
75 10 13 9
41 60 14 16
37 31 25 25
87 62 6 16
18 79 8 16
100 95 18 16
74 3 7 4
59 20 15 25
18 43 13 25
57 99 10 16
46 45 8 1
65 50 9 0
55 88 13 16
26 41 13 4
91 79 7 1
82 11 6 25
37 96 10 0
8 40 10 9
24 3 8 1
97 65 7 16
67 44 7 0
74 28 13 4
84 60 4 25
5 2 12 1
42 26 14 1
67 73 14 1
83 25 4 25
54 6 4 25
98 89 8 16
41 90 2 25
81 44 12 1
28 76 13 4
92 37 7 1
99 33 13 16
24 79 13 1
2 62 10 0
92 21 11 1
10 76 13 9
60 90 14 25
88 32 11 1
83 13 16 9
85 52 14 16
96 32 8 9
26 12 12 9
84 39 14 1
47 63 6 0
63 59 11 1
73 22 13 4
93 46 8 1
40 91 6 9
73 67 12 0
31 41 9 16
87 77 13 4
81 23 14 1
31 97 8 4
30 48 15 0
50 14 13 1
14 23 6 25
65 14 9 16
81 69 6 25
94 84 7 16
33 60 8 1
60 25 11 16
62 58 15 16
28 27 6 4
87 61 9 9
43 41 8 0
39 71 7 4
28 64 13 9
32 78 3 4
90 11 7 4
81 58 8 1
36 50 17 9
51 85 17 9
76 69 6 9
29 79 4 4
28 51 17 25
33 15 6 9
74 65 2 16
93 45 15 25
55 39 8 0
19 1 8 16
98 8 10 9
28 37 13 9
81 71 11 25
40 33 13 1
22 62 11 1
6 10 11 9
78 14 12 4
4 91 9 4
70 86 14 1
10 87 13 4
45 93 11 4
7 2 12 4
19 31 12 1
76 98 6 4
48 36 10 1
4 18 5 4
61 40 11 4
75 42 6 16
91 60 10 16
21 74 7 1
26 10 10 4
43 76 3 4
34 43 5 0
9 90 9 25
30 93 16 16
68 62 13 1
75 61 9 1
14 37 8 1
64 46 10 4
12 35 10 9
16 70 11 9
63 12 0 9
94 41 10 1
32 13 14 9
14 100 11 4
39 99 10 16
44 21 0 16
17 56 5 16
97 46 12 16
9 63 14 1
35 18 8 9
65 94 3 16
43 12 8 1
12 21 3 16
39 83 2 4
32 77 15 9
85 16 11 1
8 31 6 16
23 97 9 1
26 4 15 4
94 39 8 1
77 83 8 1
67 5 6 16
26 8 8 4
31 61 1 25
42 23 8 9
96 99 9 9
28 64 14 1
7 86 9 16
2 23 20 16
17 78 6 16
41 82 9 25
28 8 13 9
28 30 10 16
99 94 1 16
6 6 8 25
47 74 5 9
76 72 16 9
98 35 9 9
24 75 12 16
67 99 4 4
92 66 8 1
53 90 6 9
85 16 7 16
81 84 7 16
80 78 11 1
48 62 21 25
35 65 18 9
15 20 6 25
25 81 9 0
1 5 12 16
35 71 6 1
20 45 11 4
69 47 10 1
42 98 11 16
74 73 6 4
23 40 9 25
85 32 9 9
9 9 9 9
30 69 14 25
49 92 6 9
23 61 16 1
94 67 4 16
76 35 13 1
7 71 11 16
55 64 10 16
57 56 17 16
39 7 18 16
41 50 13 1
88 54 5 9
56 49 14 1
54 86 11 16
32 20 8 0
37 67 7 4
60 45 11 0
46 22 13 0
87 59 11 9
40 33 14 16
32 64 7 0
29 74 16 25
84 90 9 25
20 26 15 25
95 75 5 25
9 45 18 1
33 12 10 4
86 94 13 1
35 37 11 4
35 70 6 16
33 40 7 9
86 94 6 4
67 7 17 16
54 1 9 9
5 52 12 9
93 39 2 9
20 60 9 9
29 31 9 16
93 13 5 1
32 6 14 4
1 13 15 9
61 51 5 1
95 29 9 1
55 12 11 25
57 86 5 4
21 22 15 16
64 51 9 16
71 87 15 9
100 42 17 9
29 96 8 25
69 80 14 9
70 32 11 1
57 50 4 9
68 100 10 16
68 41 5 16
78 35 6 16
5 5 13 0
8 98 8 0
39 11 15 1
83 82 8 9
21 93 11 1
56 95 13 4
48 74 4 16
69 15 14 16
48 15 16 4
13 31 9 4
92 79 11 0
92 79 3 25
75 65 16 9
11 32 10 16
44 8 11 4
82 35 8 1
70 41 11 16
71 68 8 9
34 12 5 4
44 12 13 16
75 54 18 25
82 57 11 0
92 45 14 4
18 4 13 4
93 6 15 1
74 59 8 9
48 29 12 4
27 64 6 0
27 72 11 4
86 38 11 25
10 50 9 9
8 28 6 9
33 31 14 4
52 63 13 4
71 35 19 16
56 10 8 0
81 94 4 4
29 44 12 4
38 67 12 4
36 85 11 25
17 27 7 16
47 39 10 9
42 23 5 16
57 60 13 0
45 81 10 25
30 82 12 1
18 62 18 25
47 69 11 4
63 50 7 16
52 41 9 0
25 87 8 4
79 17 8 16
30 57 17 9
94 89 1 9
59 94 3 16
