200 30 30
76 97 12 9
97 94 10 9
64 69 12 9
43 85 14 1
20 56 10 16
78 31 10 16
28 67 15 1
66 89 6 0
56 83 13 4
43 93 11 4
5 60 2 16
38 16 8 9
76 82 13 25
79 6 10 9
50 53 12 0
17 51 5 1
9 38 13 9
60 15 2 16
41 96 8 1
99 32 15 25
11 23 7 16
63 81 11 1
59 84 6 4
60 70 10 1
96 59 5 1
77 36 5 9
89 22 15 25
7 54 10 16
91 23 9 9
43 5 9 4
94 6 6 4
20 46 16 9
44 4 13 4
59 46 8 1
52 66 10 9
41 2 10 1
35 81 9 9
50 70 2 16
31 92 5 0
52 10 9 1
63 18 10 1
31 31 13 1
46 9 6 1
10 2 13 1
12 90 11 1
8 48 10 4
18 57 10 16
83 56 13 9
9 69 7 1
32 43 18 4
99 52 8 1
36 3 10 9
20 5 11 25
31 2 11 9
47 32 14 1
57 63 8 4
73 37 13 0
25 72 15 1
55 15 4 9
68 13 10 9
84 32 11 4
95 38 7 4
68 4 14 25
44 37 8 1
43 71 21 25
94 95 15 9
22 9 7 16
75 63 10 16
5 82 6 0
78 47 12 4
5 83 13 4
11 11 3 9
34 53 4 4
57 1 13 25
21 65 0 16
59 82 8 9
99 49 14 9
2 43 6 0
72 14 10 0
99 61 2 25
91 32 1 25
40 24 9 9
83 26 16 25
64 64 14 16
7 21 14 0
50 2 9 25
13 2 20 16
66 70 5 9
99 12 18 25
76 47 7 4
84 24 8 0
60 98 13 16
31 56 9 4
89 94 9 9
2 23 9 4
8 83 10 16
64 10 8 9
44 60 13 1
26 7 3 16
1 41 11 16
94 65 18 16
60 38 10 0
6 72 11 1
64 44 9 25
73 25 16 16
89 73 13 1
79 91 10 16
99 2 8 16
47 5 17 16
43 29 10 1
50 73 6 1
48 34 12 4
11 28 14 9
6 27 8 16
26 5 10 16
10 88 17 25
76 27 9 4
3 98 13 0
18 8 7 0
51 85 13 25
86 90 2 16
52 99 20 16
17 92 14 16
23 15 6 0
81 76 11 9
47 81 10 1
9 45 6 25
64 63 14 9
41 5 15 4
25 53 12 1
66 83 17 16
93 34 15 16
10 34 16 16
20 68 10 16
70 64 8 9
75 66 14 1
33 68 9 1
56 1 12 16
88 92 15 16
70 53 10 4
11 56 11 4
72 38 10 1
54 44 8 9
89 63 8 9
35 49 18 16
23 83 8 1
8 26 12 4
64 19 9 9
20 77 7 0
28 60 2 16
9 27 6 0
70 22 8 1
14 19 7 0
96 40 9 16
46 98 14 1
57 98 12 0
84 28 4 9
13 72 14 0
82 33 9 4
62 49 13 4
2 51 11 9
57 47 11 9
58 68 8 9
61 83 15 1
76 4 9 4
60 79 7 4
97 27 10 0
8 16 9 1
44 7 9 4
35 95 12 1
52 100 2 9
40 30 6 0
10 17 7 4
80 56 1 16
91 41 4 1
27 16 13 16
70 78 3 25
67 6 11 9
49 29 12 1
3 9 12 9
32 80 5 4
89 13 10 16
57 16 8 9
22 7 13 4
83 38 15 16
58 5 17 16
58 9 9 16
9 25 10 4
42 1 10 4
53 85 3 4
14 94 2 9
83 97 2 9
36 46 7 9
39 80 7 1
70 22 10 25
32 81 11 9
48 74 19 25
96 10 6 0
20 54 7 4
23 67 8 1
17 30 8181 1185 0.262605443494394 100 4 0.524400512708041
19 3 5034 949 0.369881524804514 100 5 0.524400512708041
30 46 8063 885 0.288679099837318 250 1 0.524400512708041
40 27 8473 845 0.458461872807238 100 2 0.524400512708041
65 16 8269 1222 0.0716219628090039 250 3 0.524400512708041
46 78 7550 1276 0.111267508151941 100 2 0.524400512708041
71 94 7765 1664 0.217015328998677 500 6 0.524400512708041
12 97 5165 1137 0.20421955652535 250 1 0.524400512708041
68 19 8024 1443 0.126221084673889 500 2 0.524400512708041
19 25 7829 1395 0.23266385642346 100 6 0.524400512708041
67 66 5012 1940 0.194089273381978 100 7 0.524400512708041
8 16 7903 1233 0.324108240886126 500 1 0.524400512708041
79 97 1065 1808 0.146604495889042 100 3 0.524400512708041
91 93 992 741 0.0751206232700497 250 1 0.524400512708041
21 57 4600 880 0.233262050934136 100 1 0.524400512708041
70 12 4730 1875 0.390449527271558 500 6 0.524400512708041
42 91 998 1117 0.263041917269584 100 5 0.524400512708041
8 31 5229 1280 0.446007404129487 100 2 0.524400512708041
24 41 8267 1180 0.113779463891406 250 6 0.524400512708041
16 2 7698 1156 0.117088611139916 500 4 0.524400512708041
66 41 5089 691 0.339738013471942 250 7 0.524400512708041
99 78 4892 728 0.399365386934951 250 4 0.524400512708041
56 89 4839 1588 0.153223216289189 100 3 0.524400512708041
60 95 7628 944 0.470386373656802 250 3 0.524400512708041
38 34 7907 1600 0.0986794459633529 250 3 0.524400512708041
41 71 7810 842 0.319522389594931 500 4 0.524400512708041
47 4 979 1625 0.366542067304254 500 4 0.524400512708041
85 31 7881 1618 0.195664630392566 250 4 0.524400512708041
32 6 1014 1854 0.0662417246005498 250 1 0.524400512708041
23 63 982 1753 0.327971259392798 250 1 0.524400512708041
1000 10 25
1000 20 65
5000 16 75
5000 11 60
350 15 40
1000 12 45
350 14 50
5000 19 55
350 14 65
5000 17 75
1000 14 25
5000 15 30
350 12 40
5000 19 30
1000 19 75
5000 12 55
350 17 40
350 20 55
350 11 50
5000 19 65
5000 16 35
1000 11 45
5000 18 60
1000 12 45
1000 17 35
5000 10 40
350 12 70
350 13 45
5000 10 60
350 16 50
