1000 50 50
5 56 13 4
36 69 9 4
50 78 1 9
76 72 14 1
75 88 4 9
14 45 10 0
78 51 11 16
1 18 9 1
51 60 9 4
7 17 9 16
62 49 5 0
92 67 6 1
34 29 10 1
48 14 16 9
63 35 14 4
37 91 6 0
4 56 7 16
35 84 4 4
8 31 15 16
49 19 8 4
64 62 6 16
54 97 4 4
10 68 7 9
74 24 15 4
41 94 13 25
72 52 11 1
47 43 11 4
97 75 6 25
79 14 13 9
97 40 10 25
83 96 11 9
54 92 8 16
11 75 8 4
91 11 14 16
76 5 13 0
6 28 15 9
84 77 10 9
58 74 15 1
58 10 7 25
46 46 6 0
53 33 14 1
33 34 10 9
86 11 12 25
36 23 11 25
87 48 9 16
55 82 7 0
88 89 3 16
94 52 6 9
11 89 5 0
22 12 4 16
33 18 14 1
90 52 5 9
17 17 13 0
35 64 7 0
24 48 10 1
60 25 5 1
18 40 9 0
44 29 17 16
48 9 1 9
95 96 13 25
63 99 8 25
19 35 12 0
40 76 12 4
77 77 9 1
90 62 12 1
66 5 10 25
61 30 14 0
91 46 8 1
42 37 9 1
65 12 10 4
30 49 11 4
84 87 11 16
88 87 4 1
14 49 12 4
25 68 4 25
58 81 12 0
30 82 13 25
62 54 13 9
92 88 3 9
64 72 6 1
6 90 2 9
42 74 9 1
56 68 6 16
75 33 6 9
86 78 9 16
83 95 15 9
42 81 11 9
87 6 9 4
70 42 9 16
43 92 11 16
14 8 8 9
83 16 11 16
63 20 3 16
5 41 12 4
29 53 9 1
83 24 17 16
1 96 8 16
75 51 15 0
82 67 14 0
23 55 15 4
48 63 9 9
48 74 5 16
58 91 16 4
7 56 9 16
10 86 9 4
91 37 9 9
40 95 16 1
48 50 7 1
47 95 17 9
15 91 25 25
96 86 14 4
28 9 14 9
89 80 15 25
48 90 6 9
54 81 10 9
36 66 7 9
49 58 18 9
75 67 6 1
81 22 9 4
21 71 7 4
99 59 19 16
89 44 17 9
29 93 11 9
80 17 5 4
15 58 15 1
46 17 6 9
32 36 3 16
63 17 16 4
67 98 16 25
7 53 9 1
94 85 13 9
50 16 13 4
95 2 9 25
38 89 15 4
19 55 14 4
20 3 13 4
82 56 8 9
87 22 5 16
54 60 7 25
32 54 12 0
90 58 12 4
