500 50 50
9 68 7 9
59 15 14 4
3 42 11 1
9 66 8 16
54 18 14 9
72 73 16 9
53 32 15 25
45 75 7 0
34 78 15 9
13 15 7 9
32 88 12 16
26 95 5 4
41 30 9 9
78 73 7 25
6 46 6 16
73 52 13 9
59 49 13 9
70 86 12 1
32 97 12 4
30 99 7 9
37 68 8 16
99 95 13 9
63 75 3 9
55 99 12 25
16 57 6 25
68 60 8 16
97 50 8 9
47 36 12 9
76 47 5 16
68 71 6 16
24 23 9 16
59 76 10 1
5 30 14 1
73 87 13 1
93 97 3 25
40 55 11 1
36 48 4 16
66 11 11 9
11 24 11 1
54 32 7 1
55 94 1 25
67 3 6 0
52 66 14 25
87 36 14 0
40 74 13 25
67 55 15 4
73 70 2 16
4 50 10 1
70 54 7 9
30 29 13 1
56 24 8 16
81 81 12 1
86 40 12 25
59 40 4 25
69 22 4 1
5 17 7 9
54 62 11 25
44 12 11 0
88 72 12 4
8 19 9 9
58 2 15 0
87 22 15 1
3 46 12 4
8 81 14 4
56 96 6 1
94 79 15 0
22 4 7 9
64 69 15 25
6 28 14 0
51 60 10 1
52 43 11 4
6 42 13 0
95 56 5 9
22 23 7 0
40 92 6 0
38 97 18 16
49 30 12 9
19 53 4 9
78 2 8 4
56 11 15 0
56 9 15 1
26 95 12 1
62 62 11 4
72 82 7 4
91 42 7 1
40 15 12 1
80 18 11 25
96 31 8 9
30 56 14 9
47 21 11 0
77 42 12 9
54 57 8 16
14 42 12 0
47 17 7 1
37 90 9 9
94 23 7 4
8 5 9 1
38 80 10 0
86 72 7 9
29 31 7 4
16 12 12 1
19 24 10 4
72 13 9 9
28 97 0 25
100 64 16 4
61 91 10 16
49 56 9 0
40 48 9 9
89 24 8 1
94 59 20 16
56 15 15 1
22 70 10 4
7 54 9 16
71 61 8 4
53 91 6 0
13 36 10 1
37 87 15 0
99 55 12 4
65 38 10 25
15 55 0 25
58 25 10 1
29 15 13 0
32 21 6 4
36 86 15 9
27 61 12 9
88 15 14 4
33 59 8 25
17 60 13 4
21 29 8 25
28 48 12 16
22 21 11 1
55 56 8 16
30 30 9 1
33 44 19 25
46 43 10 4
9 66 15 16
24 62 14 16
96 7 3 9
37 88 13 4
87 91 10 4
40 50 11 4
53 80 6 4
37 71 16 9
16 98 15 9
19 49 6 1
9 15 7 4
59 65 11 9
89 54 5 1
95 17 11 4
89 77 14 9
70 34 9 0
26 83 13 9
25 5 13 25
28 7 6 1
41 17 11 4
12 93 15 0
3 87 7 4
84 71 10 1
8 67 9 1
59 23 12 9
35 17 9 1
72 82 0 4
87 89 1 16
11 16 13 4
90 94 9 0
76 63 11 25
87 12 15 1
33 5 4 1
72 4 14 1
78 26 13 4
98 6 4 9
52 3 9 25
42 2 13 25
27 45 0 4
30 58 8 4
75 27 12 25
34 27 8 0
5 18 18 9
17 41 14 9
57 55 9 4
24 46 14 1
37 67 13 1
6 32 12 4
78 92 8 1
88 96 12 25
24 83 15 9
59 89 13 16
37 75 9 4
96 94 7 9
44 8 13 4
36 90 9 4
24 10 18 16
35 58 11 0
24 43 7 1
59 23 12 4
53 43 8 4
93 35 7 1
74 58 13 1
45 9 14 1
47 49 16 9
24 39 13 9
65 86 9 0
19 92 14 0
28 68 7 16
18 26 14 1
13 31 12 4
56 61 10 4
82 44 10 9
81 14 22 16
74 33 3 1
88 7 13 4
75 14 11 4
22 91 14 16
27 32 18 25
53 45 6 25
65 73 3 16
30 40 5 1
92 43 10 9
17 72 12 9
38 67 10 1
57 36 14 0
46 13 11 0
38 46 7 4
14 25 9 9
35 90 7 16
73 69 12 16
2 62 6 4
42 78 11 1
74 18 10 1
71 17 5 25
35 10 20 16
77 18 11 16
60 4 8 4
9 30 16 25
7 90 26 25
48 97 7 9
19 43 11 16
54 67 18 16
54 88 4 9
10 88 5 4
68 20 6 16
57 97 11 25
11 54 10 9
3 58 12 1
11 65 9 4
99 8 5 9
6 10 16 25
11 11 7 0
95 14 11 1
34 50 11 16
41 94 20 25
46 51 17 9
41 54 11 9
28 60 13 1
31 78 12 1
64 24 9 1
71 27 9 9
49 54 9 9
2 5 8 25
94 14 14 25
74 82 8 1
8 40 11 9
1 14 12 4
69 27 5 16
49 95 6 0
30 77 8 16
60 49 8 9
82 19 11 1
72 15 13 1
38 79 9 1
79 41 18 9
17 31 9 16
57 62 3 9
13 64 9 1
4 11 10 16
79 56 13 9
12 77 20 25
64 12 1 9
69 36 12 1
70 25 8 1
40 95 7 1
9 60 12 1
76 29 18 4
78 30 8 9
93 49 7 1
24 3 7 0
60 66 5 25
15 37 7 1
82 66 7 1
63 85 9 4
91 57 14 4
10 80 5 0
76 26 5 9
48 76 15 25
38 26 14 4
49 37 11 4
39 71 15 4
60 52 13 9
30 38 15 4
92 7 15 9
88 83 7 0
29 33 14 9
54 99 10 4
45 4 3 4
87 62 4 25
68 39 10 1
26 85 13 16
71 7 9 1
8 62 11 9
40 35 6 9
35 65 10 4
9 13 19 25
27 89 9 4
62 96 10 4
11 47 11 16
83 98 3 9
53 37 4 4
35 32 7 0
78 56 15 9
34 96 11 0
57 36 13 1
87 33 2 16
13 64 20 16
80 51 10 0
33 32 13 1
59 9 9 16
54 36 12 16
31 57 13 16
40 91 12 4
4 8 18 16
29 65 11 16
39 21 5 1
49 27 11 9
38 63 14 4
54 4 10 4
66 97 6 1
56 84 7 25
90 43 11 16
58 80 8 4
97 6 9 25
80 52 12 1
4 73 17 25
69 86 9 1
35 35 8 4
26 80 7 9
46 95 10 1
57 96 8 1
33 8 12 4
9 59 9 0
34 45 5 16
68 16 9 16
70 36 14 1
71 49 13 9
57 66 15 16
79 52 14 1
24 31 4 16
28 5 8 4
47 73 12 4
48 99 6 1
25 44 14 0
89 22 6 4
10 47 16 25
54 97 11 9
30 41 12 1
26 99 3 9
46 94 9 9
41 96 6 0
38 78 12 4
99 74 11 0
17 47 18 4
85 54 10 16
62 1 11 25
85 45 18 25
16 19 10 4
86 32 9 16
22 8 13 16
60 13 14 16
3 85 12 25
66 67 5 16
69 93 6 25
50 7 12 4
16 36 9 0
29 48 13 4
26 68 4 16
20 96 14 4
37 63 7 0
64 70 10 0
81 83 12 16
47 15 8 16
35 90 2 25
91 56 8 16
98 9 17 4
13 70 12 9
41 49 5 0
79 70 11 4
6 39 5 4
19 18 7 9
28 16 9 25
51 34 8 1
2 47 4 16
39 21 10 9
63 32 12 4
73 96 11 25
66 49 10 16
14 38 14 0
75 53 21 16
83 85 13 1
6 72 6 9
53 11 6 4
95 21 14 9
7 41 8 1
15 70 12 4
15 48 13 0
7 30 13 1
76 19 5 9
45 27 15 0
10 11 16 9
14 18 8 1
51 67 8 1
75 82 8 0
44 80 4 16
69 66 8 4
78 60 5 25
55 35 9 1
26 27 8 16
95 40 8 25
57 81 5 9
40 66 9 4
60 89 5 9
40 71 12 1
45 52 17 9
97 23 5 16
32 95 8 9
55 11 13 9
94 24 7 4
57 45 8 25
70 77 0 4
10 41 9 4
45 36 16 25
11 18 5 16
48 32 9 0
41 47 9 16
25 12 13 1
79 33 5 4
2 16 8 1
91 19 11 0
20 84 13 1
98 34 11 4
79 79 17 16
40 67 2 4
43 36 8 1
72 62 11 16
88 59 8 1
13 22 9 9
17 37 15 25
94 89 5 1
73 92 13 1
9 95 9 25
24 24 8 25
16 65 12 4
48 91 11 9
2 18 10 9
23 9 14 1
7 16 16 25
97 33 3 9
86 2 9 16
76 44 3 16
42 42 10 1
6 8 12 0
3 4 6 1
53 63 5 16
77 83 21 25
67 69 7 9
44 70 14 1
71 43 16 4
79 55 8 4
