300 50 50
14 65 13 4
88 21 13 1
50 64 8 1
6 62 11 9
54 90 5 4
23 23 12 1
22 69 6 0
13 77 8 16
49 69 13 16
78 8 4 4
38 13 13 4
40 65 5 0
26 91 11 16
32 7 0 9
23 44 4 16
31 67 9 9
55 69 13 1
88 4 13 1
88 98 6 4
49 25 12 25
10 85 9 16
7 58 8 4
77 41 13 0
91 33 13 1
97 49 11 9
42 87 9 1
86 77 8 0
30 9 8 25
86 16 14 1
19 54 6 1
22 51 5 0
89 57 14 16
96 25 8 1
63 30 9 9
96 70 11 9
40 65 8 0
29 16 14 0
48 48 10 0
96 79 16 9
62 89 12 4
42 96 9 4
87 42 13 4
79 13 12 0
33 71 12 4
34 4 13 25
98 15 11 1
91 67 11 25
8 63 14 4
21 30 14 4
98 68 13 16
65 19 12 4
18 71 6 4
63 97 8 16
13 32 14 16
26 14 15 25
82 61 10 0
47 73 6 25
17 30 6 16
20 92 9 25
52 51 4 16
86 73 14 16
79 4 5 4
55 83 2 25
83 48 2 16
97 79 15 9
72 37 8 16
1 8 8 9
13 21 10 4
61 8 11 16
63 21 19 16
34 1 10 16
91 33 9 9
10 18 7 4
79 16 8 4
52 8 6 9
51 14 9 9
93 10 6 16
1 22 11 16
50 43 13 16
52 87 17 16
8 65 9 1
77 59 3 9
11 12 15 25
13 77 5 9
84 60 14 1
28 23 8 9
93 5 15 4
80 56 12 9
34 27 7 25
6 93 14 0
13 6 6 1
78 28 11 1
10 50 8 1
63 56 13 1
80 11 7 1
18 74 2 16
17 96 19 9
66 68 0 16
51 84 16 16
77 90 7 4
65 26 13 0
25 61 10 4
33 64 16 4
7 98 7 4
62 21 13 16
38 56 12 4
17 79 7 9
34 12 8 1
4 46 11 9
68 64 11 16
14 14 15 1
70 1 8 16
65 30 18 16
50 58 10 0
66 41 13 4
90 25 12 1
33 81 8 25
17 86 10 1
14 86 10 4
74 69 12 16
24 97 6 25
28 85 6 0
98 54 14 0
37 23 9 4
12 17 15 4
67 42 6 4
85 15 11 16
88 74 11 25
90 41 7 1
24 61 15 16
66 59 10 0
35 29 6 0
93 31 14 16
78 53 11 4
15 67 16 16
11 44 11 0
49 96 13 9
11 69 12 9
58 68 6 1
12 61 9 0
73 44 6 9
21 46 7 4
53 38 5 16
22 37 10 1
19 17 13 0
32 39 3 25
18 6 12 1
90 36 9 25
15 34 9 1
98 36 17 16
96 72 8 25
35 76 9 16
38 94 12 25
68 38 12 9
100 88 7 16
84 8 10 16
98 60 9 1
2 90 10 16
68 65 18 4
66 63 11 4
71 54 2 9
13 10 7 0
7 87 20 25
55 90 16 4
66 21 17 25
73 85 6 0
76 45 10 4
8 88 17 16
50 17 8 0
73 45 12 4
82 71 9 9
42 78 6 16
99 6 11 9
93 58 8 25
84 46 5 1
96 39 7 16
34 33 12 25
72 46 7 0
14 45 7 16
81 92 6 1
47 88 12 4
10 78 7 1
50 29 8 4
24 88 7 1
11 53 7 1
87 80 8 9
16 42 12 4
59 74 8 9
84 93 17 16
24 25 13 4
15 55 14 1
84 78 13 16
77 5 7 0
94 20 9 1
90 30 7 4
36 96 20 9
93 49 5 9
56 41 12 9
92 84 12 1
26 49 14 4
29 100 12 4
98 20 9 25
46 58 12 9
22 72 9 0
75 36 8 1
91 43 11 1
41 92 1 9
38 38 9 1
56 92 10 1
97 38 3 4
22 93 14 0
42 76 5 9
98 22 13 4
85 70 11 1
70 26 9 9
49 62 6 9
67 76 11 16
12 93 10 9
33 61 13 1
12 68 11 16
66 34 2 25
91 92 6 0
7 67 14 9
10 5 17 25
4 97 8 1
3 37 9 4
48 69 11 0
2 90 11 4
90 77 4 16
2 33 5 4
52 40 15 9
79 51 11 1
21 76 10 4
82 75 5 9
77 27 11 0
84 67 18 4
51 47 12 4
20 79 7 9
82 81 11 1
76 2 12 1
4 34 11 4
15 93 18 16
74 86 10 4
3 74 16 1
74 23 16 16
21 53 7 25
54 72 14 16
32 61 12 4
14 40 10 16
94 99 5 4
38 47 6 1
42 73 11 4
31 65 6 1
47 17 21 25
40 55 9 1
18 39 9 1
61 99 7 1
59 93 7 9
40 67 13 1
56 96 4 9
62 3 3 4
63 48 17 16
14 10 6 4
64 2 11 25
32 83 8 4
87 57 9 4
75 15 11 0
80 45 6 1
5 29 6 1
3 17 14 9
15 66 8 16
73 84 21 25
7 23 6 16
59 19 13 1
85 1 13 16
42 60 14 4
24 90 9 4
77 97 11 1
69 6 5 9
46 11 7 9
52 73 6 4
24 68 10 1
27 76 13 16
18 65 9 9
19 97 9 1
53 81 13 25
62 30 10 4
14 58 10 1
79 1 16 9
63 20 4 16
62 79 11 4
36 42 13 16
30 53 7 25
55 2 7 4
39 78 11 0
96 69 8 16
68 68 6 9
9 20 9 16
11 65 15 4
38 50 6 9
50 43 5163 1115 0.310772588159889 250 2 0.2533471031358
39 52 1001 1959 0.444191324308049 250 6 0.2533471031358
91 56 1004 1628 0.251529923514463 250 3 0.2533471031358
31 9 7925 2753 0.328914499452803 100 1 0.2533471031358
78 74 983 2393 0.252852801496629 500 6 0.2533471031358
29 88 7918 1524 0.481990634421818 250 2 0.2533471031358
95 29 4747 1212 0.38576333793113 500 1 0.2533471031358
36 47 995 1875 0.0799010187271051 100 2 0.2533471031358
25 53 7562 2148 0.413296050403733 100 2 0.2533471031358
58 42 1030 1875 0.142982983824331 500 7 0.2533471031358
28 80 987 1184 0.203550110128708 500 1 0.2533471031358
30 99 1019 1478 0.471312793169636 500 4 0.2533471031358
81 74 982 2552 0.0806024034810252 100 5 0.2533471031358
15 18 5120 1339 0.137591135487892 250 7 0.2533471031358
