150 30 30
7 76 10 25
82 21 7 1
19 40 10 1
48 85 12 0
80 28 7 16
74 84 11 9
70 61 14 4
17 77 6 9
31 7 7 4
58 68 13 9
73 40 10 16
5 39 9 9
33 35 9 4
55 55 7 25
54 76 6 4
39 51 8 0
18 5 5 4
64 58 7 4
14 81 10 0
69 49 5 9
67 23 10 1
41 52 16 9
57 91 3 25
40 18 12 16
7 90 11 1
22 26 4 4
83 65 7 9
7 71 10 1
3 60 6 1
24 3 10 9
86 97 6 16
88 8 2 25
20 54 8 9
62 4 16 4
9 7 16 4
9 77 18 9
80 55 11 16
71 56 17 16
21 88 13 1
24 23 15 16
68 19 9 9
19 85 5 16
41 41 15 1
58 30 11 1
61 80 15 1
88 96 14 0
48 76 7 9
12 73 5 4
29 6 9 25
68 99 6 9
72 63 9 0
17 50 15 25
91 37 9 16
68 6 8 4
98 71 14 9
43 15 14 25
90 35 13 1
31 82 10 4
9 55 14 16
34 36 5 25
34 23 11 9
61 29 5 0
99 56 4 25
85 43 10 9
51 45 9 25
50 43 8 1
48 11 7 0
48 54 5 25
77 20 5 16
25 72 16 4
94 11 6 0
23 81 8 9
37 34 14 25
12 68 8 9
59 58 19 25
15 38 13 4
28 78 10 1
19 42 20 16
29 79 20 16
80 16 11 0
43 17 10 0
50 94 4 4
34 90 13 1
91 62 8 0
14 54 13 4
37 73 11 16
24 99 5 4
9 68 6 1
98 67 10 16
33 68 10 1
34 4 12 4
79 84 14 4
12 51 6 4
21 13 4 4
93 38 11 4
62 85 10 0
76 64 7 9
93 18 15 1
39 78 13 25
96 11 9 16
32 37 8 1
80 49 20 16
14 8 7 0
14 24 6 25
33 38 7 9
55 30 8 1
34 81 11 1
27 52 12 4
72 61 9 16
37 94 10 9
17 13 19 4
1 54 10 9
21 25 5 9
26 88 14 4
98 75 11 0
2 66 14 0
5 81 15 1
28 94 15 9
22 97 11 4
61 84 6 1
88 92 10 1
3 35 5 4
66 70 6 16
44 23 9 1
15 32 7 16
44 26 13 1
61 16 5 16
5 62 13 9
18 53 20 16
44 48 8 16
18 52 12 16
83 88 10 16
21 83 16 16
12 9 6 9
71 8 12 0
87 5 3 16
51 36 12 1
58 62 14 25
53 61 4 4
18 23 8 16
75 16 9 1
52 20 11 4
54 50 15 25
69 46 13 9
76 29 13 9
21 60 17 4
48 42 14 16
76 94 5 9
28 70 6 0
57 96 15 4
97 55 4785 631 0.163171252398752 500 5 0.2533471031358
92 97 4973 966 0.131596740921959 500 1 0.2533471031358
25 84 8005 980 0.0325873635732569 500 5 0.2533471031358
83 26 4921 755 0.103421200122684 250 5 0.2533471031358
56 15 4803 1457 0.1872318905266 500 4 0.2533471031358
74 60 7480 1222 0.313622525387909 500 1 0.2533471031358
34 82 4713 606 0.290704647833481 100 5 0.2533471031358
4 74 7689 1009 0.13005102773197 100 6 0.2533471031358
39 24 4746 656 0.401398876404855 500 6 0.2533471031358
12 87 7841 705 0.134949264959432 100 2 0.2533471031358
86 20 7739 1178 0.254672639705241 500 7 0.2533471031358
44 70 8090 1207 0.381941519095562 500 7 0.2533471031358
81 4 5046 576 0.473798014186323 250 6 0.2533471031358
6 74 7947 1302 0.455757002867758 250 3 0.2533471031358
49 30 7730 1089 0.349747988502495 250 4 0.2533471031358
90 14 4704 595 0.439687490994111 500 2 0.2533471031358
40 47 1001 659 0.179646568207536 250 7 0.2533471031358
71 85 7744 885 0.1259731957037 500 6 0.2533471031358
30 5 1008 1398 0.481387290006969 100 7 0.2533471031358
53 11 995 591 0.213807958699763 100 2 0.2533471031358
36 43 7438 1102 0.113952039247379 100 2 0.2533471031358
41 16 1010 1427 0.253359137610532 250 4 0.2533471031358
64 3 5127 1265 0.3668000963144 250 5 0.2533471031358
67 20 7197 1404 0.109184937614482 250 2 0.2533471031358
46 20 7360 1061 0.164788535698317 250 1 0.2533471031358
31 2 8015 1202 0.121005692861509 100 7 0.2533471031358
38 1 995 1043 0.15976273271488 250 4 0.2533471031358
46 60 8047 1388 0.0562638585292734 250 1 0.2533471031358
68 33 7982 1154 0.273103771174792 100 6 0.2533471031358
89 9 991 1068 0.298217303769197 100 7 0.2533471031358
1000 19 65
5000 17 35
350 15 50
5000 19 50
5000 16 25
5000 16 45
5000 18 45
1000 12 40
1000 15 70
1000 18 30
1000 13 55
1000 16 55
350 15 25
350 13 50
1000 18 75
350 11 35
1000 20 50
350 13 60
350 14 70
1000 19 40
350 15 40
350 11 45
350 19 45
5000 12 35
350 12 60
1000 11 35
1000 15 55
1000 13 40
1000 15 35
350 15 60
