1000 50 50
52 85 8 4
39 44 5 9
96 52 16 4
8 79 7 0
49 55 1 16
41 65 14 9
35 28 11 1
3 27 11 4
71 63 7 4
97 15 7 1
16 30 10 16
20 73 6 9
43 54 10 16
13 77 10 0
49 47 7 1
13 67 13 9
11 15 10 9
51 80 14 9
81 44 13 16
6 37 6 25
57 68 7 4
29 21 9 9
22 45 10 25
53 56 11 9
77 85 8 25
40 48 9 9
16 44 14 4
18 65 11 1
64 61 12 16
23 94 12 1
13 23 6 1
99 49 9 25
88 100 15 1
20 84 2 25
44 76 4 25
46 43 6 0
72 23 7 9
49 21 19 9
15 40 17 16
75 93 6 1
82 30 12 4
63 97 7 0
87 81 3 16
75 49 10 1
24 51 5 9
31 26 18 16
60 22 8 9
91 21 9 0
77 62 9 9
28 35 12 9
83 19 6 9
26 97 12 1
41 91 5 9
77 75 7 1
48 20 6 0
9 10 10 0
69 26 6 16
66 21 13 25
5 3 12 0
16 91 7 1
74 55 10 4
16 19 11 4
11 44 19 4
29 74 4 9
63 30 6 9
43 17 18 16
56 19 6 0
22 82 14 1
92 5 14 16
90 84 15 4
12 29 11 16
54 33 14 4
57 81 12 1
27 15 7 16
16 30 9 4
78 95 13 4
4 30 10 9
74 80 11 1
89 67 12 4
83 29 4 9
16 84 16 4
64 26 9 4
12 62 17 25
29 64 6 0
84 82 14 4
39 65 11 9
95 52 16 16
81 46 19 16
83 63 9 4
3 88 6 25
83 97 14 16
24 80 5 9
69 79 11 0
39 27 1 16
94 51 10 4
17 40 10 4
94 73 12 9
18 45 9 16
76 56 10 16
88 27 12 1
3 95 12 9
90 76 9 9
34 74 10 9
14 30 13 4
64 95 10 16
93 54 14 1
76 86 11 1
91 52 8 16
27 19 15 16
6 8 6 16
77 93 9 9
72 57 9 9
18 12 10 1
95 36 16 16
70 95 5 4
36 49 9 0
23 79 9 9
92 100 13 4
45 21 10 4
93 74 9 4
72 30 6 1
56 38 4 9
31 6 12 16
15 65 15 4
28 55 3 25
25 85 12 4
21 96 12 16
74 34 16 1
36 40 4 25
39 79 11 0
66 71 14 9
22 13 12 0
42 75 14 1
3 95 13 1
57 3 7 4
99 70 8 1
22 53 16 9
76 75 13 1
18 71 9 1
15 67 12 9
39 58 8 0
61 89 0 25
93 55 6 4
47 21 12 25
52 80 8 9
24 51 11 4
50 61 13 4
96 87 6 1
25 20 12 4
24 49 5 9
60 51 10 1
87 8 10 0
44 59 9 1
5 43 10 1
26 56 15 0
25 82 8 9
56 25 7 16
7 65 7 1
6 29 5 9
8 74 2 16
90 64 15 25
66 11 11 9
71 34 16 25
50 36 3 9
62 15 17 9
24 59 8 0
17 52 14 1
46 23 8 1
75 90 7 0
26 81 11 9
82 36 13 1
41 38 15 0
9 97 14 4
58 85 10 16
12 68 7 1
33 61 15 0
29 54 15 1
57 54 17 25
49 52 7 1
48 18 14 16
38 33 6 1
60 99 15 1
43 45 1 9
44 63 16 16
29 41 6 1
80 55 16 16
88 56 6 25
24 20 12 1
64 48 9 4
91 99 15 9
51 38 5 16
74 24 11 25
40 94 12 0
32 44 1 16
96 9 16 4
27 54 13 0
6 41 12 16
96 55 9 9
81 93 9 25
98 48 13 4
24 60 9 4
63 99 16 4
73 37 12 4
35 47 19 9
82 47 13 9
94 88 20 9
9 75 7 9
86 25 13 25
43 18 20 16
94 40 19 4
41 54 12 1
11 62 7 0
78 38 12 0
11 46 11 4
38 61 14 4
40 17 11 16
33 39 6 25
5 41 3 9
13 15 7 4
21 38 12 9
87 74 15 16
89 72 15 16
26 95 13 1
33 85 16 4
16 84 6 1
36 71 11 25
19 10 18 25
49 26 16 4
36 77 9 4
81 54 6 16
77 28 7 4
3 86 8 16
43 19 5 0
52 81 7 1
52 29 15 16
5 13 10 4
6 65 11 16
87 20 6 9
31 74 12 9
73 60 16 9
66 77 22 16
19 6 8 0
61 93 7 16
40 80 13 9
71 95 5 1
6 61 16 1
83 64 8 9
79 76 9 9
34 28 0 16
99 26 9 16
44 73 10 1
86 73 15 4
19 52 8 1
88 94 15 9
8 49 6 1
37 33 12 16
94 61 2 4
77 8 13 1
19 40 7 9
99 20 12 16
3 91 10 4
4 91 10 9
45 62 14 0
19 20 10 9
35 89 9 9
3 59 6 4
70 18 6 1
79 99 13 4
62 55 8 0
89 42 3 25
41 43 14 9
90 73 6 9
25 99 11 25
25 91 11 1
48 66 10 4
40 30 15 25
53 13 10 0
65 45 10 4
12 7 10 4
49 72 8 1
59 47 15 4
15 33 10 0
59 53 12 16
100 64 5 4
11 80 13 25
16 15 10 1
21 67 11 4
3 38 15 0
69 76 7 1
29 46 6 0
77 14 6 0
70 18 13 9
12 98 6 1
23 41 7 25
8 52 11 9
21 85 18 9
82 25 6 4
82 67 2 9
24 73 12 4
77 99 8 4
14 35 11 9
58 86 14 4
10 6 10 25
42 65 9 25
99 100 17 9
39 71 17 25
6 44 16 9
75 85 16 4
26 69 21 25
39 38 13 1
89 93 14 9
6 30 7 9
31 70 12 16
41 84 15 16
33 99 9 4
2 70 9 9
26 89 8 16
96 43 4 9
9 72 8 9
15 55 2 4
81 66 9 16
92 5 9 4
67 91 12 9
54 40 7 4
63 18 14 25
8 47 9 4
26 16 12 4
35 74 8 1
2 76 15 1
8 36 12 9
9 92 12 16
86 69 12 16
28 39 8 4
2 32 16 25
22 66 10 1
82 83 5 16
78 76 18 16
35 81 12 4
29 19 16 9
58 57 9 0
83 90 17 25
67 60 7 4
59 44 15 9
4 68 10 9
44 41 11 1
96 37 12 1
52 99 11 1
69 64 16 9
10 47 9 1
71 93 11 4
5 53 3 16
97 66 10 9
86 27 13 0
90 28 7 9
38 35 15 16
78 46 9 16
23 71 8 9
68 64 12 4
25 43 4 9
99 31 1 16
71 17 10 16
42 18 7 9
20 94 13 4
75 7 12 0
43 83 4 16
20 50 5 9
85 26 7 4
55 38 4 25
9 45 1 9
95 96 7 25
51 56 9 4
46 25 9 9
35 81 9 0
88 3 11 16
65 24 9 4
71 3 11 9
33 11 8 25
53 8 10 16
92 18 0 25
52 75 13 0
38 9 5 16
77 52 9 4
9 11 6 1
46 30 9 1
53 77 9 4
89 49 6 16
72 4 1 25
70 74 3 16
33 59 9 9
96 17 9 0
66 91 9 16
85 48 13 25
69 61 8 25
39 25 14 16
88 71 12 25
99 69 10 1
