1000 50 50
79 15 6 1
86 100 18 16
76 74 14 16
67 100 7 9
43 40 13 1
45 86 5 4
6 45 9 25
48 25 10 0
79 43 10 1
82 22 9 4
90 15 14 1
57 49 7 4
75 77 17 9
43 87 11 1
68 64 11 9
64 78 8 16
94 82 12 0
8 98 7 0
3 49 7 9
33 74 6 4
26 50 16 9
12 72 4 25
47 25 8 16
16 8 10 9
73 74 17 9
50 26 11 16
71 18 14 0
44 99 10 9
54 22 14 25
62 52 10 1
58 66 11 4
13 40 12 4
90 8 5 9
3 16 13 25
14 36 11 16
63 95 10 4
65 12 4 9
10 17 11 9
43 26 6 1
50 96 10 0
7 35 8 1
72 81 9 16
30 73 17 9
3 90 6 4
77 74 9 4
21 11 5 16
51 55 11 16
57 49 15 1
54 26 7 4
29 76 4 25
77 8 4 4
72 17 15 16
87 39 11 4
68 47 8 1
53 77 7 9
47 28 5 0
86 60 9 16
48 87 7 4
49 7 6 9
53 45 21 25
18 61 15 1
52 41 9 16
62 58 13 1
65 46 16 4
65 65 11 9
18 46 10 25
70 84 15 4
14 56 3 25
56 3 9 16
90 32 9 9
16 91 7 16
17 13 12 4
10 97 10 16
41 88 6 1
58 8 10 16
85 78 11 1
35 69 11 1
53 8 8 16
34 63 4 25
28 79 13 16
37 40 7 16
54 23 14 1
95 14 8 9
66 45 11 16
4 1 16 25
9 23 6 9
28 84 13 0
46 85 10 4
20 57 7 25
72 68 1 16
65 96 4 1
15 92 5 9
97 90 16 25
13 29 9 9
12 9 7 4
12 61 8 1
12 30 3 16
47 27 1 25
64 27 7 0
86 41 6 1
67 27 6 1
73 45 11 9
97 50 10 9
51 27 18 9
75 7 7 16
35 13 7 1
74 11 13 1
15 60 7 0
61 93 11 4
62 36 13 9
7 69 5 25
6 46 13 1
64 61 17 9
74 4 16 16
59 34 8 0
72 34 14 1
40 96 1 16
48 79 20 16
29 36 14 16
4 66 11 1
42 26 12 9
58 12 9 1
14 95 11 1
16 48 3 25
81 84 11 1
39 14 13 4
48 15 11 16
11 2 11 1
29 31 6 16
14 72 2 25
51 24 8 16
89 13 8 1
33 65 11 1
35 8 10 25
66 82 12 0
50 9 8 1
43 10 5 9
93 54 9 4
15 22 4 4
53 38 11 4
60 79 11 16
30 97 13 9
30 90 13 1
26 97 12 0
68 88 5 0
33 20 13 1
1 20 9 9
18 37 8 9
76 82 8 9
60 32 11 4
34 95 9 16
95 64 11 4
71 18 7 25
23 8 11 4
22 23 14 25
35 82 4 9
18 56 9 16
27 40 11 4
64 43 13 1
99 27 10 16
87 64 9 1
48 90 13 1
10 41 9 9
95 14 12 4
24 2 3 16
71 100 5 9
99 39 8 4
20 12 7 16
71 8 11 25
24 22 4 4
9 42 7 1
62 4 10 9
99 67 10 4
13 20 11 16
81 21 15 4
3 62 8 4
10 94 7 16
16 39 7 1
45 40 7 1
38 6 15 0
54 97 5 4
20 74 9 16
31 35 9 4
79 89 12 16
