150 20 20
6 15 5 1
30 63 11 9
63 6 11 25
70 22 12 9
31 78 5 4
23 99 4 16
86 77 7 4
44 86 12 0
46 60 8 1
76 42 11 4
66 19 2 4
4 80 8 0
99 94 13 4
69 71 8 16
58 10 6 9
98 90 12 1
65 55 20 16
88 78 7 16
93 23 14 1
88 8 1 25
34 9 14 1
60 66 6 4
7 29 20 16
29 41 10 1
9 91 19 9
63 97 10 9
31 37 14 0
93 60 14 0
40 64 9 4
4 35 8 9
85 67 11 1
46 62 9 1
40 83 8 4
85 90 5 25
55 32 7 1
37 88 2 16
23 3 7 4
1 16 10 16
27 18 3 4
61 35 16 9
83 30 13 16
84 21 5 9
13 70 12 16
26 72 17 1
64 69 15 1
9 61 13 1
7 27 8 16
73 31 18 16
33 15 16 4
59 17 14 1
18 63 3 25
83 7 11 9
19 69 10 1
66 34 8 16
72 81 14 16
98 51 18 16
14 42 20 16
68 6 7 4
41 6 2 25
13 40 12 16
40 82 13 16
10 72 11 9
78 8 10 1
72 69 9 4
11 43 12 4
7 92 7 9
59 48 8 9
83 97 12 16
20 27 10 16
78 64 12 4
61 72 9 16
69 39 9 4
80 39 8 1
29 53 11 25
89 59 11 1
65 49 13 4
18 65 8 4
3 85 17 1
52 76 9 16
72 35 15 4
77 6 17 4
72 88 19 25
99 41 5 16
73 60 15 9
25 86 6 0
86 83 3 16
24 33 6 0
3 62 12 1
99 94 8 9
4 50 9 16
81 92 14 16
71 67 11 9
20 51 11 9
28 90 18 16
46 60 9 1
24 36 8 4
51 77 11 4
71 92 13 4
39 25 16 16
54 78 12 4
70 82 6 9
97 50 11 25
6 88 13 1
40 8 7 4
89 80 2 16
97 12 13 25
92 82 7 1
90 28 10 1
50 56 16 4
19 71 11 0
55 69 12 1
4 53 9 16
63 27 13 9
94 54 9 9
24 44 16 4
98 52 7 16
44 76 18 25
42 80 7 1
43 51 14 25
11 54 5 1
72 62 10 4
62 47 9 1
19 68 13 9
72 22 8 9
23 92 11 16
13 38 7 9
76 25 10 9
27 9 12 16
39 46 8 9
13 71 8 16
68 87 7 0
53 53 12 1
8 100 15 16
80 51 5 25
27 38 13 1
86 71 12 0
90 61 10 4
85 44 12 4
7 33 10 4
64 36 1 16
58 76 21 25
39 57 7 1
81 50 8 4
11 45 15 16
37 93 9 4
61 75 9 16
32 21 12 9
21 76 6 16
53 44 4 25
38 50 13 0
10 74 4903 654 0.368430542340502 500 1 0.524400512708041
5 8 7675 986 0.40843355511548 500 1 0.524400512708041
56 40 1010 629 0.399421945710201 500 3 0.524400512708041
36 5 1045 1473 0.278028594956268 500 5 0.524400512708041
62 20 4995 1438 0.0906443625013344 250 7 0.524400512708041
22 7 7909 1364 0.480044807568192 500 2 0.524400512708041
9 25 5045 839 0.479320019262377 250 6 0.524400512708041
7 57 1013 727 0.348263292938936 100 2 0.524400512708041
48 31 1003 657 0.44217771779513 250 6 0.524400512708041
72 49 974 1104 0.270405170393642 250 4 0.524400512708041
17 32 1030 1211 0.437953789613675 100 7 0.524400512708041
75 2 4669 915 0.128225456574 500 3 0.524400512708041
91 82 4953 615 0.456953670936637 250 7 0.524400512708041
55 58 8344 1431 0.282115306386259 250 5 0.524400512708041
66 93 982 710 0.499346255115233 250 7 0.524400512708041
81 90 1014 1192 0.483286041871179 250 2 0.524400512708041
79 81 7808 679 0.391387445183937 250 7 0.524400512708041
42 39 974 1001 0.494030269186478 100 2 0.524400512708041
90 83 8366 727 0.495079966315534 100 4 0.524400512708041
19 78 1025 563 0.184039157419465 100 4 0.524400512708041
5000 18 65
350 18 70
5000 15 40
5000 12 45
1000 14 55
5000 17 60
350 11 60
350 15 30
1000 19 30
5000 13 60
350 17 60
1000 17 30
1000 16 50
1000 15 30
350 11 60
1000 10 40
5000 16 60
5000 20 30
1000 18 55
350 12 25
