1000 50 50
97 57 9 9
38 91 13 4
8 56 8 4
67 72 8 1
41 62 8 0
92 67 13 1
53 28 14 25
23 22 12 4
21 19 6 4
71 96 15 25
49 76 9 1
8 23 5 4
18 68 13 9
96 76 5 0
42 13 8 1
88 7 13 9
31 38 5 25
47 52 16 16
75 21 12 16
95 58 7 1
81 28 9 0
98 43 14 4
41 92 6 16
68 33 9 4
11 81 8 1
3 82 10 1
56 21 1 25
50 3 12 25
96 50 10 4
67 86 19 9
31 68 5 25
15 32 10 16
79 85 11 9
56 64 2 16
9 51 4 25
15 92 7 16
13 82 5 0
6 68 8 0
22 68 4 9
98 59 10 1
15 59 17 25
81 6 15 16
32 86 11 1
82 18 13 9
5 42 9 4
37 44 8 0
1 85 14 1
64 4 5 9
28 74 11 16
29 12 7 1
46 21 14 9
16 61 8 25
86 46 7 9
34 36 6 1
10 27 7 4
20 25 6 0
92 95 13 4
96 24 16 25
52 12 8 0
10 64 4 16
15 62 4 16
92 13 8 16
32 92 9 1
64 38 7 9
8 80 12 16
91 40 17 16
33 6 8 16
89 87 6 4
63 67 10 0
26 96 10 16
63 23 11 4
73 32 15 25
48 69 7 1
58 85 10 9
86 11 13 0
71 16 6 9
73 57 8 0
75 7 16 9
83 97 8 16
18 74 17 25
93 44 11 1
71 19 8 9
74 32 15 1
71 48 6 16
56 16 14 0
43 67 8 9
13 23 12 4
35 84 8 1
72 68 14 9
71 74 13 9
100 29 7 1
29 92 7 25
54 65 7 9
43 96 14 1
22 61 11 4
40 94 9 16
94 12 5 4
97 40 10 1
2 26 15 1
72 5 6 16
84 66 0 16
36 39 11 0
36 97 9 4
72 83 10 16
86 10 4 16
23 14 11 4
44 2 5 16
17 15 9 0
49 63 21 9
44 25 9 1
10 15 11 9
47 97 10 4
37 63 12 25
68 78 7 1
87 13 10 4
98 47 8 9
85 13 6 9
16 31 3 9
19 88 16 25
100 90 9 4
33 80 6 25
92 19 9 4
34 75 6 1
10 97 16 16
87 24 8 0
68 11 12 9
49 8 14 1
43 42 9 1
3 32 9 16
45 89 0 16
7 73 5 16
29 17 10 9
84 20 8 16
16 94 9 4
82 32 12 9
87 39 8 16
78 31 10 25
28 87 12 16
21 13 10 25
38 84 5 0
18 82 7 4
32 87 4 9
9 82 5 25
77 22 11 4
4 6 14 16
55 71 12 1
48 89 8 9
93 79 18 9
93 76 9 9
52 33 2 4
99 23 12 9
91 86 10 1
58 4 9 16
78 10 12 25
60 54 9 4
7 35 14 9
45 25 12 1
57 39 12 9
37 95 13 9
60 66 17 16
96 25 8 9
28 39 9 16
18 42 9 0
68 43 12 9
21 77 9 9
38 5 3 4
61 3 11 16
53 71 12 1
81 40 9 4
35 78 5 9
9 94 11 9
7 67 8 0
38 27 11 16
54 61 4 1
20 84 7 25
60 32 6 0
24 70 5 4
43 47 10 16
92 62 11 9
22 30 9 1
20 53 6 4
6 10 8 4
83 42 11 16
23 92 6 4
45 2 8 16
11 8 9 1
28 83 14 0
37 20 1 25
14 76 5 25
87 72 11 4
47 6 5 4
43 6 5 16
14 40 11 16
5 45 8 4
96 60 5 1
96 70 16 16
36 66 8 0
93 45 11 16
86 92 1 4
65 78 7 1
72 33 9 9
37 5 7 16
92 100 10 1
62 47 10 0
2 10 5 9
74 47 10 0
29 28 8 0
89 77 18 4
58 47 10 0
68 2 6 16
66 84 6 25
88 62 11 16
53 74 15 1
23 86 13 9
77 60 5 9
66 30 10 9
41 26 9 1
92 48 15 16
57 45 16 16
65 17 6 4
95 94 2 25
70 5 13 4
97 21 3 4
64 31 10 9
9 39 12 25
11 62 10 4
1 2 0 16
25 53 10 4
69 55 16 16
65 30 8 16
64 21 5 4
40 33 11 9
87 80 14 25
7 37 11 4
12 44 5 4
89 20 3 4
62 61 7 9
60 76 11 16
13 73 15 16
27 69 8 16
10 52 9 16
40 52 9 1
71 33 13 4
40 70 11 1
62 32 1 16
67 92 8 9
4 25 4 16
90 40 4 1
38 39 7 16
48 49 8 4
35 29 6 9
48 79 10 9
62 26 18 16
65 9 6 0
38 26 6 0
49 65 12 9
76 63 5 9
78 44 8 4
85 37 12 4
48 79 7 4
88 44 2 9
73 80 9 1
94 2 12 9
60 6 7 16
95 9 8 0
2 6 6 9
43 16 10 16
86 78 7 16
20 22 15 9
61 78 12 4
46 7 17 16
25 24 15 9
54 40 9 4
12 88 9 4
94 59 12 4
3 62 8 4
24 96 8 9
56 37 15 1
50 7 2 4
68 22 3 16
49 46 12 1
79 71 6 4
22 44 8 1
11 42 14 4
95 38 8 1
29 32 10 0
44 96 2 16
35 19 12 16
63 38 13 4
37 78 6 16
26 86 7 1
25 66 7 25
5 100 12 4
7 87 14 0
88 98 11 4
99 19 9 16
51 80 7 4
6 33 8 9
92 87 6 1
69 28 9 16
1 3 5 9
84 21 17 16
52 76 9 1
10 24 6 0
21 49 10 4
46 92 11 4
12 15 7 4
45 42 7 1
17 10 13 16
79 59 9 4
35 22 8 16
68 63 8 1
81 79 8 9
82 12 6 16
46 38 5 9
15 43 6 0
66 87 17 16
67 32 10 9
92 33 10 16
15 56 9 1
57 91 15 25
90 69 14 16
68 26 12 25
33 70 3 4
49 48 10 9
95 59 14 16
74 4 12 16
24 90 17 25
62 46 7 0
38 4 17 16
50 29 14 1
80 9 18 4
35 71 18 25
75 71 15 0
9 50 11 4
68 45 4 16
99 54 14 1
90 92 4 16
30 94 11 1
35 32 14 1
81 98 9 1
92 46 14 0
27 11 16 9
96 86 18 9
65 2 5 25
53 65 8 4
97 75 12 9
94 42 15 9
47 20 7 4
51 3 11 4
